feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_934	Group	OE	-0.00416439930577878	0.00133613818427928	12	12	0.0109344297681186	0.115383833879506
ASV_1587	Group	OE	0.00535690676208022	0.00172188130958006	12	11	0.0110403994627881	0.115383833879506
ASV_1202	Group	OE	0.0111835893925818	0.0035884582274714	12	11	0.0109381266820189	0.115383833879506
ASV_1446	Group	OE	0.00718628517537681	0.00231016102259261	12	10	0.0110469562883582	0.115383833879506
ASV_1330	Group	OE	0.00305088290460785	0.000980217776746526	12	12	0.0110145581782506	0.115383833879506
ASV_761	Group	OE	0.00949493633331369	0.00304256894968813	12	8	0.0108610806472158	0.115383833879506
ASV_1014	Group	OE	0.00737562790378198	0.0023783122510528	12	10	0.0112276371968099	0.116841455223945
ASV_246	Group	OE	0.0177919180358947	0.00574252374967022	12	12	0.0112837629168116	0.116996972433072
ASV_1017	Group	OE	-0.00964955617973718	0.00312051946673113	12	7	0.0113993709674306	0.117206422207431
ASV_2480	Group	OE	0.00784345424687276	0.00253765031874126	12	7	0.0114277293035756	0.117206422207431
ASV_1263	Group	OE	0.00880331889508085	0.0028460745378565	12	10	0.0113828246492132	0.117206422207431
ASV_2433	Group	OE	0.00635068552379649	0.00205808436483824	12	10	0.0115276089162401	0.117805528528914
ASV_777	Group	OE	0.00973007391276163	0.00315925392910353	12	10	0.0116433581889067	0.118561937687039
ASV_2603	Group	OE	0.00831423763499858	0.00270240688649089	12	7	0.0117082367562723	0.118796787944892
ASV_2682	Group	OE	0.0078332526752265	0.00255007475172988	12	10	0.0118050634773923	0.119352972737621
ASV_2601	Group	OE	0.00480393151876614	0.00156525246183941	12	6	0.0118588081530038	0.119471184264836
ASV_2488	Group	OE	0.0103455401091636	0.00337833639149047	12	10	0.0119969575256747	0.120435888093434
ASV_2638	Group	OE	0.00588916408574997	0.00193234867398609	12	8	0.0123004846137659	0.1230481577032
ASV_1166	Group	OE	0.00496443925264652	0.00163097689365841	12	12	0.0123810871727061	0.123419890026871
ASV_681	Group	OE	-0.00717805564925562	0.00236214633188097	12	12	0.0124884415101861	0.123687051467052
ASV_1463	Group	OE	0.00645549995882881	0.00212458231467893	12	11	0.0124949608486603	0.123687051467052
ASV_1407	Group	OE	0.00454416156839177	0.00149746738368246	12	11	0.0125787377232384	0.12396913150154
ASV_818	Group	OE	0.00603297403524799	0.00198906082009057	12	11	0.0126107282660841	0.12396913150154
ASV_1198	Group	OE	0.00699870470543085	0.00231098242354817	12	10	0.0127106386342749	0.124092523573797
ASV_1123	Group	OE	0.00587656738800504	0.00194005578142896	12	12	0.0126972553775446	0.124092523573797
ASV_104	Group	OE	-0.00950033104292445	0.00314570451666545	12	12	0.0128933394888377	0.125445128382836
ASV_1782	Group	OE	0.00624532657627163	0.00207290390100527	12	10	0.0130541425583706	0.126576174089867
ASV_2845	Group	OE	0.0045177106632327	0.00150217699052828	12	8	0.0131750538754987	0.127314041021401
ASV_1251	Group	OE	0.00678331668442979	0.00225931594165715	12	11	0.0132895839588893	0.127553067659475
ASV_326	Group	OE	0.00885878211933534	0.00294922415259406	12	12	0.0132580441641242	0.127553067659475
ASV_1125	Group	OE	0.00789171647440988	0.00263056481295961	12	9	0.0133434640253108	0.127638994262316
ASV_111	Group	OE	0.00899119780245213	0.00300630198958342	12	12	0.0135554967390938	0.128799887076139
ASV_2149	Group	OE	-0.00647842588896861	0.00216490119778558	12	6	0.0135162187751788	0.128799887076139
ASV_2529	Group	OE	0.00612046653217512	0.00205050142497268	12	6	0.0136933638673153	0.129676155823476
ASV_1475	Group	OE	0.00688838001148082	0.00231215690951281	12	8	0.0138265656091334	0.130502567759295
ASV_1704	Group	OE	0.00823203559826219	0.00276803135907611	12	6	0.0139508433414906	0.131239556070115
ASV_304	Group	OE	0.00806934389981923	0.00271657625484721	12	12	0.014035986344265	0.131604743247712
ASV_1607	Group	OE	0.00932686137132832	0.0031447684948178	12	9	0.0141462499277091	0.132202289620466
ASV_2501	Group	OE	0.00569314086817362	0.0019270256875892	12	9	0.0144264721558686	0.133939893447133
ASV_1893	Group	OE	0.00513254853265257	0.00173720670196329	12	9	0.0144235942162308	0.133939893447133
ASV_2893	Group	OE	0.00469088250520772	0.00159523764852894	12	4	0.014771504142701	0.136696557880826
ASV_1862	Group	OE	-0.00469282745677859	0.00160369446569363	12	11	0.0151373596763506	0.137837303976
ASV_2474	Group	OE	0.00469047952615198	0.00160100499016874	12	4	0.0150482438017842	0.137837303976
ASV_1079	Group	OE	0.00779240091466559	0.00265920170772192	12	10	0.0150316649976799	0.137837303976
ASV_2700	Group	OE	0.00401210982628305	0.00137022025591767	12	12	0.0150903669076911	0.137837303976
ASV_2733	Group	OE	0.00594737540402543	0.002028711710769	12	4	0.0149995725261557	0.137837303976
ASV_2167	Group	OE	0.00649191576807059	0.00223061254816339	12	7	0.0155547724661802	0.140323425697228
ASV_2684	Group	OE	0.00721289725024102	0.00247846189188007	12	8	0.0155585635672744	0.140323425697228
ASV_2608	Group	OE	0.00524362012592386	0.0018000356556309	12	8	0.0154832563311313	0.140323425697228
ASV_1088	Group	OE	0.00640151692849373	0.00220446186708395	12	11	0.0157284272510752	0.141406524747799
ASV_664	Group	OE	0.0131696828136914	0.00454095437480524	12	10	0.0158281346391817	0.141854039463455
ASV_1124	Group	OE	0.00674015683766533	0.00232812973425477	12	12	0.0159671934076426	0.142203123733896
ASV_1746	Group	OE	0.00794208285701154	0.00274188983135233	12	10	0.0159268311697909	0.142203123733896
ASV_1074	Group	OE	-0.00304221150109548	0.0010531134401318	12	12	0.0161409136738347	0.143301049210514
ASV_2107	Group	OE	0.00523838643773492	0.00182084715914962	12	10	0.016472932893772	0.144417248382453
ASV_1749	Group	OE	0.00514440418201916	0.00178896263345923	12	10	0.0165085350814627	0.144417248382453
ASV_1098	Group	OE	-0.00986781153745169	0.00342856574667266	12	9	0.0164384947110547	0.144417248382453
ASV_1120	Group	OE	0.00544584655884684	0.00189407454743373	12	12	0.016520804549207	0.144417248382453
ASV_2698	Group	OE	0.00548671247564289	0.00190578095162377	12	6	0.0164140815718939	0.144417248382453
ASV_1611	Group	OE	0.00753640842508351	0.00262677087412508	12	10	0.0166951222739947	0.144659405381069
ASV_958	Group	OE	0.00765536853904823	0.00266672070967745	12	8	0.0166486108743261	0.144659405381069
ASV_1839	Group	OE	0.00517948726010745	0.00180541484969664	12	9	0.0167012618672969	0.144659405381069
ASV_844	Group	OE	0.00761071772594534	0.00266012168402271	12	11	0.0169266632059927	0.145723182327956
ASV_1356	Group	OE	0.00500314120974836	0.00174819936379906	12	10	0.0169022708480307	0.145723182327956
ASV_98	Group	OE	-0.0106051901361932	0.00370954101310373	12	12	0.016989033485026	0.145818260214377
ASV_2618	Group	OE	0.00665595257322875	0.00233483276716611	12	10	0.0172288341087234	0.146110799113084
ASV_2064	Group	OE	0.00357371743505008	0.00125354600217995	12	11	0.0172238916129655	0.146110799113084
ASV_2103	Group	OE	0.00809732019441917	0.00283813715862339	12	6	0.0171604086042696	0.146110799113084
ASV_1171	Group	OE	0.00392765313091621	0.00137771926495478	12	12	0.017225353132582	0.146110799113084
ASV_123	Group	OE	-0.0071343965580645	0.00251156773863019	12	12	0.0175299060913336	0.146406510182094
ASV_1041	Group	OE	0.0042199099252358	0.0014872017055957	12	12	0.0176242884023234	0.146406510182094
ASV_336	Group	OE	-0.00704984579445851	0.00248299788916542	12	12	0.0175710499780585	0.146406510182094
ASV_670	Group	OE	0.0104001484548856	0.0036652785625626	12	11	0.0176244373397663	0.146406510182094
ASV_2573	Group	OE	0.0059485075782252	0.00209567206114275	12	6	0.0175944172791538	0.146406510182094
ASV_1496	Group	OE	0.00994988587284635	0.00350592290724731	12	7	0.0176080186150246	0.146406510182094
ASV_2261	Group	OE	0.00619137343657808	0.00217864865864055	12	8	0.0174930847639215	0.146406510182094
ASV_2853	Group	OE	0.00596752176156747	0.00210474131523264	12	7	0.0176911312753776	0.146532081496641
ASV_33	Group	OE	0.0160387448143046	0.00567916418607002	12	12	0.0180322697100408	0.148923483273912
ASV_1525	Group	OE	-0.00604123522701277	0.00214430038172663	12	9	0.0182435759411153	0.150231881880315
ASV_1803	Group	OE	0.00553724016420008	0.00197011445905553	12	4	0.0184553005206185	0.15023354951025
ASV_119	Group	OE	0.0104813787211884	0.00372587927966004	12	12	0.0183760015729449	0.15023354951025
ASV_872	Group	OE	0.00738365192743212	0.00262382445198463	12	9	0.01834604797878	0.15023354951025
ASV_802	Group	OE	0.00726004229901817	0.00258180475957509	12	4	0.0184115297637283	0.15023354951025
ASV_485	Group	OE	0.0105019368263588	0.00374921842813425	12	12	0.0187591059349555	0.151042205881054
ASV_121	Group	OE	0.0101757057638476	0.00363296425570538	12	12	0.0187643459664675	0.151042205881054
ASV_548	Group	OE	0.00962360955463681	0.00343297389385737	12	9	0.0186888817113452	0.151042205881054
ASV_2143	Group	OE	0.00767100114611433	0.00273881601586622	12	6	0.0187672997803633	0.151042205881054
ASV_1464	Group	OE	0.00514743271765336	0.00184305070206418	12	10	0.0190252966288948	0.152686067013249
ASV_37	Group	OE	0.0135467233846113	0.00485850780718577	12	12	0.0191773405780545	0.153472745302121
ASV_2363	Group	OE	0.00528215963737653	0.00189561324043687	12	4	0.0192343529647565	0.153496620148521
ASV_2385	Group	OE	0.00642795622253033	0.00230919124281409	12	9	0.0193295669009132	0.153824368530797
ASV_1292	Group	OE	0.00938395267323917	0.00337538568547053	12	7	0.0194468960669557	0.153895910100895
ASV_2749	Group	OE	0.00411129479766134	0.00147804713960518	12	8	0.0193982577552266	0.153895910100895
ASV_1553	Group	OE	0.00481638644724988	0.00173727006894291	12	11	0.0197063860154484	0.154936836835387
ASV_834	Group	OE	0.00546663149369419	0.00197161008347488	12	11	0.0196967212886384	0.154936836835387
ASV_941	Group	OE	0.0060132374078631	0.00216979851568912	12	11	0.0197420397516403	0.154936836835387
ASV_2461	Group	OE	0.00343292957585743	0.00124343051255455	12	12	0.0201003307318359	0.155512289647249
ASV_1069	Group	OE	0.00661915657912665	0.00240138592833839	12	10	0.0202548888092603	0.155512289647249
ASV_77	Group	OE	0.0110499145126788	0.00401387210940542	12	12	0.0203754794118268	0.155512289647249
ASV_1612	Group	OE	0.00374510953740629	0.00135524505285331	12	12	0.0200120419600661	0.155512289647249
ASV_1970	Group	OE	0.00446987553274836	0.0016243866232709	12	9	0.0204174882219021	0.155512289647249
ASV_2106	Group	OE	0.00555458794642112	0.00201575376946983	12	10	0.0202827745558677	0.155512289647249
ASV_1965	Group	OE	0.00800982399433335	0.00290788289185244	12	6	0.020319974284262	0.155512289647249
ASV_1557	Group	OE	0.00468192580365445	0.00169317406215271	12	9	0.0199517523905677	0.155512289647249
ASV_1690	Group	OE	0.00608764152138168	0.00221219704035184	12	6	0.0204132172575377	0.155512289647249
ASV_2741	Group	OE	-0.00596375282671457	0.00216187355535783	12	4	0.0201780835333028	0.155512289647249
ASV_2177	Group	OE	0.00805521134366222	0.00292235433308858	12	7	0.0202541445305695	0.155512289647249
ASV_1173	Group	OE	0.00469748200880232	0.00171242467172871	12	11	0.0207195025392411	0.157390659663059
ASV_1501	Group	OE	0.00762801080813189	0.00278304614860112	12	9	0.020801111958515	0.15758922419771
ASV_2375	Group	OE	0.00589871280520067	0.00215374051276042	12	6	0.0208748985565259	0.157727624465665
ASV_674	Group	OE	0.00672478888735612	0.00245781567379984	12	12	0.020973263375776	0.158050507295967
ASV_984	Group	OE	0.00693534894257777	0.00253635062742492	12	10	0.0210346403461572	0.158093685776277
ASV_192	Group	OE	-0.00774928440463018	0.00283652080980833	12	12	0.0211219358824852	0.158330923066334
ASV_468	Group	OE	0.00504183028760255	0.00184660820910576	12	12	0.0211817921041224	0.158361766757399
ASV_503	Group	OE	0.00671058643286085	0.00246632967536366	12	12	0.0215277949026794	0.160526155691633
ASV_751	Group	OE	0.00789903280338344	0.0029112261078267	12	10	0.0218096786877703	0.161390506740554
ASV_109	Group	OE	0.0187729957096926	0.00692200000898448	12	12	0.0218555581783765	0.161390506740554
ASV_164	Group	OE	0.0138922358500429	0.00512313508185829	12	12	0.0218709416033486	0.161390506740554
ASV_1533	Group	OE	0.00633334292104704	0.00233363875288633	12	7	0.02178597324166	0.161390506740554
ASV_2525	Group	OE	0.00429830982104187	0.0015862066078475	12	10	0.021940972293963	0.161487829759453
ASV_587	Group	OE	-0.00581433986077795	0.00214962829306599	12	12	0.0221298224072839	0.162456913330991
ASV_579	Group	OE	0.00430505977107342	0.00160320971438711	12	12	0.022884542440682	0.16738374176392
ASV_518	Group	OE	0.008652589362337	0.00322328086797632	12	10	0.0229187875910472	0.16738374176392
ASV_716	Group	OE	0.00893753071015609	0.00333744685392072	12	8	0.0231739510133167	0.168528120505558
ASV_2098	Group	OE	0.00576500032379839	0.00215317012041357	12	10	0.0231941200695787	0.168528120505558
ASV_1010	Group	OE	0.00491105450170806	0.00183617590228545	12	12	0.0233073743513236	0.168919006459465
ASV_1930	Group	OE	0.00571668606384958	0.00214233460733982	12	9	0.0235556405227826	0.170283905153245
ASV_241	Group	OE	0.00778036220829168	0.00292095495113586	12	12	0.0237505688978974	0.171257274718088
ASV_383	Group	OE	0.00587990927284832	0.00222540383810425	12	12	0.0246417536122182	0.174566281937713
ASV_758	Group	OE	-0.00483049988530107	0.00182919691124856	12	12	0.0247010367261389	0.174566281937713
ASV_2478	Group	OE	0.00690826867714296	0.00260991368819074	12	7	0.0244413533265905	0.174566281937713
ASV_1329	Group	OE	0.00467115230175483	0.00176833217794026	12	10	0.0246679113916979	0.174566281937713
ASV_1229	Group	OE	0.00464335124710926	0.00175512926036652	12	11	0.0244978201012112	0.174566281937713
ASV_1402	Group	OE	0.0047386005671799	0.00178843300295916	12	11	0.0243304906023651	0.174566281937713
ASV_1439	Group	OE	0.00952282928476145	0.00360375774628668	12	10	0.0246292459720598	0.174566281937713
ASV_2803	Group	OE	0.00506699562157186	0.00191380881919816	12	6	0.0244135204857299	0.174566281937713
ASV_1574	Group	OE	0.0060524241792783	0.00229978653958335	12	12	0.0250874222949641	0.175768017563759
ASV_1653	Group	OE	0.00585015613826825	0.00222192747228085	12	10	0.0250363878777592	0.175768017563759
ASV_1910	Group	OE	0.00671273016338825	0.00255138866863937	12	7	0.0251185551323077	0.175768017563759
ASV_2077	Group	OE	0.00604838786286053	0.00229794675189593	12	10	0.0250723335949117	0.175768017563759
ASV_505	Group	OE	0.0062940788103173	0.00239854940559689	12	12	0.0254174115017606	0.177422275372241
ASV_1146	Group	OE	0.00515842288052018	0.00196691110256531	12	11	0.025483713841586	0.177449095646926
ASV_1268	Group	OE	0.00925840650794298	0.00354434028842462	12	8	0.0259441630877599	0.179479145885929
ASV_128	Group	OE	0.00709511644447086	0.00271666223351475	12	12	0.0259647761207733	0.179479145885929
ASV_338	Group	OE	-0.015855935636972	0.00606485023753742	12	11	0.0258449718228839	0.179479145885929
ASV_203	Group	OE	0.00784062326024241	0.00300547508181562	12	12	0.0260953676644202	0.179944027996645
ASV_2014	Group	OE	0.00578291872712139	0.00221797975863061	12	7	0.0261621283343828	0.179967570455161
ASV_1296	Group	OE	0.0062900901047687	0.00241895334565265	12	9	0.0264762541797509	0.181688497885682
ASV_914	Group	OE	0.00586537126572151	0.00226344216162441	12	11	0.0268876010568693	0.184066685789315
ASV_1814	Group	OE	0.00570807612860491	0.00221083363012569	12	6	0.0273286826252382	0.186636508024764
ASV_2438	Group	OE	0.00815435912401608	0.00316324395960029	12	10	0.0275177518429022	0.187477057519629
ASV_296	Group	OE	0.0125871839787196	0.00489095219463676	12	12	0.0277206237650458	0.187994716311217
ASV_1674	Group	OE	0.00763072619675412	0.00296677523030605	12	9	0.0277922495074661	0.187994716311217
ASV_1210	Group	OE	0.00541232220584326	0.00210361144295383	12	11	0.0277536197582253	0.187994716311217
ASV_657	Group	OE	0.00562709838346673	0.00219354226447471	12	12	0.0281163245186358	0.188745295016193
ASV_340	Group	OE	0.00747029877159277	0.00291447765202406	12	12	0.0282193763234774	0.188745295016193
ASV_286	Group	OE	0.00839226496644118	0.00326857408979828	12	12	0.0280075698497104	0.188745295016193
ASV_803	Group	OE	0.00700095703117153	0.00272942961335375	12	11	0.0281314218788881	0.188745295016193
ASV_1488	Group	OE	0.00414988153259243	0.00161925226487779	12	10	0.0282353926018593	0.188745295016193
ASV_2640	Group	OE	0.00608230972965201	0.0023819998264504	12	9	0.0286938513814796	0.191359699001839
ASV_1420	Group	OE	0.0065721457104651	0.00257648684855887	12	8	0.0288235593548879	0.191774548307345
ASV_656	Group	OE	0.00520201473801398	0.00204306242546626	12	12	0.0290534036391972	0.192402610114124
ASV_541	Group	OE	0.00711683398651693	0.00279371732967586	12	12	0.0289908243055231	0.192402610114124
ASV_328	Group	OE	-0.00654888891519737	0.00257444009530385	12	12	0.0291719104807596	0.192738134129856
ASV_621	Group	OE	0.014249008152051	0.00561089586827973	12	9	0.0293870961636851	0.193103945310507
ASV_1807	Group	OE	0.00457968335124238	0.00180341845841785	12	10	0.0293910696090989	0.193103945310507
ASV_2506	Group	OE	0.00432324787949472	0.0017029711155083	12	7	0.029431189130394	0.193103945310507
ASV_2602	Group	OE	0.00590041867313305	0.00232689717904866	12	6	0.0295781294739128	0.193620889021627
ASV_1172	Group	OE	0.00462828851060647	0.00182684027310342	12	11	0.0296925232172731	0.193922893012122
ASV_202	Group	OE	0.0193600517549032	0.00765504011004035	12	12	0.0299191002207381	0.194954503961278
ASV_2851	Group	OE	0.00449786179569138	0.00178141442690853	12	11	0.0301341019402254	0.195906140988971
ASV_982	Group	OE	0.00724440932940092	0.00287083273359458	12	11	0.0302080595511416	0.195938578047474
ASV_1794	Group	OE	-0.00743435815418837	0.00294917105526588	12	6	0.0303441517152246	0.196082429590788
ASV_1491	Group	OE	0.00526556164344604	0.0020892050593585	12	10	0.0303682749102241	0.196082429590788
ASV_2392	Group	OE	0.00518909900760216	0.00206579326974581	12	7	0.0308112767598314	0.19849169450041
ASV_2595	Group	OE	0.0054800548753722	0.00218330335190904	12	7	0.0309134908387022	0.198699609666862
ASV_184	Group	OE	-0.00994154401062884	0.00396392445546958	12	12	0.0310184418748334	0.198924138524609
ASV_1602	Group	OE	0.00644284299775133	0.00257069125512185	12	9	0.0311108888042712	0.199067646605708
ASV_1404	Group	OE	0.00730772805396888	0.00293109671570629	12	9	0.0318168565205036	0.199775823139439
ASV_2567	Group	OE	0.00503444351202545	0.00201427975959944	12	11	0.0314804541178812	0.199775823139439
ASV_1793	Group	OE	0.00511408094948087	0.00204933316440815	12	10	0.0316910119199825	0.199775823139439
ASV_702	Group	OE	0.00480702050618959	0.00192903461052579	12	12	0.0318845805672733	0.199775823139439
ASV_2868	Group	OE	0.00365564781838106	0.00146308129916907	12	9	0.0315226247509938	0.199775823139439
ASV_2479	Group	OE	0.00518255122720896	0.00207582916732501	12	7	0.0316296124575792	0.199775823139439
ASV_853	Group	OE	-0.00650190522490092	0.00261130011323016	12	11	0.0319950719917088	0.199775823139439
ASV_1660	Group	OE	0.004380065884937	0.00175746668075486	12	10	0.0318665368000189	0.199775823139439
ASV_404	Group	OE	0.00569553580352355	0.00228633493169796	12	12	0.0319288609850384	0.199775823139439
ASV_1640	Group	OE	-0.0061374679894695	0.00245894975466286	12	9	0.0316646424356376	0.199775823139439
ASV_425	Group	OE	0.0122395176083405	0.00490073841396145	12	11	0.0315826686706485	0.199775823139439
ASV_2250	Group	OE	-0.0100706540762724	0.00404997225153547	12	12	0.0321771410307451	0.200033386582816
ASV_2533	Group	OE	0.00614687853661965	0.00247155208731004	12	11	0.0321521460693228	0.200033386582816
ASV_32	Group	OE	0.00918720852593307	0.00369768526121941	12	12	0.0322883595327603	0.200286527145354
ASV_1412	Group	OE	0.00457840002289782	0.00184669409372461	12	10	0.0325851417801056	0.201687119384052
ASV_1792	Group	OE	0.00541105701274263	0.00218594032740383	12	8	0.0328006885940197	0.202579904990456
ASV_2789	Group	OE	0.00491010134350114	0.00200090493801813	12	9	0.0340275514418717	0.207897362680339
ASV_874	Group	OE	0.00357410304038236	0.0014564468612706	12	12	0.0340247792468785	0.207897362680339
ASV_2912	Group	OE	0.00519268255499564	0.00211303237305519	12	5	0.033823463648208	0.207897362680339
ASV_2859	Group	OE	0.00473428512323523	0.00192924263796021	12	9	0.0340263806064972	0.207897362680339
ASV_1853	Group	OE	0.00684821710265508	0.00278849112954313	12	4	0.0339144150503394	0.207897362680339
ASV_55	Group	OE	0.010769802521989	0.00439808046751674	12	12	0.0343310969144624	0.209301816167356
ASV_651	Group	OE	0.00406195714986601	0.00166182819716788	12	12	0.0345953036738928	0.210460937339463
ASV_2154	Group	OE	-0.0047771851968979	0.00195953080544553	12	10	0.0349730165585111	0.212304145390449
ASV_335	Group	OE	0.00983698626170678	0.00404189270401596	12	12	0.0352231052449243	0.212912429789
ASV_2218	Group	OE	0.00523906088756604	0.00215209008652269	12	7	0.0351840535934595	0.212912429789
ASV_475	Group	OE	0.00541423555654313	0.00223368477734412	12	12	0.0358217406184968	0.216071263475901
ASV_2004	Group	OE	-0.00420767222865793	0.0017380498260082	12	7	0.0360051868783602	0.216658174254559
ASV_1366	Group	OE	0.00441735701969126	0.00182547596738388	12	11	0.0360715650906042	0.216658174254559
ASV_1009	Group	OE	0.00523221997326693	0.00216555034124999	12	11	0.0363018847859588	0.216829506026417
ASV_1244	Group	OE	0.00418919909869331	0.00173417118187544	12	12	0.0363290548639826	0.216829506026417
ASV_1779	Group	OE	0.00606154331173198	0.00250852558317405	12	9	0.0362856715906554	0.216829506026417
ASV_615	Group	OE	0.00480741938007031	0.0019952005629697	12	12	0.036715246512756	0.217308442448272
ASV_561	Group	OE	0.00330488425553182	0.001371610623982	12	12	0.0367152595477545	0.217308442448272
ASV_255	Group	OE	0.00750568196323024	0.00311414060577481	12	12	0.0366712279293561	0.217308442448272
ASV_989	Group	OE	0.0046482797051025	0.00192822536959162	12	11	0.0366425318432633	0.217308442448272
ASV_2813	Group	OE	0.00496453197880309	0.00206709756090769	12	10	0.0372079092671853	0.21931051914538
ASV_1228	Group	OE	0.00651328690092443	0.00271091101765434	12	11	0.0371490134262	0.21931051914538
ASV_410	Group	OE	-0.0067731719010726	0.00282516421127037	12	12	0.0374789880028095	0.220450941855035
ASV_1113	Group	OE	0.0105879375662827	0.0044207656057292	12	9	0.0376328135647169	0.220569114324445
ASV_1547	Group	OE	0.00354228070519045	0.00147920999689103	12	12	0.037654354258133	0.220569114324445
ASV_714	Group	OE	0.00639408159651116	0.00267228414701215	12	11	0.0377813513822809	0.220857652833457
ASV_23	Group	OE	-0.028350701475678	0.0119013224881643	12	12	0.0384711053608803	0.223849103774933
ASV_180	Group	OE	0.00566269929137919	0.00237802703326749	12	12	0.0385294655916727	0.223849103774933
ASV_1240	Group	OE	0.00532381502702116	0.00223566070249273	12	11	0.0385257313206927	0.223849103774933
ASV_2396	Group	OE	0.00625721430233116	0.00262951621947472	12	7	0.0386383518330572	0.22402358685248
ASV_467	Group	OE	0.0106955334009193	0.00450218417498854	12	11	0.0389014321554456	0.225089549396377
ASV_1429	Group	OE	0.00453054651904298	0.00190840959505847	12	11	0.0390105960268539	0.225262405106284
ASV_259	Group	OE	0.00578757048611679	0.00243979900749991	12	12	0.0391333255366842	0.225512733975091
ASV_2269	Group	OE	-0.00409840327863632	0.0017293826546824	12	6	0.0392862932873414	0.225935949856957
ASV_491	Group	OE	0.00650701168455606	0.00275167778940309	12	12	0.0396311901745736	0.227062851343675
ASV_2884	Group	OE	0.0072215650620586	0.0030540554164182	12	6	0.0396420887949535	0.227062851343675
ASV_1552	Group	OE	0.00424911147172482	0.00179898383940374	12	10	0.0398204831753303	0.227168660042396
ASV_639	Group	OE	0.0041690719708749	0.00176434573083941	12	12	0.0397522225760602	0.227168660042396
ASV_274	Group	OE	-0.0122356354914127	0.00519340310464429	12	12	0.0402271262515829	0.228917221244441
ASV_2689	Group	OE	0.00376298603591539	0.00159779816461672	12	6	0.0402881417184867	0.228917221244441
ASV_2764	Group	OE	0.00393324353111266	0.00167262633202502	12	7	0.0405342050468229	0.229855641792463
ASV_1272	Group	OE	0.00479296873529593	0.0020408898668946	12	11	0.0407468157176497	0.230601002896101
ASV_748	Group	OE	0.00782220887820578	0.00333414329528062	12	10	0.0409123513690796	0.23107751538679
ASV_2439	Group	OE	0.00522325222350373	0.00223463196225987	12	9	0.0415224520440053	0.23376607829757
ASV_997	Group	OE	0.00649682468843001	0.002781688979518	12	10	0.0416530406758141	0.23376607829757
ASV_362	Group	OE	0.00546806470183591	0.00234212345465072	12	12	0.0417174944374756	0.23376607829757
ASV_2401	Group	OE	0.00405288098782017	0.00173538154067424	12	8	0.0416620904872112	0.23376607829757
ASV_709	Group	OE	0.00911174871952417	0.00391013656251989	12	11	0.0420294970919058	0.234682111782456
ASV_698	Group	OE	-0.00785069672716087	0.00336931638640011	12	11	0.042046179126107	0.234682111782456
ASV_1911	Group	OE	0.00544880852713317	0.00234135897304433	12	12	0.0422513806502114	0.234704538366877
ASV_2413	Group	OE	0.00484151664109267	0.00207952120137839	12	9	0.0421802365500412	0.234704538366877
ASV_677	Group	OE	0.00571398960907552	0.00245599116013322	12	12	0.0422980371854421	0.234704538366877
ASV_267	Group	OE	-0.00737835326030142	0.00317956429902651	12	12	0.0427323581683313	0.236191886296166
ASV_1063	Group	OE	0.00335604715428673	0.00144597262030069	12	12	0.0427027474279633	0.236191886296166
ASV_599	Group	OE	0.003729357247984	0.00161008444759748	12	12	0.0430468638873934	0.237468233600164
ASV_2760	Group	OE	0.00550453969157745	0.00238033750772662	12	6	0.0433223124911323	0.23852459261106
ASV_2116	Group	OE	0.00286558213641909	0.00123981997130609	12	12	0.043412028232006	0.238556232508954
ASV_107	Group	OE	-0.00534877322639761	0.0023174988353528	12	12	0.0436562471804947	0.239435131737037
ASV_733	Group	OE	0.0050933387856964	0.00220873392899921	12	12	0.043804738373512	0.239786631443444
ASV_2730	Group	OE	0.0044661731710939	0.00193831860346769	12	9	0.0439429831810899	0.240080798495147
ASV_904	Group	OE	-0.00566314722935966	0.00246455221636518	12	11	0.0444172591288632	0.241076601768078
ASV_1487	Group	OE	0.00411497838059328	0.00178954311364854	12	11	0.044295185986529	0.241076601768078
ASV_1841	Group	OE	0.00489181568515835	0.00212966620787714	12	10	0.0444817891096421	0.241076601768078
ASV_480	Group	OE	0.00856937077155433	0.00372624689982023	12	11	0.0442744700939442	0.241076601768078
ASV_2058	Group	OE	0.00590923791361946	0.00257360599408773	12	10	0.0445495304217673	0.241076601768078
ASV_1178	Group	OE	0.00470277180305357	0.00205261181760631	12	10	0.0449283166614673	0.242664159002336
ASV_1188	Group	OE	0.00587838885632754	0.00257169828812178	12	10	0.0453363592603543	0.244403409219481
ASV_765	Group	OE	-0.0046161332642648	0.00202195765884874	12	12	0.0455526156562906	0.245104130832427
ASV_327	Group	OE	0.00759537386345108	0.00333119738180645	12	12	0.0457800166845159	0.245862055577901
ASV_1472	Group	OE	0.0047096176292417	0.00207172400933113	12	11	0.0463113833846504	0.247561157854905
ASV_1519	Group	OE	0.00546073737905949	0.00240149521755507	12	10	0.0462636855109012	0.247561157854905
ASV_2724	Group	OE	0.00529552899962217	0.00233006612743588	12	5	0.0463578092146461	0.247561157854905
ASV_2566	Group	OE	0.00525847350479416	0.0023161249645828	12	8	0.0465408753390031	0.247607915427168
ASV_2482	Group	OE	0.00386858986478689	0.00170316397153309	12	7	0.0464588471130758	0.247607915427168
ASV_784	Group	OE	-0.00585429666454998	0.00258712954123522	12	11	0.0471394261305246	0.248006202917556
ASV_2242	Group	OE	-0.00475953779147381	0.00210211079167318	12	10	0.0470341106949115	0.248006202917556
