Species	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Pseudonocardia|nigra	0.0651223369615778	0.0607586147035848	0.092965602726991	0.0160025604096655	0.0302823832235597	0.0670915800067092	0.0835499443000371	0.0666222518321119	0.0912991874372318	0.0272801673183596	0.0354452813469207	0.0767386091127098	0.129021159470153	0.0337012385205156	0.0358230342109977	0.0952463416746039	0.158756684491979	0.034346556757685
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Pseudonocardia|profundimaris	0.0186063819890222	0.0954778231056332	0.247908273938643	0.120019203072492	0	0.0251593425025159	0.0835499443000371	0.085657180927001	0.0365196749748927	0.0909338910611985	0.0708905626938414	0.0671462829736211	0.0946155169447789	0.117954334821805	0.0179115171054988	0.0519525500043294	0.0334224598930481	0.0601064743259488
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Saccharothrix|isguenensis	0.0372127639780445	0.0260394063015363	0.00774713356058258	0.0400064010241639	0.0151411916117798	0.0251593425025159	0.0278499814333457	0	0.0182598374874464	0.0181867782122397	0.00886132033673017	0.0479616306954436	0.0602098744194048	0.0421265481506445	0.0179115171054988	0.0259762750021647	0	0.034346556757685
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Saccharothrix|stipae	0.0558191459670667	0.00867980210051211	0.0619770684846607	0	0.00757059580588992	0	0	0.10469211002189	0	0	0	0.0383693045563549	0	0	0.0537345513164965	0.0086587583340549	0	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Saccharothrix|Unassigned	0.0186063819890222	0.0347192084020484	0.0154942671211652	0.0240038406144983	0.0227117874176698	0.00838644750083864	0.00928332714444857	0.0285523936423337	0.00912991874372318	0	0.0177226406734603	0.0479616306954436	0.0172028212626871	0.00842530963012891	0.0268672756582483	0.0086587583340549	0.00835561497326203	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Saccharothrix|yanglingensis	0.130244673923156	0.321152677718948	0.0387356678029129	0.0320051208193311	0.00757059580588992	0.0754780275075478	0.0742666171555886	0.199866755496336	0.0639094312060623	0.0545603346367191	0.0354452813469207	0.0671462829736211	0.0774126956820919	0.0758277866711602	0.0626903098692459	0.0346350333362196	0.0250668449197861	0.034346556757685
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Unassigned|Unassigned	0.6698297516048	1.1457338772676	0.325379609544469	0.9521523443751	0.257400257400257	0.763166722576317	1.06758262161159	1.05643856476635	0.912991874372318	0.791124852232427	0.824102791315906	0.920863309352518	0.791329778083606	0.952059988204566	1.03886799211893	1.09100355009092	0.518048128342246	0.961703589215181
Bacteria|Actinobacteria|Actinobacteria|Sporichthyales|Sporichthyaceae|Longivirga|aurantiaca	0.0279095729835334	0.0173596042010242	0.00774713356058258	0.0160025604096655	0	0.00838644750083864	0.0278499814333457	0.0190349290948891	0	0.0181867782122397	0.00886132033673017	0.0191846522781775	0.0172028212626871	0.00842530963012891	0.0268672756582483	0.0086587583340549	0.0334224598930481	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptacidiphilus|griseoplanus	0.0186063819890222	0.0173596042010242	0.00774713356058258	0	0.00757059580588992	0.0167728950016773	0.00928332714444857	0.00951746454744456	0.00912991874372318	0	0	0.0191846522781775	0.0344056425253742	0.00842530963012891	0.0268672756582483	0.0173175166681098	0.0167112299465241	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|actinomycinicus	0.00930319099451112	0	0.00774713356058258	0.0160025604096655	0	0.0167728950016773	0.0185666542888971	0.0190349290948891	0	0	0.0265839610101905	0	0.0344056425253742	0	0.00895575855274942	0.0346350333362196	0.00835561497326203	0
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|alfalfae	0	0.0260394063015363	0	0	0.00757059580588992	0.00838644750083864	0.0278499814333457	0.10469211002189	0.0365196749748927	0.0363735564244794	0.00886132033673017	0.0383693045563549	0.0172028212626871	0.0168506192602578	0	0.0173175166681098	0.00835561497326203	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|arcticus	0.0279095729835334	0.0260394063015363	0.0232414006817478	0	0	0	0.0556999628666914	0.0380698581897782	0.0456495937186159	0.0818405019550787	0.0265839610101905	0.0383693045563549	0.0344056425253742	0.0337012385205156	0.0716460684219953	0.0606113083383843	0.0167112299465241	0.0257599175682638
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|asenjonii	0.00930319099451112	0.00867980210051211	0.0232414006817478	0.00800128020483277	0	0	0	0.0380698581897782	0.0182598374874464	0	0.00886132033673017	0	0.0430070531567177	0	0.0358230342109977	0	0	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|bambusae	0.00930319099451112	0.0347192084020484	0.0309885342423303	0.0320051208193311	0.0227117874176698	0.0587051325058705	0.0464166357222429	0.0285523936423337	0.0730393499497854	0.0454669455305993	0.0443066016836509	0.0575539568345324	0.0258042318940306	0.00842530963012891	0.0716460684219953	0.0346350333362196	0.0501336898395722	0.0429331959471063
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|caldifontis	0.762861661549912	0.746462980644041	1.32475983885962	0.824131861097776	0.408812173518056	0.612210667561221	0.640549572966951	0.913676596554678	2.0085821236191	1.07301991452214	0.708905626938414	0.623501199040767	1.37622570101497	1.28064706377959	0.725416442772703	1.0563685167547	2.3980614973262	1.09908981624592
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|cinnabarigriseus	0.0186063819890222	0	0	0	0	0	0.0185666542888971	0.00951746454744456	0.0639094312060623	0	0	0	0.00860141063134354	0	0	0.329032816694086	0.00835561497326203	0.0257599175682638
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|cyslabdanicus	0.186063819890222	0.130197031507682	0.092965602726991	0.0640102416386622	0.0454235748353395	0.0419322375041932	0.0464166357222429	0.114209574569335	0.849082443166256	0.536509957261071	0.115197164377492	0.143884892086331	0.29244796146568	0.0842530963012891	0.179115171054988	0.242445233353537	0.0584893048128342	0.0944530310836339
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|gardneri	0.0279095729835334	0.0173596042010242	0.0232414006817478	0.0320051208193311	0.0227117874176698	0.100637370010064	0.00928332714444857	0.0475873227372228	0.0912991874372318	0.127307447485678	0.0354452813469207	0.163069544364508	0.12041974883881	0.0168506192602578	0.0537345513164965	0.138540133344878	0.0919117647058823	0.0686931135153701
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|krungchingensis	0.0186063819890222	0.0173596042010242	0.0232414006817478	0	0.0454235748353395	0.00838644750083864	0.0278499814333457	0.0475873227372228	0.0182598374874464	0.0363735564244794	0.0177226406734603	0	0.00860141063134354	0.0337012385205156	0.0537345513164965	0.0432937916702745	0	0.0601064743259488
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|niveus	0.176760628895711	0.0867980210051211	0.0154942671211652	0.0320051208193311	0.0378529790294496	0.0503186850050319	0.0928332714444857	0.114209574569335	0.20085821236191	0.145494225697918	0.150642445724413	0.124700239808153	0.12041974883881	0.0421265481506445	0.31345154934623	0.155857650012988	0.167112299465241	0.111626309462476
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|polymachus	1.81412224392967	1.74464022220293	1.688875116207	1.18418947031525	0.598077068665304	0.956055015095606	1.3182324545117	1.8368706576568	4.98493563407286	2.76439028826043	1.91404519273372	1.90887290167866	2.11594701531051	2.31696014828545	1.80906322765538	3.19508182526626	1.67947860962567	1.75167439464194
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|rhizosphaerihabitans	0.00930319099451112	0.0347192084020484	0	0.00800128020483277	0	0.0167728950016773	0.0185666542888971	0.00951746454744456	0.0182598374874464	0	0.0177226406734603	0.00959232613908873	0.00860141063134354	0	0.00895575855274942	0.0259762750021647	0	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|roietensis	0.102335100939622	0.078118218904609	0.0774713356058258	0.0240038406144983	0.0151411916117798	0.0670915800067092	0.0556999628666914	0.133244503664224	0.127818862412125	0.0272801673183596	0.0708905626938414	0.172661870503597	0.137622570101497	0.0252759288903867	0.0358230342109977	0.103905100008659	0.0167112299465241	0.0601064743259488
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|thermoalkaliphilus	0.0372127639780445	0.00867980210051211	0	0	0.00757059580588992	0	0.0185666542888971	0.0380698581897782	0.0273897562311695	0.0454669455305993	0.00886132033673017	0.0287769784172662	0.00860141063134354	0	0	0.190492683349208	0	0.0429331959471063
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Unassigned	0.0930319099451112	0.112837427306657	0.0309885342423303	0.0560089614338294	0.0227117874176698	0.0251593425025159	0.222799851466766	0.295041400970781	0.237377887336803	0.136400836591798	0.141781125387683	0.0863309352517986	0.163426801995527	0.0421265481506445	0.250761239476984	1.1516148584293	0.292446524064171	0.0686931135153701
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|urticae	0.0465159549725556	0.0867980210051211	0.00774713356058258	0.0480076812289966	0	0.0167728950016773	0.06498329001114	0.133244503664224	0.146078699899571	0.136400836591798	0.0265839610101905	0.00959232613908873	0.0516084637880612	0	0.0179115171054988	0.0952463416746039	0	0.111626309462476
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|xiangtanensis	0	0	0.0154942671211652	0.072011521843495	0	0.00838644750083864	0.00928332714444857	0.0190349290948891	0.0273897562311695	0.0272801673183596	0	0.0191846522781775	0	0	0	0	0.00835561497326203	0.034346556757685
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Streptosporangiaceae|Nonomuraea|cavernae	0.0465159549725556	0.381911292422533	0.20917260613573	0.23203712594015	0.0227117874176698	0.0670915800067092	0.185666542888971	0.266489007328448	0.118688943668401	0.127307447485678	0.274700930438635	0.0383693045563549	0.0946155169447789	0.252759288903867	0.143292136843991	0.0692700666724392	0.0417780748663102	0.188906062167268
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Streptosporangiaceae|Nonomuraea|flavida	0.0465159549725556	0.0260394063015363	0	0	0.00757059580588992	0.0503186850050319	0.0835499443000371	0.0285523936423337	0.0365196749748927	0.0181867782122397	0.0265839610101905	0.0287769784172662	0.0172028212626871	0.00842530963012891	0.0268672756582483	0	0.208890374331551	0.120212948651898
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Streptosporangiaceae|Nonomuraea|indica	0	0.0173596042010242	0	0.0160025604096655	0.00757059580588992	0.0167728950016773	0.00928332714444857	0	0.00912991874372318	0.00909338910611985	0.0177226406734603	0	0.00860141063134354	0.0168506192602578	0.0537345513164965	0	0.116978609625668	0.0257599175682638
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Streptosporangiaceae|Sphaerisporangium|corydalis	0	0	0	0.112017922867659	0	0	0	0.0380698581897782	0	0	0	0	0.00860141063134354	0.00842530963012891	0.00895575855274942	0	0.00835561497326203	0
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Thermomonosporaceae|Actinocorallia|populi	0.99544143641269	0.998177241558892	0.20917260613573	1.3922227556409	0.348247407070936	0.628983562562898	0.58484961010026	1.0469211002189	0.40171642472382	0.809311630444667	0.850686752326097	0.671462829736211	1.2041974883881	1.25537113488921	0.698549167114455	0.995757208416313	1.37867647058824	0.729864331100807
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Unassigned|Unassigned|Unassigned	0.0279095729835334	0.0260394063015363	0.00774713356058258	0.0320051208193311	0.0151411916117798	0.0251593425025159	0.06498329001114	0.114209574569335	0.0639094312060623	0.063653723742839	0.0708905626938414	0.0383693045563549	0.0516084637880612	0.0252759288903867	0.0358230342109977	0.0432937916702745	0.0334224598930481	0.0772797527047913
Bacteria|Actinobacteria|Actinobacteria|Unassigned|Unassigned|Unassigned|Unassigned	0.520978695692623	0.963458033156844	0.914161760148745	0.528084493518963	0.333106215459157	0.55350553505535	0.445599702933531	0.599600266489007	0.611704555829453	0.691097572065109	0.567124501550731	0.700239808153477	0.997763633235851	0.665599460780184	0.662726132903457	0.649406875054117	0.57653743315508	0.626824660827752
Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Fannyhessea|vaginae	0.0372127639780445	0.0260394063015363	0.0232414006817478	0	0	0.00838644750083864	0.139249907166729	0.0666222518321119	0.0821692686935086	0	0.0443066016836509	0.15347721822542	0.0258042318940306	0.0252759288903867	0.107469102632993	0.0606113083383843	0.0167112299465241	0.0257599175682638
Bacteria|Actinobacteria|Coriobacteriia|Unassigned|Unassigned|Unassigned|Unassigned	0.0279095729835334	0.0260394063015363	0.0232414006817478	0.00800128020483277	0	0.0251593425025159	0.0278499814333457	0.0666222518321119	0.0365196749748927	0	0.0177226406734603	0.0287769784172662	0.0172028212626871	0.00842530963012891	0.0179115171054988	0.0173175166681098	0	0.00858663918942126
Bacteria|Actinobacteria|Nitriliruptoria|Egibacterales|Egibacteraceae|Egibacter|rhizosphaerae	0.0651223369615778	0.0433990105025605	0.0387356678029129	0.00800128020483277	0.00757059580588992	0.0587051325058705	0.0556999628666914	0.152279432759113	0.0456495937186159	0.0545603346367191	0.0708905626938414	0.115107913669065	0.0172028212626871	0.0758277866711602	0.0626903098692459	0.086587583340549	0.0250668449197861	0.0429331959471063
Bacteria|Actinobacteria|Rubrobacteria|Rubrobacterales|Rubrobacteraceae|Rubrobacter|spartanus	0.0186063819890222	0.130197031507682	0.0464828013634955	0.0480076812289966	0.00757059580588992	0.0503186850050319	0.120683252877831	0.085657180927001	0.0365196749748927	0.0545603346367191	0.0354452813469207	0.143884892086331	0.0860141063134354	0.0421265481506445	0.0626903098692459	0.0692700666724392	0.116978609625668	0.0515198351365276
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Baekduiaceae|Baekduia|soli	0.455856358731045	0.624945751236872	0.379609544468547	0.528084493518963	0.280112044817927	0.478027507547803	0.798366134422577	0.913676596554678	0.474755774673605	0.572883513685551	0.575985821887461	0.872901678657074	0.636504386719422	0.320161765944898	0.528389754612216	0.320374058360031	0.584893048128342	0.429331959471063
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Conexibacteraceae|Conexibacter|stalactiti	0.307005302818867	0.32983247981946	0.108459869848156	0.152024323891823	0.196835490953138	0.402549480040255	0.501299665800223	0.352146188255449	0.310417237286588	0.254614894971356	0.327868852459016	0.537170263788969	0.180629623258214	0.143230263712191	0.232849722371485	0.164516408347043	0.259024064171123	0.283359093250902
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Parviterribacteraceae|Parviterribacter|kavangonensis	0.00930319099451112	0.0260394063015363	0	0.00800128020483277	0.0151411916117798	0.00838644750083864	0.0278499814333457	0.0190349290948891	0.0182598374874464	0.0454669455305993	0.0265839610101905	0.0191846522781775	0.0172028212626871	0	0.0179115171054988	0.0086587583340549	0.0501336898395722	0.00858663918942126
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Parviterribacteraceae|Parviterribacter|multiflagellatus	0.0279095729835334	0.0607586147035848	0.0232414006817478	0.0320051208193311	0.0378529790294496	0.0587051325058705	0.0464166357222429	0.085657180927001	0.0547795124623391	0.0545603346367191	0.053167922020381	0.0671462829736211	0.12041974883881	0.0758277866711602	0.0447787927637471	0.129881375010823	0.0250668449197861	0.0429331959471063
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Unassigned|Unassigned|Unassigned	0.241882965857289	0.216995052512803	0.0697242020452433	0.14402304368699	0.113558937088349	0.234820530023482	0.427033048644634	0.247454078233559	0.155208618643294	0.163681003910157	0.283562250775366	0.383693045563549	0.154825391364184	0.160080882972449	0.170159412502239	0.129881375010823	0.158756684491979	0.128799587841319
Bacteria|Actinobacteria|Thermoleophilia|Thermoleophilales|Thermoleophilaceae|Thermoleophilum|minutum	0.0744255279560889	0.12151722940717	0.108459869848156	0.176028164506321	0.098417745476569	0.150956055015096	0.19494987003342	0.218901684591225	0.127818862412125	0.109120669273438	0.150642445724413	0.182254196642686	0.137622570101497	0.109529025191676	0.116424861185742	0.103905100008659	0.100267379679144	0.128799587841319
Bacteria|Actinobacteria|Thermoleophilia|Unassigned|Unassigned|Unassigned|Unassigned	0.0837287189506001	0.156236437809218	0.100712736287574	0.0880140822531605	0.0454235748353395	0.0838644750083865	0.12996658002228	0.20938422004378	0.0821692686935086	0.272801673183596	0.141781125387683	0.115107913669065	0.14622398073284	0.134804954082063	0.143292136843991	0.0952463416746039	0.133689839572192	0.111626309462476
Bacteria|Actinobacteria|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned	0.130244673923156	0.243034458814339	0.0542299349240781	0.128020483277324	0.0151411916117798	0.276752767527675	0.139249907166729	0.323593794613115	0.209988131105633	0.0909338910611985	0.141781125387683	0.182254196642686	0.197832444520901	0.0842530963012891	0.250761239476984	0.121222616676769	0.0919117647058823	0.145972866220161
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Compostibacter|hankyongensis	0.0186063819890222	0.0173596042010242	0	0.0240038406144983	0.0227117874176698	0	0.00928332714444857	0.0380698581897782	0	0.00909338910611985	0	0.00959232613908873	0.00860141063134354	0.0252759288903867	0	0.0173175166681098	0	0.00858663918942126
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Flavitalea|flava	0.00930319099451112	0	0	0	0	0	0.0742666171555886	0.0285523936423337	0.0273897562311695	0.0272801673183596	0.0177226406734603	0.0383693045563549	0.0172028212626871	0.0252759288903867	0.0358230342109977	0	0.00835561497326203	0.0171732783788425
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Niastella|hibisci	0.139547864917667	0.0607586147035848	0.0619770684846607	0.0560089614338294	0.0227117874176698	0.0754780275075478	0.482733011511326	0.276006471875892	0.493015612161052	0.400109120669273	0.292423571112096	0.220623501199041	0.352657835885085	0.488667958547477	0.331363066451728	0.37232660836436	0.250668449197861	0.154559505409583
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Algoriphagus|shivajiensis	0.0186063819890222	0.0260394063015363	0.0232414006817478	0.0160025604096655	0.00757059580588992	0.00838644750083864	0.0278499814333457	0.0285523936423337	0.182598374874464	0.0545603346367191	0.00886132033673017	0.0383693045563549	0.0602098744194048	0.0421265481506445	0.0537345513164965	0.086587583340549	0.0167112299465241	0.0429331959471063
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Algoriphagus|trabzonensis	0.0558191459670667	0.00867980210051211	0.0387356678029129	0.0320051208193311	0.00757059580588992	0.0335457900033546	0.0742666171555886	0.0475873227372228	0.127818862412125	0.0818405019550787	0.0797518830305716	0.0383693045563549	0.0774126956820919	0.0842530963012891	0.0716460684219953	0.0173175166681098	0.0835561497326203	0.0515198351365276
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Chryseotalea|sanaruensis	0.604707414643223	0.425310302925093	0.123954136969321	0.0880140822531605	0.325535619653267	0.0335457900033546	0.594132937244709	0.237936613686114	0.383456587236374	1.40038192234246	0.248116969428445	0.316546762589928	0.507483227249269	0.38756424298593	0.680637650008956	0.649406875054117	0.217245989304813	0.377812124334535
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Spirosoma|Unassigned	0.0186063819890222	0	0.00774713356058258	0.0160025604096655	0	0.00838644750083864	0.0278499814333457	0.0190349290948891	0.0365196749748927	0.0272801673183596	0.00886132033673017	0.00959232613908873	0.0344056425253742	0.0168506192602578	0.00895575855274942	0.0086587583340549	0	0.0171732783788425
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Fulvivirgaceae|Chryseolinea|flava	0.372127639780445	0.208315250412291	0.0697242020452433	0.168026884301488	0.0454235748353395	0.0838644750083864	0.835499443000371	0.590082801941563	0.666484068291792	0.727471128489588	0.708905626938414	0.431654676258993	0.541888869774643	0.598196983739152	0.662726132903457	0.718676941726556	0.342580213903743	0.446505237849906
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Hymenobacteraceae|Unassigned|Unassigned	0.00930319099451112	0.00867980210051211	0	0	0.0151411916117798	0	0	0.0285523936423337	0.0365196749748927	0.00909338910611985	0.0265839610101905	0.0191846522781775	0.0172028212626871	0.0505518577807734	0.0358230342109977	0	0	0.0257599175682638
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Cryomorphaceae|Crocinitomix|algicola	0.0372127639780445	0.0347192084020484	0.0387356678029129	0.0320051208193311	0.0151411916117798	0.00838644750083864	0.0742666171555886	0.0475873227372228	0.118688943668401	0.118214058379558	0.0620292423571112	0.115107913669065	0.0688112850507483	0.160080882972449	0.125380619738492	0.121222616676769	0.12533422459893	0.0429331959471063
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|amnicola	0	0	0.0232414006817478	0.00800128020483277	0	0	0	0.00951746454744456	0.00912991874372318	0.109120669273438	0	0	0.0344056425253742	0.00842530963012891	0.00895575855274942	0	0.00835561497326203	0
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|amniphilum	0.7535584705554	0.373231490322021	3.21506042764177	1.14418306929109	3.30077977136801	0.654142905065414	0.436316375789083	4.15913200723327	2.62941659819228	1.61862326088933	0.575985821887461	0.729016786570743	2.21916394288663	2.61184598533996	1.67472684936414	0.701359425058447	1.66276737967914	2.36132577709085
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|anseonense	0	0	0.00774713356058258	0	0	0.12579671251258	0.00928332714444857	0	0.0365196749748927	0	0	0.0191846522781775	0.00860141063134354	0	0	0	0.00835561497326203	0
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|brevivitae	0.0930319099451112	0.381911292422533	1.72761078400992	0.864138262121939	0.446665152547506	0.687688695068769	0.659116227255849	2.53164556962025	1.81685383000091	1.63681003910157	1.13424900310146	0.479616306954436	0.842938241871667	0.884657511163535	0.671681891456206	0.476231708373019	1.48729946524064	1.70874119869483
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|circumlabens	0.0465159549725556	0.0173596042010242	0	0.0160025604096655	0.0227117874176698	0.00838644750083864	0	0.0285523936423337	0.0456495937186159	0.0272801673183596	0.00886132033673017	0.0287769784172662	0.0258042318940306	0.00842530963012891	0	0.0259762750021647	0.0417780748663102	0.0257599175682638
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|edaphi	0.00930319099451112	0	0.0464828013634955	0.00800128020483277	0.00757059580588992	0	0.00928332714444857	0	0	0.0272801673183596	0.0443066016836509	0.0191846522781775	0	0.0168506192602578	0	0.0259762750021647	0	0
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|flaviflagrans	0	0.0520788126030727	0.00774713356058258	0	0.0605647664471194	0	0.00928332714444857	0.00951746454744456	0	0	0.0177226406734603	0.0287769784172662	0	0.0505518577807734	0	0.0086587583340549	0.0250668449197861	0.00858663918942126
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|hydrophilum	0.641920178621267	0.746462980644041	1.92128912302448	0.304048647783645	0.211976682564918	0.343844347534384	0.157816561455626	0.142761968211668	1.84424358623208	1.20032736200782	0.115197164377492	0.354916067146283	0.378462067779116	0.370713623725672	0.268672756582483	0.155857650012988	0.317513368983957	0.257599175682638
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|limi	0	0	0.00774713356058258	0	0.00757059580588992	0.0167728950016773	0	0.085657180927001	0.0182598374874464	0.00909338910611985	0	0	0.0344056425253742	0.0589771674109024	0	0	0	0
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|maris	0.00930319099451112	0.0867980210051211	0.0542299349240781	0.00800128020483277	0.257400257400257	0.00838644750083864	0.00928332714444857	0	0.0182598374874464	0.00909338910611985	0.00886132033673017	0.0959232613908873	0.0258042318940306	0.0168506192602578	0	0	0.0250668449197861	0.0171732783788425
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|psychroterrae	0.0465159549725556	0	0.0542299349240781	0.112017922867659	0.0151411916117798	0.0251593425025159	0.167099888600074	0.0761397163795565	0.100429106180955	0.0545603346367191	0.0265839610101905	0.211031175059952	0.240839497677619	0.235908669643609	0.0895575855274942	0.0519525500043294	0.0584893048128342	0.034346556757685
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Unassigned	0	0.12151722940717	0.0309885342423303	0	0.0302823832235597	0.00838644750083864	0	0.0190349290948891	0.0273897562311695	0.00909338910611985	0.0354452813469207	0.00959232613908873	0	0	0	0	0	0.0171732783788425
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|zhairuonense	0	0.0173596042010242	0.00774713356058258	0	0	0	0.0185666542888971	0	0.0182598374874464	0.0363735564244794	0.0177226406734603	0.0191846522781775	0	0.0252759288903867	0	0.190492683349208	0	0
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Weeksellaceae|Chryseobacterium|shandongense	0	0.0260394063015363	0.00774713356058258	0.0160025604096655	0.00757059580588992	0.00838644750083864	0	0.114209574569335	0.0639094312060623	0.0545603346367191	0.053167922020381	0.0191846522781775	0.0172028212626871	0	0.0537345513164965	0.0086587583340549	0.0167112299465241	0.0171732783788425
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Weeksellaceae|Chryseobacterium|zhengzhouense	0	0	0	0	0	0	0.0185666542888971	0	0	0.00909338910611985	0	0	0	0	0	0.216468958351372	0.00835561497326203	0
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Unassigned	0.0837287189506001	0.0607586147035848	0.0542299349240781	0.104016642662826	0.151411916117798	0.0251593425025159	0.0371333085777943	0.0571047872846674	0.109559024924678	0.0909338910611985	0.0620292423571112	0.0959232613908873	0.103216927576122	0.252759288903867	0.0626903098692459	0.0692700666724392	0.12533422459893	0.13738622703074
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Unassigned	0.0465159549725556	0	0.00774713356058258	0.00800128020483277	0.0151411916117798	0	0.0185666542888971	0.00951746454744456	0.00912991874372318	0.00909338910611985	0.0354452813469207	0.0191846522781775	0.00860141063134354	0.00842530963012891	0.0268672756582483	0	0.0167112299465241	0.0171732783788425
