Genus	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Lysinibacillus	0.0279095729835334	0.0173596042010242	0.00774713356058258	0.00800128020483277	0.00757059580588992	0.0167728950016773	0.0928332714444857	0.0475873227372228	0.0273897562311695	0	0.0354452813469207	0.230215827338129	0	0	0.0179115171054988	0.0086587583340549	0.0250668449197861	0.00858663918942126
Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Psychrobacillus	0.0279095729835334	0.0260394063015363	0.0232414006817478	0.0480076812289966	0.00757059580588992	0.0251593425025159	0.0371333085777943	0	0.0365196749748927	0.00909338910611985	0.106335844040762	0.0479616306954436	0.0172028212626871	0.0252759288903867	0.0268672756582483	0.0173175166681098	0.0167112299465241	0.0257599175682638
Bacteria|Firmicutes|Bacilli|Bacillales|Thermoactinomycetaceae|Unassigned	0.0558191459670667	0.104157625206145	0.0387356678029129	0.104016642662826	0.0227117874176698	0.0335457900033546	0.0371333085777943	0.171314361854002	0.118688943668401	0.0363735564244794	0.0797518830305716	0.134292565947242	0.00860141063134354	0.00842530963012891	0.0447787927637471	0.0779288250064941	0.0250668449197861	0.111626309462476
Bacteria|Firmicutes|Bacilli|Bacillales|Unassigned|Unassigned	0.0558191459670667	0.0433990105025605	0.0387356678029129	0.0400064010241639	0.0681353622530093	0.0167728950016773	0.111399925733383	0.10469211002189	0.0456495937186159	0.0818405019550787	0.0886132033673017	0.115107913669065	0.0688112850507483	0.0421265481506445	0.0985133440802436	0.0346350333362196	0.00835561497326203	0.0171732783788425
Bacteria|Firmicutes|Bacilli|Lactobacillales|Unassigned|Unassigned	0.0372127639780445	0.0173596042010242	0.0852184691664084	0.0160025604096655	0.0151411916117798	0.0838644750083864	0.0556999628666914	0.0190349290948891	0.00912991874372318	0.063653723742839	0	0.0575539568345324	0.00860141063134354	0	0.0537345513164965	0	0.0167112299465241	0.0171732783788425
Bacteria|Firmicutes|Bacilli|Unassigned|Unassigned|Unassigned	0.455856358731045	0.937418626855308	0.356368143786799	0.296047367578813	0.522371110606405	0.461254612546125	0.482733011511326	0.504425621014562	0.191728293618187	0.427389287987633	0.336730172795747	0.422062350119904	0.395664889041803	0.143230263712191	0.295540032240731	0.155857650012988	0.401069518716578	0.309119010819165
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Unassigned	0	0.321152677718948	0.0232414006817478	0.00800128020483277	0.0454235748353395	0.0335457900033546	0.0556999628666914	0.0285523936423337	0.0912991874372318	0.00909338910611985	0.106335844040762	0.0191846522781775	0.00860141063134354	0.0421265481506445	0.0447787927637471	0	0.150401069518717	0.0772797527047913
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Caecibacterium	0	0.130197031507682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0944530310836339
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Romboutsia	0	0	0.0154942671211652	0.00800128020483277	0.00757059580588992	0.00838644750083864	0.0185666542888971	0.00951746454744456	0.00912991874372318	0.00909338910611985	0.00886132033673017	0.0671462829736211	0	0.0168506192602578	0	0.0086587583340549	0.00835561497326203	0.0171732783788425
Bacteria|Firmicutes|Clostridia|Clostridiales|Unassigned|Unassigned	0	0	0.0154942671211652	0.0160025604096655	0.128700128700129	0.00838644750083864	0	0.0951746454744456	0	0.0181867782122397	0.0177226406734603	0	0	0	0.0358230342109977	0.0086587583340549	0	0.0515198351365276
Bacteria|Firmicutes|Clostridia|Unassigned|Unassigned|Unassigned	0.0186063819890222	0.0260394063015363	0.00774713356058258	0.0160025604096655	0	0	0.0464166357222429	0.0190349290948891	0	0.0181867782122397	0	0.0383693045563549	0.00860141063134354	0	0	0.112563858342714	0	0.0171732783788425
Bacteria|Firmicutes|Unassigned|Unassigned|Unassigned|Unassigned	0.00930319099451112	0.00867980210051211	0.0309885342423303	0.0160025604096655	0.00757059580588992	0.0587051325058705	0	0	0.00912991874372318	0.0181867782122397	0.0265839610101905	0.0287769784172662	0	0.00842530963012891	0	0.0173175166681098	0	0.00858663918942126
Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatimonas	0.0186063819890222	0.0260394063015363	0.0154942671211652	0.0160025604096655	0	0.00838644750083864	0.0278499814333457	0.00951746454744456	0.0182598374874464	0.00909338910611985	0	0.0287769784172662	0	0.0337012385205156	0.0179115171054988	0.0173175166681098	0.00835561497326203	0.034346556757685
Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatirosa	0.130244673923156	0.156236437809218	0.0852184691664084	0.0960153624579933	0.0529941706412295	0.100637370010064	0.176383215744523	0.190349290948891	0.136948781155848	0.118214058379558	0.150642445724413	0.124700239808153	0.0774126956820919	0.092678405931418	0.0985133440802436	0.129881375010823	0.0919117647058823	0.13738622703074
Bacteria|Nitrospirae|Nitrospira|Nitrospirales|Nitrospiraceae|Nitrospira	0.0465159549725556	0.0607586147035848	0.0387356678029129	0.0640102416386622	0.0227117874176698	0.0754780275075478	0.148533234311177	0.10469211002189	0.118688943668401	0.0727471128489588	0.115197164377492	0.172661870503597	0.103216927576122	0.0842530963012891	0.125380619738492	0.355009091696251	0.12533422459893	0.171732783788425
Bacteria|Planctomycetes|Phycisphaerae|Phycisphaerales|Phycisphaeraceae|Algisphaera	0.0372127639780445	0.0433990105025605	0	0.0160025604096655	0	0.00838644750083864	0.0371333085777943	0.00951746454744456	0	0	0.0177226406734603	0.0479616306954436	0.0172028212626871	0.00842530963012891	0.00895575855274942	0.0346350333362196	0.00835561497326203	0.0257599175682638
Bacteria|Planctomycetes|Planctomycetacia|Pirellulales|Lacipirellulaceae|Bythopirellula	0.00930319099451112	0.0607586147035848	0.0232414006817478	0.00800128020483277	0	0.0251593425025159	0.0835499443000371	0.0951746454744456	0.0639094312060623	0.0363735564244794	0.0886132033673017	0.0959232613908873	0.0430070531567177	0.0252759288903867	0.0447787927637471	0.0346350333362196	0.0584893048128342	0.00858663918942126
