"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_1990",1,0.00321523653491706,0,1
"ASV_630",1,0.00318471337579618,0,1
"ASV_776",1,0.00318471337579618,0,1
"ASV_1060",1,0.00320503005991569,0,1
"ASV_831",2,0.00319488817891374,0,2
"ASV_1632",2,0.00319488817891374,0,2
"ASV_1437",1,0.00318471337579618,0,1
"ASV_2225",1,0.00318471337579618,0,1
"ASV_2522",1,0.00318471337579618,0,1
"ASV_1",2,0.00319488817891374,1,2
"ASV_3",1,0.00318471337579618,0,1
"ASV_7",1,0.00319485567188629,0,1
"ASV_11",2,0.00321533530622485,3,2
"ASV_19",1,0.00318471337579618,0,1
"ASV_16",1,0.00318471337579618,0,1
"ASV_25",14,0.00348354744946637,52.3503553273576,14
"ASV_18",1,0.00322554135678185,0,1
"ASV_39",2,0.00339882015478703,20,2
"ASV_69",9,0.00331111860975198,0.714285714285714,9
"ASV_44",1,0.00318471337579618,0,1
"ASV_21",3,0.00320512820512821,2,3
"ASV_51",7,0.00348285194551666,6.7662401324166,7
"ASV_54",1,0.00318471337579618,0,1
"ASV_73",1,0.00318471337579618,0,1
"ASV_52",1,0.00318471337579618,0,1
"ASV_63",1,0.00318471337579618,0,1
"ASV_88",1,0.00319485567188629,0,1
"ASV_70",2,0.00329991382390651,0,2
"ASV_53",1,0.00318471337579618,0,1
"ASV_57",5,0.00339996101955519,2.05555555555556,5
"ASV_71",1,0.00318471337579618,0,1
"ASV_116",6,0.00340032920384649,13.0642857142857,6
"ASV_84",1,0.00319485567188629,0,1
"ASV_105",5,0.00340043967468405,62.3055555555556,5
"ASV_87",1,0.00318471337579618,0,1
"ASV_97",1,0.00319485567188629,0,1
"ASV_81",1,0.00318471337579618,0,1
"ASV_103",1,0.00318471337579618,0,1
"ASV_80",1,0.00318471337579618,0,1
"ASV_132",1,0.00320503005991569,0,1
"ASV_66",3,0.00320512820512821,3,3
"ASV_123",1,0.00320503005991569,0,1
"ASV_115",1,0.00318471337579618,0,1
"ASV_118",4,0.00329980978803451,0,4
"ASV_101",1,0.00318471337579618,0,1
"ASV_129",1,0.00318471337579618,0,1
"ASV_133",1,0.00321523653491706,0,1
"ASV_167",1,0.00318471337579618,0,1
"ASV_127",1,0.00318471337579618,0,1
"ASV_86",1,0.00318471337579618,0,1
"ASV_147",2,0.00319488817891374,0,2
"ASV_124",1,0.00348215671923171,0,1
"ASV_218",1,0.00331066476883336,0,1
"ASV_40",1,0.00318471337579618,0,1
"ASV_184",1,0.00318471337579618,0,1
"ASV_211",1,0.00318471337579618,0,1
"ASV_192",1,0.00318471337579618,0,1
"ASV_144",1,0.00318471337579618,0,1
"ASV_328",1,0.00320506277431867,0,1
"ASV_128",2,0.00319488817891374,0,2
"ASV_220",1,0.00319485567188629,0,1
"ASV_317",1,0.00318471337579618,0,1
"ASV_179",1,0.00318471337579618,0,1
"ASV_312",1,0.00318471337579618,0,1
"ASV_2250",2,0.00319488817891374,1,2
"ASV_215",1,0.00318471337579618,0,1
"ASV_209",1,0.00318471337579618,0,1
"ASV_248",2,0.00319488817891374,1,2
"ASV_193",3,0.00322574017382014,6,3
"ASV_415",5,0.00324668610542424,0,5
"ASV_391",2,0.0032050954893895,0.5,2
"ASV_109",1,0.00318471337579618,0,1
"ASV_280",1,0.00318471337579618,0,1
"ASV_159",1,0.00318471337579618,0,1
"ASV_275",1,0.00318471337579618,0,1
"ASV_262",1,0.00318471337579618,0,1
"ASV_236",1,0.00318471337579618,0,1
"ASV_342",1,0.00318471337579618,0,1
"ASV_408",1,0.00318471337579618,0,1
"ASV_266",1,0.00318471337579618,0,1
"ASV_389",2,0.00329970575872215,11,2
"ASV_265",1,0.00318471337579618,0,1
"ASV_438",2,0.0032050954893895,0.5,2
"ASV_295",1,0.00318471337579618,0,1
"ASV_369",1,0.00318471337579618,0,1
"ASV_662",1,0.00318471337579618,0,1
"ASV_353",1,0.00318471337579618,0,1
"ASV_441",2,0.00319488817891374,0,2
"ASV_309",1,0.00322557449125294,0,1
"ASV_250",1,0.00318471337579618,0,1
"ASV_297",2,0.00319488817891374,1,2
"ASV_203",2,0.00321536823134267,4,2
"ASV_477",3,0.00348246567442273,52,3
"ASV_652",1,0.00318471337579618,0,1
"ASV_345",2,0.00319488817891374,1,2
"ASV_445",1,0.00318471337579618,0,1
"ASV_371",2,0.00319488817891374,1,2
"ASV_493",2,0.0032050954893895,0,2
"ASV_355",1,0.00318471337579618,0,1
"ASV_490",2,0.00321533530622485,3,2
"ASV_507",1,0.00321523653491706,0,1
"ASV_394",1,0.00318471337579618,0,1
"ASV_428",2,0.00319488817891374,1,2
"ASV_439",1,0.00318471337579618,0,1
"ASV_313",1,0.00318471337579618,0,1
"ASV_587",1,0.00318471337579618,0,1
"ASV_486",1,0.00318471337579618,0,1
"ASV_508",1,0.00318471337579618,0,1
"ASV_404",1,0.00318471337579618,0,1
"ASV_1185",1,0.00318471337579618,0,1
"ASV_523",1,0.00319485567188629,0,1
"ASV_571",1,0.00318471337579618,0,1
"ASV_668",1,0.00321523653491706,0,1
"ASV_510",1,0.00318471337579618,0,1
"ASV_847",1,0.00318471337579618,0,1
"ASV_1293",1,0.00318471337579618,0,1
"ASV_471",1,0.00318471337579618,0,1
"ASV_1065",3,0.00329998318479906,2.1,3
"ASV_683",1,0.00318471337579618,0,1
"ASV_784",1,0.00320503005991569,0,1
"ASV_543",1,0.00318471337579618,0,1
"ASV_691",2,0.00319488817891374,1,2
"ASV_589",2,0.00321533530622485,3,2
"ASV_537",1,0.00318471337579618,0,1
"ASV_672",1,0.00318471337579618,0,1
"ASV_896",2,0.0032050954893895,2,2
"ASV_791",2,0.00319488817891374,0,2
"ASV_685",1,0.00318471337579618,0,1
"ASV_843",1,0.00318471337579618,0,1
"ASV_509",1,0.00318471337579618,0,1
