"","KO1","KO2","KO3","KO4","KO5","KO6","OE1","OE2","OE3","OE4","OE5","OE6","WT1","WT2","WT3","WT4","WT5","WT6"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium|s__Unassigned",8.91583452211127e-05,0,0,0,0,0.00024092515258593,0.00041974479516454,0.000428926825083641,0.000591416018925313,8.6281276962899e-05,0.0015985932379506,0,0.00015350372246527,0,0.000163800163800164,0.000237097921441555,0.000151699029126214,8.04764204088202e-05
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Tumebacillus|s__Unassigned",0,0,0,7.66518473095202e-05,7.28650539201399e-05,0.00032123353678124,0.000335795836131632,0.000343141460066913,0,0.000258843830888697,0.00151866357605307,8.74508089199825e-05,7.67518612326349e-05,0.000226654578422484,0,0.000790326404805185,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Unassigned|g__Unassigned|s__Unassigned",0.000178316690442225,0.000324096580781073,0.000225005625140629,0.000383259236547601,0.00021859516176042,0,0.000251846877098724,0.000171570730033456,8.44880027036161e-05,8.6281276962899e-05,0.000319718647590121,0.000174901617839965,7.67518612326349e-05,0.00037775763070414,0.000163800163800164,0.000395163202402592,0.000151699029126214,0.000482858522452921
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Luteolibacter|s__Unassigned",0,0,0.000225005625140629,0,7.28650539201399e-05,8.030838419531e-05,0.000167897918065816,0.000171570730033456,0.000591416018925313,8.6281276962899e-05,0.000639437295180241,0.000612155662439878,0.000230255583697905,0.000453309156844968,8.19000819000819e-05,0.000237097921441555,0.00022754854368932,8.04764204088202e-05
"k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Unassigned|s__Unassigned",0.000178316690442225,0.000243072435585805,0.000150003750093752,0.00015330369461904,0,8.030838419531e-05,0.000335795836131632,8.57853650167281e-05,0.00042244001351808,0.000345125107851596,0,0.00034980323567993,0,0.000528860682985796,0.000163800163800164,0.000158065280961037,0.000303398058252427,0.000321905681635281
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae 2|g__Unassigned|s__Unassigned",0.000267475035663338,0,0,0,7.28650539201399e-05,0,0.00151108126259234,0.000171570730033456,0.000844880027036161,8.6281276962899e-05,7.99296618975302e-05,0.000174901617839965,0,0,8.19000819000819e-05,0,0,0.000241429261226461
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Lysinibacillus|s__Unassigned",0.000178316690442225,0.000162048290390536,0,0,7.28650539201399e-05,8.030838419531e-05,0.00041974479516454,0.000171570730033456,0.000168976005407232,0,7.99296618975302e-05,0.00192391779623962,0,0,0,0,0.000151699029126214,8.04764204088202e-05
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia|s__Unassigned",0,8.10241451952682e-05,0.00097502437560939,0.000613214778476161,0.00021859516176042,0.00016061676839062,0,0,8.44880027036161e-05,0,0.00015985932379506,0.000174901617839965,0.00015350372246527,0.000528860682985796,0,0,0.000303398058252427,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Intrasporangium|s__Unassigned",0.000178316690442225,0.000729217306757414,0.000525013125328133,0.00015330369461904,0.00014573010784028,0.00016061676839062,0,0.000171570730033456,0.000168976005407232,8.6281276962899e-05,0,0.000262352426759948,7.67518612326349e-05,0.000151103052281656,0.000163800163800164,0.000395163202402592,0,8.04764204088202e-05
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae 2|g__Ammoniphilus|s__Unassigned",0.000178316690442225,0.000324096580781073,0.000375009375234381,0.000306607389238081,0.00014573010784028,0.00040154192097655,0.000251846877098724,0.000857853650167281,0,8.6281276962899e-05,7.99296618975302e-05,8.74508089199825e-05,7.67518612326349e-05,0,8.19000819000819e-05,7.90326404805185e-05,0,8.04764204088202e-05
"k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Unassigned|f__Unassigned|g__Unassigned|s__Unassigned",0.000178316690442225,8.10241451952682e-05,0.000300007500187505,0.000306607389238081,0,0.00016061676839062,0.000167897918065816,0.000257356095050184,8.44880027036161e-05,0.000258843830888697,0.000559507633282711,0.000262352426759948,7.67518612326349e-05,0,0.000245700245700246,0,0.000379247572815534,8.04764204088202e-05
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Saccharothrix|s__Unassigned",0.000534950071326676,8.10241451952682e-05,0.000600015000375009,0,7.28650539201399e-05,0,0,0.00094363901518401,0,0,0,0.00034980323567993,0,0,0.000491400491400491,7.90326404805185e-05,0,8.04764204088202e-05
"k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Terrimonas|s__Unassigned",0.000178316690442225,8.10241451952682e-05,7.50018750468762e-05,0.00015330369461904,7.28650539201399e-05,0.00024092515258593,0.00041974479516454,0.000257356095050184,0.000506928016221697,0.000172562553925798,0.00015985932379506,0.000174901617839965,7.67518612326349e-05,0.000151103052281656,8.19000819000819e-05,0.000158065280961037,0.000151699029126214,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Unassigned|s__Unassigned",0.000534950071326676,0.000243072435585805,0,0.00022995554192856,0,0.00032123353678124,0.000503693754197448,0.000171570730033456,0.000168976005407232,0.000172562553925798,0,8.74508089199825e-05,7.67518612326349e-05,0.000151103052281656,0.000245700245700246,0,0,0.00016095284081764
"k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Unassigned|s__Unassigned",8.91583452211127e-05,8.10241451952682e-05,7.50018750468762e-05,0.00015330369461904,7.28650539201399e-05,0,0.000167897918065816,0.000257356095050184,0.000253464008110848,0.000258843830888697,0.00015985932379506,0.000262352426759948,0,0.000453309156844968,0.000163800163800164,0.000237097921441555,0,0.000321905681635281
"k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Unassigned|s__Unassigned",8.91583452211127e-05,0,0,0,0,0,0.000671591672263264,0.000257356095050184,0.000253464008110848,0.000258843830888697,0.00015985932379506,0.00034980323567993,0.00015350372246527,0.000226654578422484,0.000327600327600328,0,7.58495145631068e-05,0.00016095284081764
"k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Algisphaera|s__Unassigned",0.000356633380884451,0.000405120725976341,0,0.00015330369461904,0,8.030838419531e-05,0.000335795836131632,8.57853650167281e-05,0,0,0.00015985932379506,0.000437254044599913,0.00015350372246527,7.5551526140828e-05,8.19000819000819e-05,0.000316130561922074,7.58495145631068e-05,0.000241429261226461
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae 2|g__Polycladomyces|s__Unassigned",8.91583452211127e-05,0.000162048290390536,0,0.000383259236547601,0,8.030838419531e-05,8.3948959032908e-05,0.000514712190100369,0.000506928016221697,0,0.00015985932379506,0.000262352426759948,7.67518612326349e-05,7.5551526140828e-05,0,0.000237097921441555,0.000151699029126214,0.00016095284081764
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Geodermatophilales|f__Geodermatophilaceae|g__Geodermatophilus|s__Unassigned",0,0.000243072435585805,0,0,7.28650539201399e-05,8.030838419531e-05,0.000167897918065816,0.000343141460066913,0.000337952010814464,0,0.00015985932379506,0.00034980323567993,0,0.000151103052281656,0.000163800163800164,0.000237097921441555,0.000379247572815534,0.00016095284081764
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Cellulosimicrobium|s__Unassigned",0.000624108416547789,0,0,0,0,0,8.3948959032908e-05,0.000171570730033456,0,8.6281276962899e-05,0,0.00069960647135986,0.000767518612326349,0,0.000163800163800164,0,0,8.04764204088202e-05
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Pleomorphomonadaceae|g__Unassigned|s__Unassigned",8.91583452211127e-05,0,0.000150003750093752,0,0.00029146021568056,0,0.000167897918065816,8.57853650167281e-05,8.44880027036161e-05,0,0,8.74508089199825e-05,0,0,0.00106470106470106,0,0.000303398058252427,0.000241429261226461
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paraclostridium|s__Unassigned",0,0,0.000600015000375009,0,7.28650539201399e-05,8.030838419531e-05,8.3948959032908e-05,0.000171570730033456,0,0.000258843830888697,0,0,0.000383759306163174,0.000151103052281656,0.000327600327600328,0.000237097921441555,0.000151699029126214,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Unassigned|s__Unassigned",0.000267475035663338,0.000162048290390536,0,0,7.28650539201399e-05,0.00024092515258593,0,8.57853650167281e-05,8.44880027036161e-05,0,0.000239788985692591,0,7.67518612326349e-05,0.000453309156844968,0.000491400491400491,0.000237097921441555,0,8.04764204088202e-05
"k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Pirellulales|f__Lacipirellulaceae|g__Unassigned|s__Unassigned",8.91583452211127e-05,0,7.50018750468762e-05,0,0,0.00024092515258593,0.000335795836131632,0.000171570730033456,0,0.000258843830888697,0.000399648309487651,0.000437254044599913,7.67518612326349e-05,0,8.19000819000819e-05,0.000158065280961037,0.000151699029126214,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Asanoa|s__Unassigned",8.91583452211127e-05,8.10241451952682e-05,0,0,7.28650539201399e-05,0,8.3948959032908e-05,0.000600497555117097,8.44880027036161e-05,0,0,8.74508089199825e-05,7.67518612326349e-05,7.5551526140828e-05,8.19000819000819e-05,0.000553228483363629,0,0.000563334942861742
"k__Bacteria|p__Gemmatimonadetes|c__Unassigned|o__Unassigned|f__Unassigned|g__Unassigned|s__Unassigned",8.91583452211127e-05,0.000162048290390536,7.50018750468762e-05,0,0,0,0.000251846877098724,0.000257356095050184,0.000168976005407232,0.000172562553925798,0.00015985932379506,0.000174901617839965,0,0.000151103052281656,0.000327600327600328,0.000158065280961037,7.58495145631068e-05,0.00016095284081764
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Umezawaea|s__Unassigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237510237510237,0,0,0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Rhodopseudomonas|s__Unassigned",0.000534950071326676,0.000162048290390536,0.00105002625065627,0,0,0,0,0,0,0,7.99296618975302e-05,8.74508089199825e-05,0.00015350372246527,0.000151103052281656,0,0,0.000151699029126214,0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Unassigned|s__Unassigned",0.000267475035663338,8.10241451952682e-05,7.50018750468762e-05,0,7.28650539201399e-05,0,0.000251846877098724,0,0.000168976005407232,0.000172562553925798,0.00015985932379506,0.000174901617839965,0.000230255583697905,7.5551526140828e-05,0,0.000158065280961037,0.00022754854368932,0.00016095284081764
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__Acidiferrobacteraceae|g__Unassigned|s__Unassigned",8.91583452211127e-05,0.000162048290390536,7.50018750468762e-05,0,0,0,8.3948959032908e-05,0.000257356095050184,8.44880027036161e-05,0.000258843830888697,7.99296618975302e-05,0.000174901617839965,0,0,0.000327600327600328,0.000474195842883111,0,0.00016095284081764
"k__Bacteria|p__Verrucomicrobia|c__Unassigned|o__Unassigned|f__Unassigned|g__Unassigned|s__Unassigned",0.000178316690442225,0,0,0,0.00014573010784028,0.00032123353678124,8.3948959032908e-05,0.000171570730033456,0.000506928016221697,0.000258843830888697,7.99296618975302e-05,0,0.00015350372246527,7.5551526140828e-05,8.19000819000819e-05,7.90326404805185e-05,7.58495145631068e-05,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae 1|g__Fictibacillus|s__Unassigned",0.000178316690442225,0.000243072435585805,0.000150003750093752,0,0,8.030838419531e-05,0.000167897918065816,0,0,8.6281276962899e-05,0.000399648309487651,8.74508089199825e-05,0,7.5551526140828e-05,8.19000819000819e-05,0.000158065280961037,0.000379247572815534,8.04764204088202e-05
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Unassigned|s__Unassigned",0.000267475035663338,8.10241451952682e-05,0,7.66518473095202e-05,0,0,8.3948959032908e-05,0.000343141460066913,8.44880027036161e-05,0,7.99296618975302e-05,8.74508089199825e-05,0.000230255583697905,0.000302206104563312,0.000245700245700246,0.000158065280961037,0,8.04764204088202e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unassigned|s__Unassigned",0,0.00121536217792902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000885240624497022
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Unassigned",0,0,0.000150003750093752,0,0.00021859516176042,0,0.000251846877098724,8.57853650167281e-05,8.44880027036161e-05,0,0.000479577971385181,8.74508089199825e-05,0,0,0.000163800163800164,0,0.000303398058252427,0.000241429261226461
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae 1|g__Novibacillus|s__Unassigned",8.91583452211127e-05,0.000162048290390536,0.000150003750093752,7.66518473095202e-05,0,0.00016061676839062,0,0,0.000337952010814464,8.6281276962899e-05,0,0.000437254044599913,0,0,8.19000819000819e-05,0.000237097921441555,0,0.000241429261226461
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Unassigned",0,0,0.000150003750093752,7.66518473095202e-05,7.28650539201399e-05,8.030838419531e-05,0.000167897918065816,8.57853650167281e-05,8.44880027036161e-05,8.6281276962899e-05,7.99296618975302e-05,0.000612155662439878,0,0.000151103052281656,0,7.90326404805185e-05,7.58495145631068e-05,0.00016095284081764
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Cryptosporangiales|f__Cryptosporangiaceae|g__Cryptosporangium|s__Unassigned",8.91583452211127e-05,0,7.50018750468762e-05,0,0,0.00040154192097655,0,8.57853650167281e-05,0,8.6281276962899e-05,7.99296618975302e-05,0.00034980323567993,7.67518612326349e-05,0,0,0.000237097921441555,0.000379247572815534,8.04764204088202e-05
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Unassigned|s__Unassigned",0,0,0,0,0,0,0.00193082605775688,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phreatobacteraceae|g__Phreatobacter|s__Unassigned",8.91583452211127e-05,8.10241451952682e-05,0,7.66518473095202e-05,0.000874380647041679,8.030838419531e-05,0,0,0,0,7.99296618975302e-05,8.74508089199825e-05,7.67518612326349e-05,0,8.19000819000819e-05,0,0,0.000241429261226461
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Streptosporangiaceae|g__Unassigned|s__Unassigned",0,0,0,0.00107312586233328,0,0,0,0.000343141460066913,0,0,0,0,7.67518612326349e-05,7.5551526140828e-05,8.19000819000819e-05,0,7.58495145631068e-05,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Unassigned|s__Unassigned",0,0.000162048290390536,7.50018750468762e-05,0,0.00029146021568056,0,8.3948959032908e-05,0.000171570730033456,0,8.6281276962899e-05,0.00015985932379506,0,0,0,8.19000819000819e-05,0.000316130561922074,7.58495145631068e-05,0.00016095284081764
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae 1|g__Unassigned|s__Unassigned",0,0.000486144871171609,0,0,0,0,0,0,0,0,0,8.74508089199825e-05,0,7.5551526140828e-05,8.19000819000819e-05,0.000869359045285703,0,0
"k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Geminisphaera|s__Unassigned",0,0,0,7.66518473095202e-05,0.00021859516176042,8.030838419531e-05,8.3948959032908e-05,0.000171570730033456,8.44880027036161e-05,8.6281276962899e-05,7.99296618975302e-05,0,0.000230255583697905,0,8.19000819000819e-05,7.90326404805185e-05,7.58495145631068e-05,0.00016095284081764
"k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Oleiharenicola|s__Unassigned",0,8.10241451952682e-05,0,0,0,8.030838419531e-05,0.000251846877098724,8.57853650167281e-05,8.44880027036161e-05,0.000172562553925798,0,0.000174901617839965,7.67518612326349e-05,7.5551526140828e-05,8.19000819000819e-05,7.90326404805185e-05,0.000151699029126214,8.04764204088202e-05
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae 1|g__Unassigned|s__Unassigned",0,0.000243072435585805,7.50018750468762e-05,7.66518473095202e-05,0.00029146021568056,0.00016061676839062,0,0.000257356095050184,0,0,7.99296618975302e-05,8.74508089199825e-05,7.67518612326349e-05,0,0,7.90326404805185e-05,0,0
"k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Roseisolibacter|s__Unassigned",0.000445791726105563,8.10241451952682e-05,0,7.66518473095202e-05,0,8.030838419531e-05,0,8.57853650167281e-05,0,8.6281276962899e-05,0,8.74508089199825e-05,0,0,8.19000819000819e-05,7.90326404805185e-05,7.58495145631068e-05,0.000241429261226461
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Unassigned",0,0.000324096580781073,0,0.00015330369461904,0,0,0.000167897918065816,0,0,0,0,0,0,0,0,0.000553228483363629,7.58495145631068e-05,8.04764204088202e-05
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Unassigned|g__Unassigned|s__Unassigned",0,8.10241451952682e-05,0,7.66518473095202e-05,0,0,0.000167897918065816,0,0.000168976005407232,0.000172562553925798,0,8.74508089199825e-05,7.67518612326349e-05,0,8.19000819000819e-05,0.000158065280961037,0.000151699029126214,8.04764204088202e-05
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae|g__Methyloversatilis|s__Unassigned",0,0,0,7.66518473095202e-05,0,0.00024092515258593,0,0,0,0.000172562553925798,7.99296618975302e-05,0,0,7.5551526140828e-05,8.19000819000819e-05,0.000237097921441555,0.000151699029126214,0.00016095284081764
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Geminicoccaceae|g__Arboricoccus|s__Unassigned",8.91583452211127e-05,0,7.50018750468762e-05,0,7.28650539201399e-05,0,8.3948959032908e-05,0,8.44880027036161e-05,0,7.99296618975302e-05,0.000262352426759948,0,0,0.000163800163800164,0.000158065280961037,7.58495145631068e-05,8.04764204088202e-05
"k__Bacteria|p__Firmicutes|c__Unassigned|o__Unassigned|f__Unassigned|g__Unassigned|s__Unassigned",0.000178316690442225,0,0.000150003750093752,7.66518473095202e-05,7.28650539201399e-05,0,0.000167897918065816,0,8.44880027036161e-05,0,0,0.000174901617839965,0.00015350372246527,0,0.000163800163800164,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Mycobacteriales|f__Gordoniaceae|g__Gordonia|s__Unassigned",0,8.10241451952682e-05,0.000300007500187505,7.66518473095202e-05,0.00014573010784028,8.030838419531e-05,0,0,0,0,0,8.74508089199825e-05,0,0,0,0.000237097921441555,0.000151699029126214,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Unassigned|s__Unassigned",8.91583452211127e-05,0.000162048290390536,0.000300007500187505,0,0,0,0,0,0.000253464008110848,0,7.99296618975302e-05,8.74508089199825e-05,0,0,8.19000819000819e-05,0,7.58495145631068e-05,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae 1|g__Alkalihalobacillus|s__Unassigned",0,0,0.000150003750093752,0,0,0,8.3948959032908e-05,8.57853650167281e-05,0,8.6281276962899e-05,0,0.000524704853519895,0,7.5551526140828e-05,0,0,7.58495145631068e-05,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__Acidiferrobacteraceae|g__Sulfuricaulis|s__Unassigned",8.91583452211127e-05,0,0,0,0,0,0.000167897918065816,0.000257356095050184,0,8.6281276962899e-05,0.000239788985692591,0,0,7.5551526140828e-05,8.19000819000819e-05,7.90326404805185e-05,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae|g__Methylobacillus|s__Unassigned",8.91583452211127e-05,0,0,7.66518473095202e-05,0,8.030838419531e-05,0,0.000171570730033456,8.44880027036161e-05,0,0,8.74508089199825e-05,7.67518612326349e-05,7.5551526140828e-05,0.000163800163800164,0,7.58495145631068e-05,8.04764204088202e-05
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Unassigned|s__Unassigned",0,0,0,0,7.28650539201399e-05,8.030838419531e-05,0.000167897918065816,0,0,8.6281276962899e-05,7.99296618975302e-05,0,7.67518612326349e-05,7.5551526140828e-05,0.000163800163800164,0,0,0.00016095284081764
"k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Unassigned|g__Unassigned|s__Unassigned",0,8.10241451952682e-05,0.000150003750093752,0,7.28650539201399e-05,8.030838419531e-05,0,8.57853650167281e-05,0,8.6281276962899e-05,0,0,0.00015350372246527,7.5551526140828e-05,8.19000819000819e-05,7.90326404805185e-05,0,0
