	RDA1	RDA2	RDA3	RDA4
OTU_35051	0.00311358752563028	-0.0313758852757852	0.0133918201402162	0.0465130961665084
OTU_26553	-0.00365753203556367	0.00313879015993828	-0.0158741229021985	-0.0099841630835689
OTU_28102	-0.000652007169932937	0.00558244152886495	-0.00863960710233462	0.0166871595136255
OTU_11896	0.00457614200362891	-0.0236971004548844	-0.00229297872925201	-0.0210448396538544
OTU_32156	0.00577870429247719	0.00279634627484464	0.00172182314759235	0.0141500383265592
OTU_4401	0.000821459497082213	-0.00124870199601847	-0.0141491598667027	0.0130758334201656
OTU_10945	0.00478339706497171	-0.00647601108269826	-0.0115005966846398	0.0168375249735204
OTU_34448	0.00173274550564618	0.00428417170194397	-0.00186810587969429	-0.0047883965187539
OTU_37521	0.00686352302598395	0.00355138063422735	-0.0253953854071265	-0.0249832059324769
OTU_29861	7.82293312926985e-05	-0.0288572169269809	0.0164901846098037	0.0418297561819265
OTU_28989	-0.00254666255534697	0.00208595397234763	0.00776582103749599	0.000794088315774952
OTU_35312	0.00971904499067614	0.00631720327200884	-0.00881168262216135	0.0197389810972523
OTU_31857	-0.020096127706154	-2.124731063888e-05	-0.0262486697086195	0.0170147493591527
OTU_24805	0.00167907235882417	-0.001344982400001	0.0056187341802665	0.0128255869848647
OTU_26510	-0.00386252322338678	-0.00280193426654244	-0.00193400352018045	-0.0158495505637183
OTU_30472	0.0016457347971546	0.011684373280371	0.00203042264431547	0.0230713620314117
OTU_32097	-0.010737039288645	0.00269924201022572	0.0139342167445469	-0.00808152003296232
OTU_16367	-0.00482439199888037	0.00773599644383088	-0.0134009389709938	0.00641113959940196
OTU_26565	0.00034785686420762	-0.00337564981473022	0.00796169494220346	0.00180281600250643
OTU_37365	0.000869330518957703	-0.0377571539439005	0.0175509543514836	0.0462928313768626
OTU_25726	0.0046537078499758	-0.0369002880496631	0.00495185856385191	-0.0225837473767844
OTU_17422	0.00137964350721627	0.00871791859747494	-0.0109717119040983	0.00310009377631758
OTU_35830	4.08361065706108e-05	-0.0209804358158535	-0.00616719778275458	0.0243452389149412
OTU_34289	0.00344295680642967	0.00912629304478818	-0.0356255948745556	0.00353276656644432
OTU_17531	-0.00733627752856977	-0.00683394843604926	0.00885475113632343	-0.00758878211765738
OTU_36043	-0.00247371301361613	-0.0011368295947008	-0.0176020707397768	0.000357768747158075
OTU_30401	0.00563258030948964	0.00317713397662648	-0.00984245036377054	-0.0100753397401719
OTU_17921	-0.0261247696027649	0.0189887413450265	0.00413446661108447	0.0107674728140886
OTU_3026	-0.0140452243767444	0.0136773549043466	-0.0117766029899504	-0.0141464816473191
OTU_16581	-0.0222587198971403	0.00104969042926517	-0.0394424386851735	0.0147509714367902
OTU_29666	0.00127814472632065	0.023009525597072	0.000422186246502238	-0.0167820665977562
OTU_14120	0.000842642181150648	-0.0237205463203587	0.00795307595814486	0.0207734021369703
OTU_27302	0.00448947856211201	-0.0278049124103283	0.00744605884064732	0.0387212495445269
OTU_25431	-0.00277949764239089	-0.0193381640384005	0.0161372612622617	0.0311761982940042
OTU_30373	-0.00418585048586833	0.00747821765439725	0.015503247818337	-0.00109662417880398
OTU_15669	-0.0131394709450695	0.00775754023757674	-0.00633201001933383	-0.00202386453210258
OTU_25398	-0.00189055350305281	0.000210999129756717	0.00699742139970356	-0.00874490204026262
OTU_35435	-0.00520738509942492	0.00357614482681577	0.00422725587263031	0.00649066184770894
OTU_25163	-0.0100030162354542	-0.0118324702155817	-0.0091718685426163	0.0112894915112582
OTU_28706	-0.00514094335255584	0.0152490792131271	0.0127433174242237	0.0032670204694676
OTU_37936	-0.00143799971667799	-0.00140217391669736	-0.00538697559813374	-0.0265219529465153
OTU_15981	0.000291502925736282	-0.0181084829905083	0.00571195848629546	0.0109635293913054
OTU_35661	-0.00357452758059007	-0.00523053171330757	-0.0155729317987888	0.00950900608108155
OTU_36176	-0.0012419586672821	-0.0199018696444861	0.0169540843459169	0.0322392146842596
OTU_17956	0.00499014755882793	-0.000934722817850168	-0.00627964591842746	-0.0200092792701076
OTU_35159	-0.00271317011987955	-0.00342651086964276	0.00169905010034964	0.00318542009474402
OTU_29894	0.00623414392879108	0.00933434547866288	0.000170224756631319	0.0105497581692598
OTU_36737	0.00679563292152491	-0.0191108716877956	0.00493334533329814	0.027642439998806
OTU_29246	-0.0151417216644662	0.00820927438248049	-0.0306203951900978	0.0154983082719124
OTU_29206	-0.00476816202697905	-0.0170523755383336	-0.0117022747722645	-0.0177730359870592
OTU_30757	-0.00325751559798488	0.0253239578220382	0.0200697383478304	-0.0157910039470642
OTU_28711	4.03979777058696e-05	0.00614546124083706	0.00365786095900828	-0.00520513606135975
OTU_26384	-0.016068820417087	0.0109230429587547	0.0360121727683991	0.0105279983475865
OTU_33339	0.000923667610106148	-0.0403404617007883	0.0181219330515671	0.0470527691068193
OTU_35660	-0.00330686217028817	0.00478875276626838	-0.00935132338354178	-0.00947583328234452
OTU_5416	-0.00317565413144545	0.00874386431272305	-0.00416912576362256	-0.0115541770485076
OTU_26740	0.000340769498605922	-0.0338871512614762	0.0102525876549142	0.0615957204670007
OTU_36474	-0.0048842873519326	-0.00852918005568029	0.0104453558659002	-0.00741711577275741
OTU_34114	-0.00231056677436141	-0.0060396948165759	0.000629671886307953	0.00301499408564453
OTU_34474	-0.00951971528419656	-0.025606758543606	-0.00151646352831326	0.0240750387135806
OTU_27979	0.00254763983613795	2.25727275881002e-05	-0.000737914508914094	-0.00311730550174007
OTU_5501	-0.0127311998086915	-0.0105226463111336	-0.0229833876698412	0.0121009852058808
OTU_8784	-0.0167431192886716	-0.0557637754348346	0.00566246673923314	-0.0515385620099401
OTU_29029	-0.0134668129012033	-0.00248659960593705	0.0173318206815361	-0.00955749082467136
OTU_29044	-0.00532853749154857	-0.0159179324947151	-0.00522514082352893	0.0213425991484986
OTU_29617	0.00105052963062972	0.00318671210858871	-0.00262227218055081	-0.00510318711021666
OTU_26486	-0.00217477382391303	-0.0178324343450265	0.0157810219148423	0.0135216309708551
OTU_28571	-0.000628531623782472	0.00572114356629677	0.00458265785490117	-0.00569912893633128
OTU_22010	-0.0244881170207746	-0.00353409897269497	0.00363723441569477	0.0322544588213532
OTU_26004	-0.0184007207918124	0.012702418163301	-0.016978505059168	-0.00189772531015374
OTU_36739	0.0035438981530132	-0.00518545881530342	-0.0133497829442362	0.0238865736029059
OTU_11586	-0.00776172907490745	-0.00283550147129517	-0.0187429408817916	0.00836370659866196
OTU_36040	-0.00384204957998836	0.00754478378326932	0.0146645721735727	-0.00102215215758331
OTU_33459	-0.0151514626137043	0.0172744521245536	0.0294503561820167	0.00355623263726597
OTU_29210	-0.00418732892679915	0.00458017590758271	0.0125231054251911	0.000273244794246614
OTU_31834	-0.0141254384133504	-0.014305542777586	-0.00977099904282424	-0.00851554101858907
OTU_33301	0.00840807402567975	0.00605162821281503	-0.00782058611426566	-0.00149441498621524
OTU_25799	-0.00432401581649398	-0.00839399512345291	0.000956758178060525	0.0166322356586131
OTU_23131	0.008053916465844	0.0136375200553402	-0.0105157646130698	-0.0262290023640948
OTU_26271	0.0141951822002285	0.0167354811193594	0.00281697323030104	0.0121949865461231
OTU_17923	0.00101935711174915	0.0153527561735431	0.00892254317930008	0.00199334687107574
OTU_22687	0.0129504458558275	0.00491297026644599	0.00520349488592895	-0.0141738814810806
OTU_30359	-0.00248352842191737	0.00241521085038949	0.000206648752565038	-0.0080845914313395
OTU_31194	-0.00102439178372439	0.00347367823684294	0.00484345158843027	-0.000306031179425767
OTU_28515	-0.00592828204728378	0.00831706355860878	-0.00288562148411374	-0.00445177524010922
OTU_26490	0.00106471646597416	-0.0224482596907024	0.00868093621514206	0.0257020680548578
OTU_1351	0.0145975854313582	0.0134591743703739	-0.00689588121213286	0.0283697713535646
OTU_34480	-0.00468560077206584	0.00077208239802587	0.0170295842250832	0.00185136191284894
OTU_36236	0.00748259591410799	0.00383937247267658	-0.00910663486858393	0.0120515776160106
OTU_27137	-0.00856085398194241	0.0142060610488997	0.0295606547158042	-0.0150235284720076
OTU_37496	-0.00310181914961047	0.0163802160724212	0.0138333255902627	0.00165422430471489
OTU_26119	-0.00402662705338053	0.00329818282344721	0.0122788411898696	0.00125556387058794
OTU_27904	-0.0124653206491141	-0.0449864798356012	0.00550998892167163	-0.0531934331114938
OTU_18874	0.000775500022651957	0.0116136541314287	-0.00577648220466032	-0.0198096311667121
OTU_11833	-0.0098585837277908	-0.0208579336024146	-0.00622180279068776	0.0237959036012293
OTU_22562	0.0135986010817522	0.0133672952518356	-0.00240720832517009	0.00673584220747999
OTU_14305	-0.0139727735038806	0.00761050136457674	-0.0287298294119962	0.00548964560640592
OTU_32026	0.00301571816103386	-0.0111910297368011	0.00367218150209667	0.0175099116667169
OTU_31851	-0.00419520435137058	-0.00172187104217964	0.0121185429964355	-0.00672394317416545
OTU_36477	0.00206030189927507	0.00516287948159227	0.00404420523097202	0.0175438716133252
OTU_37988	-0.00147748764709109	0.00178379099518008	-0.0134740909072854	0.0199220429020008
OTU_29898	-0.00619880540804948	0.0113826818695003	-0.00889675366805671	0.00125573357419544
OTU_33168	-0.00779136415664021	0.00602783365132501	-0.0151039266389668	0.0278709515782865
OTU_36732	0.000356661573145591	0.00675564151664546	0.00354837701677771	0.00634493903899786
OTU_19074	-0.00720702463348113	0.0138048196921563	0.0126120790378769	0.00273035286658329
OTU_26631	0.0150023758875387	-0.00261380080107093	-3.88773713824546e-05	-0.00253067193936856
OTU_35718	-0.00603174538530884	0.00244704574906589	0.0202146533314485	-0.0213360229085497
OTU_26808	0.000197414955218335	-0.0306688958049612	0.0153400373083595	0.0372502158024462
OTU_31058	-0.0032504798131266	-0.0119233337954645	0.00336948875745891	0.0285241079544439
OTU_12037	-0.0101909898538877	-0.00119997614779484	-0.0200507568297655	0.0100963527753117
OTU_35550	0.00261258083513952	0.00781391635562975	0.00725178587151116	0.020849035133135
OTU_28241	-0.000246875087095575	-0.0254777643074382	0.00817879228968711	0.00706563674169196
OTU_26705	0.0150716815145273	0.0111223078522537	-0.0110667242557856	-0.00761226569261869
OTU_17292	-0.0150325480615567	0.0112634455591191	-0.0192995726814878	0.00300055505187196
OTU_13627	-0.00394436476817348	0.0140044719873475	-0.00236863384904712	-0.019543806668385
OTU_36466	7.34836612962582e-05	-0.0271066353191835	0.0154898312507063	0.0392922141169374
OTU_24457	0.000400632450995773	-0.0248877293631888	0.00785033605604645	0.0150679299033053
OTU_27659	-0.0141254107554605	0.00267451362412072	-0.025239049813108	0.00939421907779033
OTU_37129	0.00405587869118893	-0.0194335366368127	0.00250285323593533	0.0224196360179099
OTU_28578	-0.00790568510740914	0.00866611440944237	0.0248188529050372	0.000783242857664338
OTU_6502	0.0020252037053223	0.00983207853799985	0.0146008886552635	-0.0128728906818051
OTU_27970	-0.00712707175217372	0.00782097725200495	-0.000707718466769625	-0.00213192699664915
OTU_16504	-0.00876704720480846	0.0183571661146133	0.0287630321384929	-0.0139059633934198
OTU_19118	-0.00478777007770177	0.0183119327719856	0.00676780483031738	-0.0186747198608669
OTU_34913	-0.00443630324242527	0.000593726167964819	-0.000349114746943974	0.00144307297006296
OTU_37324	0.000826499968194074	-0.0343043007039522	0.0162179468894686	0.0433982593097175
OTU_29913	0.000376328658915783	-0.0233779510157729	0.0073741066972168	0.0141538555827272
OTU_31136	-0.00114736326418322	0.000417674040641073	-0.000181283115798861	-0.00145663874361712
OTU_10817	0.00116591287233216	-0.0379573160533852	0.0164121866966968	0.0444531844768894
OTU_20321	0.00965993224560868	-0.0207442603696542	-0.000889058358737128	0.0291005367413531
OTU_27943	-0.000786218572237833	0.00229723033468438	0.00043673693693817	-0.00822548133886612
OTU_14891	-0.00762512612553242	0.0118216821763212	-0.0291389020031933	0.00396919468733129
OTU_29248	-0.0106388340083323	0.00291071070214749	-0.00363225669468854	0.00742678649861466
OTU_5719	-0.0143346361387473	-0.0125859335918636	-0.0121274449754886	0.0213918199507621
OTU_16989	-0.0161561984431237	0.0138512446062169	-0.0191893422781033	0.00947918906230767
OTU_32498	0.0069099685971659	-0.00808223365955155	-0.00111682257803059	-0.0293450404237068
OTU_28388	0.00403325275339346	-0.00903522914217873	-0.000770344107114243	-0.0110161497797844
OTU_29885	-0.00805684323947766	-0.00195688933966611	-0.0149388184263726	0.0109208238524862
OTU_7573	0.00121263666293386	0.00370287115981758	-0.000152729771245313	-0.0071712228119964
OTU_26505	0.0158233001329059	-0.00136634525086124	-0.0136203102106042	0.00205558207790351
OTU_3012	0.00845239660407309	-0.0152830305863555	-0.0160504547120893	0.0140036534783617
OTU_13768	-0.016351897836642	-0.0538506947154079	0.0100727801685048	-0.048997413313339
OTU_15529	-0.000532825527843834	-0.0146826783960231	0.0133237552797377	0.00834925344351949
OTU_31299	0.00202207387873862	-0.0280385822417068	0.0125135967997047	0.0290761775165033
OTU_21152	-0.0147573896347066	0.00188112226347709	-0.0243117605468903	0.00990903922673138
OTU_33462	-0.0097646364001507	0.00852384720517376	0.0143767192822659	0.00328806153865012
OTU_28020	0.000736591992576834	-0.0105205945710251	0.0126374016056865	0.0361806845184922
OTU_26113	-0.00176527544810639	-0.011083941485272	0.000934206378082035	-0.00838967136493477
OTU_28302	-0.0129541565539382	0.00390802670779421	-0.0086436608107698	0.0143166831895249
OTU_13967	0.00361570137491475	0.000768987782673571	0.000786424354370164	-0.00285238994670189
OTU_16140	-0.0299283880447461	-0.00863876373916668	0.0211111586332725	-0.0128813425455717
OTU_17559	0.00748762787343245	-0.00130259766895419	-0.0147350884198417	0.0215081445628353
OTU_26494	0.0105968824687779	-0.013442010074108	0.00974886668175006	0.0176018312726421
OTU_12434	-0.0224771151338903	0.00808889868579256	0.0110678655000992	-0.00274982593984411
OTU_35669	0.000808289299778687	-0.0275867537153196	0.0123792679812468	0.0336608908938321
OTU_36282	-0.000348025717947518	-0.0209216895788412	0.0107989441597446	0.0139374588605007
OTU_30398	-0.0012473511295106	-0.0208079825297621	0.0128961219324453	0.0139961356770046
OTU_3164	0.00941931783520134	-0.00718052558762007	0.000770252995447694	0.0401273358494932
OTU_11707	0.00588679722590644	-0.0166516623897519	-0.00759043041050478	0.0237884057916175
OTU_29172	-0.014718832317463	0.0130183435675086	-0.0160589132843651	0.00392906197184853
OTU_26242	0.00115355537887879	-0.0218016653541772	-0.0145298855297018	-0.010316600296046
OTU_18792	0.00350691748576267	-0.0179225717180003	0.005115133365912	0.019333412191289
OTU_35986	0.00166113961914715	0.00774243421428759	-0.00040523467166004	-0.0105245904290389
OTU_27658	0.00260282571585687	0.00386408694779145	-0.00514575575132764	-0.00816555211491295
OTU_12672	0.0175041106260474	-0.00107440270687061	-0.0122122544425231	-0.00418812432559466
OTU_31835	0.00201614013011881	0.00299310887941875	-0.0039858852657086	-0.00632500947072932
OTU_25046	0.00154821927306528	0.000225609068020107	-0.0049157693048933	-0.0018986895738782
OTU_36758	0.00490960671229328	0.010288043779866	0.00281524255345288	0.0225132398543474
OTU_17592	0.00495177756102871	0.00601970649032645	-0.0155635569815513	0.00476898396675094
OTU_36429	0.000154087841195835	-0.0270328704294192	0.0139023578560083	0.0340901279792047
OTU_28480	0.0022884039604671	-0.0256126981365976	0.0140362816898897	0.0424830442299674
OTU_35350	5.69201992837507e-05	-0.0209967094325831	0.0119983716939098	0.0304356181821029
OTU_31891	-0.0037615844696193	0.00526964018880873	0.00271549854013233	0.00699426001648257
OTU_34103	-0.000728831056379132	-0.00742147057994548	0.00164372426167506	0.00117774974881172
OTU_31179	-0.00414439793402287	0.022032768904468	0.0126699390015693	0.0448263665797127
OTU_36724	0.00193528386440213	0.0138037882397262	0.00114024623645709	0.0217874530130562
OTU_28265	-0.0111241489551472	0.0141689355758499	0.0197480974955385	0.00522497095318506
OTU_36042	0.00699400123702862	-0.0222767154031092	0.0042802564973182	0.0229825196845626
OTU_36048	-0.00381001753420059	0.012705709201855	0.0071017180594715	0.0104608989039854
OTU_23137	-0.0136161287822131	0.00730356917546511	-0.0220625549208269	0.0217876729158239
OTU_27874	0.0033243601120385	-0.0314333778557907	0.0126864666542485	0.0412288250462271
OTU_9447	-0.00907799572884262	-0.0369049057357491	0.00139575672437769	-0.0371785060795974
OTU_4236	0.001355269400942	0.00674674117919973	-0.000405013411726885	-0.0134131313602862
OTU_26369	-0.013251931257069	0.0131045243017657	-0.00650634399665481	0.0115177644911553
OTU_20320	-0.0112510598039082	0.00472886662237506	-0.0189275861875067	0.00195689528233162
OTU_31150	-0.012155222446684	0.0164900094289144	0.0137891226599083	-0.00492888969827948
OTU_26361	-0.00252919889684977	0.010987747406943	-0.00030536696921337	-0.0113303321816919
OTU_29221	-0.00227818371635925	0.00251343064314003	0.0081629227696394	0.000455676721272895
OTU_16601	-0.00823359197555153	0.00839656878820653	-0.0208061475458145	-0.00193065023473584
OTU_14887	0.000212495181548492	0.00823804127950292	-0.0223114128747591	-0.0142410571419893
OTU_19523	0.0102770854317099	0.000142468823341514	-0.00144930193844911	0.000560649870667055
OTU_9695	-0.00188796037924682	-0.0199673138790141	0.0172525617508358	0.0321228956795704
OTU_31692	0.000934685931683274	-0.00428964285086809	-0.000150313074272412	0.00447554590736618
OTU_34795	-0.0145873381698853	0.0126868719696111	-0.0368669616381992	0.0340914943226427
OTU_34048	0.00169447326481072	-0.021745723669449	0.00831672589923715	0.0183553674473421
OTU_18979	0.00218343129808106	-0.0242299609710877	-0.00124343638049535	-0.0342081794642805
OTU_26844	0.00932803160704229	0.0102814254194479	-0.00615987136702606	-0.00227712424764231
OTU_36104	-0.00384022223886611	-0.00672716296230215	0.00938945250765573	0.00591574450040673
OTU_30990	-0.000876621958754685	-0.00683573477736469	0.00396151816562345	0.00930958596753187
OTU_20464	0.00580408326088442	0.00203617039966563	-0.00754440493234994	-0.00248981795673661
OTU_26919	-0.0095177717714349	0.00408037959091527	0.0209011540445121	-0.0157534200044647
OTU_30902	-0.00304757119229641	0.00472772188787747	-6.30455858077015e-05	-0.000449255433565209
OTU_26809	-0.00985632361015279	-0.0010712770521721	-0.0228878021521976	0.0144728416501881
OTU_28226	-0.00207502298550516	0.000584600917712805	-0.0161571364845843	0.023253375074614
OTU_29896	-0.0036272577321914	0.0098396002403203	-0.0105103602344234	0.0192013884834166
OTU_5695	-0.0177973950252279	0.00967428414397678	-0.0129240163211626	7.01329433578831e-05
OTU_36012	5.99991582024453e-05	-0.0221324750585681	0.0126473942553492	0.0320819584835595
OTU_35974	6.2927648005486e-05	-0.0232127356733314	0.0132646990013065	0.0336478419241847
OTU_16996	-0.0040113005802533	0.0023455373902645	0.00585327376072781	0.00104733843827467
OTU_31383	-0.000255992094619089	-0.020953083053535	0.0112130553306576	0.0207674942590252
OTU_29162	0.000139593453542541	-0.0216861841951917	0.0108470444043956	0.026339880194572
OTU_35902	4.64751481009079e-05	-0.017143741462437	0.00979662946477733	0.0248505781841087
OTU_18075	0.000672277941508472	0.0120558766968515	0.00693931173477088	-0.0163768689942573
OTU_35107	0.0052044447324856	-0.0246226114451749	0.00952215213335771	0.0354731367025709
OTU_19817	-0.00169129311017007	0.00315035377522782	0.00539386341688201	-0.00313183504698478
OTU_12673	0.00797126864015689	-0.00688801094412743	0.00547499173527636	0.0120189627490617
OTU_36195	-9.24054838458831e-05	0.000936266846582259	0.00073905277631005	-0.00979333834264241
OTU_18225	0.0103553069368181	0.00955742644400913	-0.00332018230326261	-0.00720571022176169
OTU_33474	-0.0223634208016346	0.000464805447969066	-0.0306246615161847	0.0168836670947895
OTU_29875	-0.0109206303395722	0.00783904033248536	-0.00866688431909661	0.00285319619195504
OTU_32836	-0.00335567951617049	0.0118453829193202	-0.00061780320866655	0.0172680850463067
OTU_28494	-0.00940775004423574	-0.000867072224442095	-0.00897653461117206	0.0108032889366141
OTU_25588	8.04973178000566e-05	-0.0296938312447661	0.0169682599759206	0.0430424640123391
OTU_28003	4.24258116304277e-05	-0.0156500231983556	0.00894305824229718	0.0226853703974702
OTU_28707	-0.00152407183164285	0.00442054801984289	0.00728101151816041	-0.00238579461028084
OTU_37078	0.00155572860170528	-0.0230910661802369	0.00655493559609386	0.0221886744075894
OTU_20639	-0.00287051422240192	0.00829904438291616	0.0141176872175093	0.000213295566452053
OTU_35131	0.00093047781022804	0.00317166213598562	0.00216255227569789	-0.000240300665375257
OTU_36118	-0.00161001097815082	0.000311131412110049	0.0159865927721421	-0.00292106599038295
OTU_5899	-0.0235500061539031	0.00406209512417184	-0.0343949223702133	0.0130279400739294
OTU_35433	0.00138399693931318	0.00336166246525361	-0.00139468981836155	-0.00275336800466425
OTU_30331	0.00195726724185956	0.00475410865048223	-0.00197238925643058	-0.00389385037440034
OTU_15247	0.00933358502496423	-0.0104700731504042	-0.00500966482126352	-0.0017260973867438
OTU_28232	-0.0131990590187718	0.00321579338572214	0.00456120915985087	0.012564790419118
OTU_31039	-0.0116406745603256	0.00609709581166503	0.0193989648139545	7.65646131620506e-05
OTU_4379	-0.0165081810980375	0.0051237653311767	0.0205950086424776	0.00955860516790863
OTU_24757	0.00356735542338403	0.00764737151736844	0.00274329411976713	0.00965547355970245
OTU_35823	0.0175115448022703	0.0016369015528498	-0.0147816708938415	-0.0220664872082527
OTU_30909	5.69201992837507e-05	-0.0209967094325831	0.0119983716939098	0.0304356181821029
OTU_27593	0.0017486372602982	-0.0080251869297863	-0.000281210012340037	0.00837297970207126
OTU_13100	0.00084076436921924	-0.0272196794934659	0.0115294139011885	0.0310183165769673
OTU_36959	0.00114093202384917	-0.0287423866684425	0.0111464021579967	0.0310957546741067
OTU_14013	-0.00742093531923577	0.0052431152205459	-0.00658002444482177	0.0045571140205777
OTU_15255	-0.0119175736732246	0.00670914807503105	-0.0036341454040842	0.0138261202516582
OTU_29888	0.00138399693931318	0.00336166246525361	-0.00139468981836155	-0.00275336800466425
OTU_13357	-0.00975543505646918	0.0135689169147292	0.0200258217359667	0.00722664373689857
OTU_6110	0.000322268609986025	-0.0200196812006829	0.00631480770570947	0.0121206377896645
OTU_9555	-0.00268004791967533	4.45814966829968e-05	-0.00440642605446837	-0.0134572295814566
OTU_13659	0.00624021656850196	-0.0228528799903775	0.00921506784019751	0.0251130510785813
OTU_192	0.00137876572042956	-0.0270631805300175	0.0117857969056717	0.0367649959033236
OTU_36974	-0.00512397017061374	0.00887893501750292	-0.0256565140666308	0.0052051249404968
OTU_35459	0.00638624126647005	-0.0148336409579554	0.00072091237278236	0.0248521702440387
OTU_18061	-0.00696807730105814	0.00420208721574223	-0.0119637650510828	0.00385993194018644
OTU_15880	0.0113122097127658	0.000376451435189124	-0.00736123334124828	-0.0166880244575307
OTU_25032	-0.00173890572475196	0.0103952262825781	-0.0257877100848068	-0.0159857717486926
OTU_27057	-0.00294696611135244	0.00611565914433106	0.011457959331466	-0.000791549660093483
OTU_25408	0.00701001285508431	-0.0123240443778419	-0.00153079972156316	0.0145648068782893
OTU_29916	-0.0102589655261484	0.00369685895929336	-0.0134442312339236	0.00583135898329331
OTU_29545	-0.0128714849973151	-0.00728391314402708	0.029399015096919	-0.0106602743215677
OTU_36272	0.0019192175623632	-0.00592000619272381	-0.00356591346434749	-0.00229963015634619
OTU_31037	0.0112463674298973	0.00780733061476655	-0.00390464412217284	0.0239205747745253
OTU_27782	-0.00250344506840736	0.00523632644982548	-0.000611506096276077	-0.00869766167415127
OTU_12953	-0.00174493338453514	0.00915090052687273	-0.000984040978878054	0.00571099711219257
OTU_26458	0.0136566656300511	0.00617819223963606	-0.00244274817327795	0.0294672214067083
OTU_16124	-0.00216391527807991	0.0168137758874163	-0.0281444600533353	0.0153678573215562
OTU_12962	0.00489942440157832	0.0119586914539392	-0.0025046347716651	-0.00925138039863545
OTU_27922	5.3664878533375e-05	-0.0197958874965108	0.0113121733172804	0.028694976008226
OTU_31765	0.000162893426669692	-0.0302810726828325	0.0157585124167305	0.0387985344978813
OTU_13645	0.0070056469939325	-0.00792570038738076	0.00276559565256637	0.0269068685275541
OTU_29681	0.00207827913729206	-0.00170979348280218	-0.000114514533024774	0.00831463426884827
OTU_26629	-0.00203614711333669	-0.00528580042880895	0.0118325271821085	0.00881346688107688
OTU_30400	-0.00874300272448713	-0.00859039830961481	-0.0107108670130392	0.0122161570845466
OTU_37819	-0.000335089510531505	0.00474778310288953	-0.0271016272553319	0.00595290146291019
OTU_36499	-0.00126473712804	-0.0101403884408248	-0.0096723449411956	0.00809412972072452
OTU_31141	0.00419408947390333	-0.00241950803168875	-0.0164028903124614	0.0235909958920846
OTU_28492	-0.00945567442400551	0.00827077855259893	0.0134345672059741	0.0031917224713636
OTU_35487	0.0030606986085237	0.0063722233989757	-0.00237020389790901	-0.00923559482065859
OTU_25450	-0.0252754786266538	0.0234238490548703	0.00131885643818538	-0.000674755071012265
OTU_13014	-0.00923289533989771	0.000415628146449525	-0.0199388528913357	0.00965305909601839
OTU_16559	-0.0108457283785877	0.00528067794835986	-0.0165059350251506	-0.00123131484072647
OTU_31294	-0.00407328178085903	0.00473439876809426	0.0010505915112415	-0.0235129310889891
OTU_13142	0.00045409135569505	0.00361162803701746	-0.00450664683199324	-0.000342991460769859
OTU_6365	-0.0014194325768646	0.0110362388234338	0.00279457388599175	-0.0101515725990334
OTU_15124	-0.00434770568049938	0.00985346163677328	-0.0303032981005605	-0.00940603068107699
OTU_12328	-0.00583106119000528	0.00716881076759576	0.00341364788022168	-0.0161923010094066
OTU_36116	0.00186160408411791	0.017828626733082	-0.0239002304649336	0.0218836934334733
OTU_31882	-0.00460300892938639	0.00484496494726139	0.00581941538206664	0.00100123206765677
OTU_36108	0.00626698913799218	-0.00078527198207058	-0.0227000598446634	-0.00619989326094181
OTU_33636	-0.00345211849833105	-0.0283003195581682	0.0147246847529856	0.0238061190744967
OTU_15194	0.00378055057791342	-0.0397788110446563	0.0143748959146461	0.0439247768669043
OTU_33486	0.00333385697382086	-0.0203496993596941	0.00499460965354087	0.0150273140902406
OTU_28976	-0.00848404291341852	0.00021264523637526	-0.0111345207327768	0.0088427180362455
OTU_15411	0.0163881617397629	-0.00306728077762371	-0.00704530531865949	-0.0230745350429477
OTU_31244	-0.0010069554808779	0.000379986541816321	0.000563343968112882	-0.00212294891913551
OTU_27123	-0.00581301586754395	-0.00647276511484353	-0.00527457852325318	0.0132274160619871
OTU_31838	0.00232803809369621	0.00345614443449255	-0.00460250386223164	-0.00730349184110501
OTU_30893	-0.00137589019378016	-0.00223867436902866	-0.00383035802698533	0.0237626191916658
OTU_28730	-0.0148293600878885	0.0173448347589847	0.0195533077425184	-0.00296548450321188
OTU_31000	-0.00227263002374254	-0.00436385194966776	0.0055040352533998	-0.00623842469349774
OTU_12743	-0.00467642008487776	-0.0178991186947306	0.0080727296318226	0.00253506969312715
OTU_30127	0.00192798008457832	0.00319184117036826	-0.00203028586254189	0.00628525016225757
OTU_24454	0.000228497825776985	0.000818302684996603	-0.00543733462420064	-0.00640874079086543
OTU_31873	0.00866347412457262	-0.00274591116515964	7.34723521515464e-05	0.00511576216586262
OTU_22006	-0.0190569370273901	0.00496411957286369	-0.000240756833428169	0.0200863128734714
OTU_25969	0.0069571201468302	-0.00234356666389195	-0.0118181386548344	-0.00414549496043419
OTU_20500	-0.00314640441602514	0.00405499348397362	-0.00229021816854517	-0.0044636874983837
OTU_27966	-0.00350933622518836	0.00802112731213858	0.013835714726635	-0.0217188629538456
OTU_36248	7.58935990450038e-05	-0.0279956125767775	0.015997828925213	0.0405808242428039
OTU_36105	0.00107317015162058	-0.0286424977878965	0.0079716417649121	0.0186694608172705
OTU_28672	0.000707397908673824	-0.0201769770111542	0.00969034207065831	0.0280152670447191
OTU_29500	-0.0031190119038262	0.00255476142959168	0.00951114948781811	0.000972555592177361
