"igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
2,0.0472266881028939,2.54517967031304,2
1,0.00212765957446809,0,1
1,0.0459433040078201,0,1
4,0.0468968269806426,795.655910164036,4
2,0.0447874976176863,29.4254668056999,2
1,0.0444234404536862,0,1
4,0.0472171991159333,753.792521211797,4
2,0.047293217951298,17.7338540368057,2
4,0.0474939369442199,131.368652571037,4
6,0.0483042137718397,121.101113493251,6
1,0.0473599355098751,0,1
4,0.0479493980820241,11.63677202486,4
4,0.0483141447368421,28.4663844168587,4
2,0.0474843402707618,7.91647554263894,2
1,0.0461327051433058,0,1
1,0.045314307751639,0,1
1,0.045314307751639,0,1
4,0.0479493980820241,10.5996416320078,4
1,0.00212765957446809,0,1
4,0.0466084886949623,543.327761129763,4
5,0.0479396164830681,665.127919949519,5
2,0.0467568643056108,1.52907137091665,2
8,0.0477642276422764,881.992920018772,8
1,0.0437942601565412,0,1
3,0.045577967416602,97.6187491380419,3
4,0.0461145996860283,175.063455445015,4
1,0.0464335111638016,0,1
2,0.0467568643056108,23.810181002306,2
2,0.0438187581577475,785.294839200601,2
2,0.0453492859899653,452,2
1,0.0447278264179673,0,1
2,0.0455338112768843,5.38551839423807,2
1,0.00212765957446809,0,1
1,0.0472077139413419,0,1
1,0.0447533803085127,0,1
1,0.00212765957446809,0,1
1,0.0466825586015097,0,1
2,0.0470376301040833,38.3543853061063,2
1,0.0441231693578671,0,1
1,0.0450623202301055,0,1
1,0.0439745508982036,0,1
1,0.0472741903037618,0,1
1,0.0438187581577475,0,1
1,0.00212765957446809,0,1
1,0.0466918338962845,0,1
1,0.0460062646828504,0,1
2,0.0478030919446705,147.03083448496,2
1,0.00212765957446809,0,1
8,0.0485136251032205,155.044028622048,8
2,0.0432462274567538,138.656995754366,2
2,0.00213219616204691,1,2
13,0.0492043551088777,1242.66422033284,13
5,0.0447193149381541,2379.36114377168,5
5,0.0477448191791955,334.630050653284,5
4,0.0487349647449191,43.0481019890231,4
2,0.0445751138088012,452,2
2,0.0474172719935432,46.4010459557557,2
2,0.041453519139178,182.300387664567,2
11,0.0486643197349348,328.273146871659,11
3,0.0459433040078201,482.156496968781,3
2,0.0471225185482254,6.7203957514593,2
11,0.0488768718801997,485.690093826765,11
6,0.0479787668436096,139.574676081979,6
7,0.048473597359736,1635.3377988972,7
5,0.0456931751895781,388.648006370285,5
2,0.0460513423476386,1043.1653953398,2
7,0.0487551867219917,414.998663917472,7
5,0.0478615071283096,214.058516059745,5
4,0.0473313192346425,1842.72023361862,4
1,0.0445666603451546,0,1
6,0.0486542443064182,84.7898996701354,6
13,0.0490810359231412,414.293599850319,13
1,0.0413441238564391,0,1
20,0.0498409331919406,3771.48104653412,20
12,0.0492455993294216,348.573097990365,12
7,0.0486039296794209,388.584982680295,7
7,0.0484037075180227,193.076082352501,7
3,0.0485036119711042,31.4243287463213,3
3,0.0479885644272003,10.9006701370089,3
1,0.0462052693668895,0,1
1,0.0440074906367041,0,1
18,0.0493075954678976,765.149704984349,18
2,0.0470753205128205,1.20608458682442,2
4,0.0486341059602649,127.075100773735,4
16,0.0495362563237774,244.49869839375,16
18,0.0493593782818736,309.360532342025,18
2,0.0460874681310061,2.43596466444257,2
2,0.0475323624595469,16.8916583362689,2
13,0.0494841019161929,324.444283226479,13
10,0.0485838329543105,557.675285908825,10
23,0.0495049504950495,801.318586210521,23
9,0.0490196078431373,240.108159412243,9
4,0.0470753205128205,203.677419734074,4
14,0.0493697478991597,189.590080538251,14
13,0.0493075954678976,164.851782376775,13
18,0.0497038917089678,1597.96282605176,18
10,0.0483240797861402,618.562649598862,10
14,0.0495362563237774,1170.97044796487,14
7,0.0476673427991886,467.617180333112,7
1,0.0447363411383971,0,1
15,0.0494841019161929,466.99376472807,15
5,0.0463876825898144,1803.56178622604,5
5,0.0465992464802697,714.883373047178,5
14,0.0495571488823281,1370.79554151531,14
15,0.0488463936811474,3309.22773756196,15
21,0.0495467004005903,567.442577757742,21
2,0.0457911145752143,4.20121176788567,2
16,0.0497881355932203,721.823095550747,16
4,0.0471792812688215,6.76320101935175,4
7,0.0491528968834972,292.24994146976,7
16,0.04957805907173,1839.55542703673,16
2,0.0434140033253279,225.5,2
21,0.0497881355932203,1064.52244080492,21
9,0.0493490130197396,440.373313502552,9
19,0.0497986861623225,672.442796674122,19
8,0.0486341059602649,806.919489609876,8
11,0.0491837588949351,69.0360331283691,11
6,0.0481458717475927,3208.10680522557,6
1,0.0430955437373923,0,1
17,0.0494112699747687,435.905727558802,17
5,0.0480572597137014,15.6454127484714,5
13,0.0494424573953293,343.003674313385,13
10,0.0491940548461377,942.978685411815,10
9,0.0480572597137014,205.320376219533,9
3,0.0474939369442199,415.108859490343,3
1,0.0425801775684001,0,1
7,0.0464060031595577,2162.80398206814,7
9,0.0485236423704316,770.364266073641,9
5,0.0472361809045226,1187.06156375735,5
4,0.0463693764798737,1359.4472854141,4
1,0.00212765957446809,0,1
4,0.0454985479186834,668.160455426375,4
21,0.0499256426598683,1360.91617244606,21
7,0.0477254264825345,299.539744236295,7
1,0.00212765957446809,0,1
7,0.0480670893843322,1436.84283988944,7
6,0.0464060031595577,1104.87947911487,6
19,0.0498938428874735,1879.37441538122,19
20,0.0496408956485002,592.182863194102,20
5,0.0482645307044568,202.808196425622,5
15,0.0496513839002747,1212.60750931775,15
3,0.0465070255293885,119.401376748343,3
9,0.0487147595356551,1581.25192905073,9
2,0.0469624300559552,16.1792209167444,2
12,0.0490707872207141,1366.86231202144,12
13,0.0494632708903389,460.56214099573,13
13,0.0492972519404237,768.797742779088,13
13,0.0494112699747687,270.295653388288,13
5,0.0486441730490582,168.097353809304,5
13,0.0493905002101723,852.623054621316,13
15,0.0496199324324324,1087.57620363226,15
14,0.0493905002101723,238.762380622312,14
14,0.0489277534874037,311.998474046254,14
3,0.0473503929075156,731.115058445989,3
3,0.0466825586015097,413.034225125306,3
19,0.0496828752642706,752.703866576775,19
1,0.0469812075169932,0,1
5,0.0482744453574363,514.001657781845,5
5,0.0481656077064972,74.9284510567671,5
3,0.0461689587426326,26.0529447515075,3
4,0.0471414242728185,934.568561271177,4
11,0.0491734672525633,318.882396376184,11
6,0.0473790322580645,1328.92613039422,6
9,0.0491015461763477,519.540701778161,9
2,0.0459074037898027,158.401545618753,2
15,0.048917568692756,856.730456168622,15
5,0.0481064483111566,104.023479875028,5
16,0.0494216614090431,994.946468145566,16
1,0.0467754777070064,0,1
27,0.0501066098081023,2014.7569239349,27
9,0.0489583333333333,359.720417240117,9
10,0.0492455993294216,259.390732151172,10
6,0.0480572597137014,32.5190920010513,6
1,0.00212765957446809,0,1
18,0.0497038917089678,897.344241723552,18
11,0.0490605427974948,866.198771806656,11
3,0.04648862512364,59.9788841321852,3
15,0.0494528619528619,2133.94472513963,15
11,0.0494008829093967,1065.80592132287,11
7,0.0482942868886149,571.128833275073,7
4,0.0473694819592824,75.9551992826212,4
6,0.0486542443064182,123.058479645572,6
3,0.0480376124284546,508.912902178142,3
8,0.0493697478991597,235.897203956491,8
13,0.0487855511729292,483.633685091243,13
14,0.0494632708903389,484.083328462001,14
1,0.0465346534653465,0,1
7,0.0457198443579767,1099.49660266443,7
17,0.0498726655348048,1108.85450564892,17
2,0.0472266881028939,18.0863335335902,2
3,0.0477254264825345,26.2383763596653,3
20,0.0497986861623225,863.088243463041,20
1,0.0464151688722102,0,1
3,0.0466918338962845,251.261077384742,3
4,0.0474843402707618,60.5152676993477,4
2,0.0466825586015097,0.890397100652571,2
4,0.0486039296794209,464.510582259678,4
15,0.0494424573953293,446.848442119628,15
1,0.0453405363688983,0,1
4,0.0471225185482254,66.0265053231415,4
5,0.0483837759934116,81.8269663885872,5
7,0.0489481358050406,1121.9545894874,7
2,0.0455868089233754,412.377481295238,2
2,0.0463510848126233,36.7571232464776,2
2,0.0472456775231202,6.92014418894558,2
3,0.0456576646590247,1329.86901959816,3
14,0.0493490130197396,310.844483569261,14
1,0.0434541420118343,0,1
13,0.0492249685798073,502.79152837443,13
3,0.0467382657120127,461.189000250364,3
2,0.047793369941021,88.0572532904461,2
4,0.0472361809045226,262.170213551728,4
1,0.00212765957446809,0,1
14,0.0495885207849757,190.22631268353,14
15,0.0494424573953293,980.276314689905,15
3,0.0470564677613136,148.333311220326,3
2,0.0421600287047004,362.72005535581,2
3,0.0458000389787566,14.5115507468901,3
14,0.0494320572149769,241.0430700579,14
12,0.0491118077324974,70.8705391491766,12
14,0.0494424573953293,460.842666605523,14
14,0.049328295549958,529.8106974382,14
12,0.0494528619528619,702.133958247458,12
2,0.0467661691542289,452,2
1,0.00212765957446809,0,1
19,0.049609457462529,710.276273492505,19
15,0.0495362563237774,221.245249522089,15
6,0.0481360098320361,129.09546902969,6
3,0.0467847899661557,277.909771840986,3
18,0.0494528619528619,1050.74534086804,18
18,0.0497775894937513,905.432890919532,18
2,0.0434140033253279,225.5,2
12,0.0488768718801997,2018.62246735484,12
5,0.0469624300559552,379.590529942487,5
11,0.0495885207849757,170.40506083025,11
1,0.0458447132266875,0,1
6,0.0480670893843322,82.6060492372762,6
3,0.0467941059338909,269.294646136744,3
22,0.0499044383096199,1129.27683466174,22
17,0.0497565106923566,682.877057132667,17
3,0.046187106918239,150.608186669022,3
3,0.0460152731544938,295.224259263287,3
1,0.0431588613406795,0,1
2,0.0468314069350339,8.23402300302485,2
2,0.0470188075230092,307.305151679548,2
4,0.0477060495330897,989.173308027515,4
6,0.0472646822204344,238.69605162554,6
24,0.0500212856534696,1264.68965620485,24
18,0.0494528619528619,406.719942630201,18
16,0.0487956810631229,709.663249100041,16
3,0.0459792604187048,251.420172279109,3
11,0.0491528968834972,46.3405801802482,11
2,0.047293217951298,9.39154895301604,2
3,0.046078431372549,504.040621449515,3
12,0.0489481358050406,681.986412973149,12
11,0.0492352817934213,300.281998151357,11
16,0.0494528619528619,809.151744136072,16
11,0.0490707872207141,593.305069989528,11
5,0.0471036279815594,700.826828690853,5
4,0.045916373583431,728.086735721424,4
27,0.0501279863481229,2033.41983017039,27
2,0.0466825586015097,0.890397100652571,2
4,0.0481360098320361,65.9729357430529,4
6,0.0483240797861402,102.102050489867,6
4,0.0466177345764729,637.095032297675,4
22,0.0499362515937102,1440.15123639653,22
17,0.0495258166491043,915.855034308167,17
21,0.0498832519634897,988.107694028073,21
20,0.0498832519634897,2062.69238245725,20
13,0.0491220735785953,1068.04863391989,13
9,0.0491323437173322,74.8136519473876,9
14,0.0494632708903389,285.682696226916,14
1,0.0459074037898027,0,1
10,0.0491837588949351,591.047051646414,10
16,0.0497249259415997,1323.26596899888,16
1,0.0445666603451546,0,1
4,0.0465623142460868,187.776664580444,4
19,0.0497038917089678,1942.85867377988,19
11,0.0487248600456148,887.375830202912,11
23,0.0498726655348048,1138.02049857601,23
6,0.0482447136111681,144.261357452663,6
11,0.0486743993371997,820.405342400357,11
4,0.0476576759278037,46.5850232249122,4
20,0.0497144066003808,690.014022161854,20
1,0.0446089597570235,0,1
2,0.0457465446758809,452,2
11,0.0487855511729292,240.589632231548,11
10,0.048573790822654,1329.55384257259,10
1,0.0431509364671318,0,1
8,0.0482150184653262,201.983036407337,8
7,0.0484136794396374,173.302649381992,7
14,0.0493905002101723,1137.1201011534,14
1,0.00212765957446809,0,1
10,0.0488870397337217,855.542382540425,10
11,0.0489787411421426,1183.18850186429,11
1,0.0473027375201288,0,1
4,0.0481360098320361,473.438882230378,4
7,0.0488768718801997,1920.32054043924,7
20,0.0499362515937102,568.577727900231,20
21,0.0498938428874735,2634.58465200582,21
4,0.0486743993371997,116.972403150191,4
1,0.00212765957446809,0,1
11,0.0487248600456148,529.079312389168,11
11,0.0494008829093967,265.934818301982,11
5,0.047407706273956,1610.68414345486,5
12,0.0496513839002747,646.408910661445,12
3,0.0473981444130698,276.4775569117,3
19,0.0494320572149769,757.358688647821,19
1,0.0438187581577475,0,1
20,0.0501386814593557,824.628270839678,20
2,0.0473790322580645,1.27023071418244,2
11,0.0493386521100147,206.307970312654,11
23,0.0498938428874735,2376.68607732908,23
13,0.0493697478991597,170.23618939572,13
15,0.0499044383096199,690.032952065353,15
