,x
4141,nosig
4142,nosig
4143,nosig
4144,nosig
4145,depleted
4146,nosig
4147,nosig
4148,nosig
4149,nosig
4150,nosig
4151,enriched
4152,nosig
4153,enriched
4154,nosig
4155,nosig
4156,nosig
4157,nosig
4158,nosig
4159,nosig
4160,nosig
4161,nosig
4162,nosig
4163,nosig
4164,nosig
4165,nosig
4166,nosig
4167,nosig
4168,nosig
4169,nosig
4170,nosig
4171,nosig
4172,nosig
4173,nosig
4174,nosig
4175,nosig
4176,nosig
4177,nosig
4178,nosig
4179,nosig
4180,nosig
4181,depleted
4182,nosig
4183,nosig
4184,nosig
4185,nosig
4186,nosig
4187,nosig
4188,nosig
4189,nosig
4190,nosig
4191,depleted
4192,nosig
4193,nosig
4194,nosig
4195,nosig
4196,nosig
4197,nosig
4198,nosig
4199,nosig
4200,nosig
4201,nosig
4202,nosig
4203,nosig
4204,nosig
4205,nosig
4206,nosig
4207,nosig
4208,nosig
4209,nosig
4210,nosig
4211,nosig
4212,nosig
4213,nosig
4214,nosig
4215,nosig
4216,enriched
4217,nosig
4218,nosig
4219,nosig
4220,nosig
4221,nosig
4222,nosig
4223,nosig
4224,nosig
4225,nosig
4226,nosig
4227,nosig
4228,nosig
4229,nosig
4230,nosig
4231,nosig
4232,nosig
4233,nosig
4234,nosig
4235,nosig
4236,nosig
4237,nosig
4238,nosig
4239,nosig
4240,nosig
4241,nosig
4242,enriched
4243,nosig
4244,nosig
4245,nosig
4246,nosig
4247,nosig
4248,nosig
4249,nosig
4250,nosig
4251,nosig
4252,nosig
4253,nosig
4254,nosig
4255,nosig
4256,nosig
4257,nosig
4258,nosig
4259,nosig
4260,nosig
4261,nosig
4262,nosig
4263,nosig
4264,nosig
4265,nosig
4266,nosig
4267,nosig
4268,nosig
4269,nosig
4270,nosig
4271,nosig
4272,nosig
4273,nosig
4274,nosig
4275,nosig
4276,nosig
4277,nosig
4278,nosig
4279,nosig
4280,nosig
4281,nosig
4282,nosig
4283,nosig
4284,nosig
4285,nosig
4286,nosig
4287,nosig
4288,nosig
4289,nosig
4290,nosig
4291,nosig
4292,nosig
4293,nosig
4294,nosig
4295,nosig
4296,nosig
4297,nosig
4298,nosig
4299,nosig
4300,nosig
4301,nosig
4302,nosig
4303,nosig
4304,nosig
4305,nosig
4306,nosig
4307,nosig
4308,enriched
4309,nosig
4310,nosig
4311,nosig
4312,depleted
4313,nosig
4314,nosig
4315,nosig
4316,nosig
4317,nosig
4318,nosig
4319,nosig
4320,nosig
4321,nosig
4322,nosig
4323,nosig
4324,nosig
4325,nosig
4326,nosig
4327,nosig
4328,nosig
4329,nosig
4330,nosig
4331,nosig
4332,nosig
4333,nosig
4334,nosig
4335,nosig
4336,nosig
4337,nosig
4338,nosig
4339,nosig
4340,nosig
4341,nosig
4342,nosig
4343,nosig
4344,nosig
4345,nosig
4346,nosig
4347,nosig
4348,nosig
4349,nosig
4350,nosig
4351,nosig
4352,nosig
4353,nosig
4354,nosig
4355,nosig
4356,nosig
4357,nosig
4358,nosig
4359,nosig
4360,nosig
4361,nosig
4362,nosig
4363,nosig
4364,nosig
4365,nosig
4366,nosig
4367,nosig
4368,nosig
4369,nosig
4370,nosig
4371,nosig
4372,nosig
4373,nosig
4374,nosig
4375,nosig
4376,nosig
4377,nosig
4378,nosig
4379,nosig
4380,nosig
4381,nosig
4382,nosig
4383,nosig
4384,nosig
4385,nosig
4386,nosig
4387,nosig
4388,nosig
4389,nosig
4390,nosig
4391,nosig
4392,nosig
4393,nosig
4394,nosig
4395,nosig
4396,nosig
4397,nosig
4398,nosig
4399,nosig
4400,nosig
4401,nosig
4402,nosig
4403,nosig
4404,nosig
4405,nosig
4406,nosig
4407,nosig
4408,nosig
4409,nosig
4410,nosig
4411,nosig
4412,nosig
4413,nosig
4414,nosig
4415,nosig
4416,nosig
4417,nosig
4418,nosig
4419,nosig
4420,nosig
4421,nosig
4422,nosig
4423,nosig
4424,nosig
4425,nosig
4426,nosig
4427,nosig
4428,nosig
4429,nosig
4430,nosig
4431,nosig
4432,nosig
4433,nosig
4434,nosig
4435,nosig
4436,nosig
4437,nosig
4438,nosig
4439,nosig
4440,nosig
4441,nosig
4442,nosig
4443,nosig
4444,nosig
4445,nosig
4446,nosig
4447,nosig
4448,nosig
4449,nosig
4450,nosig
4451,nosig
4452,nosig
4453,nosig
4454,nosig
4455,nosig
4456,nosig
4457,nosig
4458,nosig
4459,nosig
4460,nosig
4461,depleted
4462,nosig
4463,nosig
4464,nosig
4465,depleted
4466,nosig
4467,nosig
4468,nosig
4469,nosig
4470,nosig
4471,nosig
4472,nosig
4473,nosig
4474,nosig
4475,depleted
4476,nosig
4477,nosig
4478,nosig
4479,nosig
4480,nosig
4481,nosig
4482,nosig
4483,depleted
4484,nosig
4485,nosig
4486,nosig
4487,nosig
4488,nosig
4489,nosig
4490,nosig
4491,nosig
4492,nosig
4493,nosig
4494,nosig
4495,nosig
4496,nosig
4497,nosig
4498,nosig
4499,nosig
4500,nosig
4501,nosig
4502,nosig
4503,nosig
4504,nosig
4505,nosig
4506,nosig
4507,nosig
4508,nosig
4509,nosig
4510,nosig
4511,nosig
4512,nosig
4513,nosig
4514,nosig
4515,nosig
4516,nosig
4517,nosig
4518,nosig
4519,nosig
4520,nosig
4521,nosig
4522,nosig
4523,nosig
4524,nosig
4525,nosig
4526,nosig
4527,nosig
4528,nosig
4529,enriched
4530,nosig
4531,nosig
4532,nosig
4533,nosig
4534,nosig
4535,nosig
4536,nosig
4537,nosig
4538,nosig
4539,nosig
4540,nosig
4541,nosig
4542,nosig
4543,nosig
4544,nosig
4545,nosig
4546,nosig
4547,nosig
4548,nosig
4549,nosig
4550,nosig
4551,nosig
4552,nosig
4553,nosig
4554,nosig
4555,nosig
4556,nosig
4557,nosig
4558,nosig
4559,nosig
4560,nosig
4561,nosig
4562,nosig
4563,nosig
4564,nosig
4565,nosig
4566,nosig
4567,nosig
4568,nosig
4569,nosig
4570,nosig
4571,nosig
4572,nosig
4573,nosig
4574,nosig
4575,enriched
4576,nosig
4577,nosig
4578,nosig
4579,nosig
4580,nosig
4581,nosig
4582,nosig
4583,nosig
4584,nosig
4585,enriched
4586,nosig
4587,nosig
4588,nosig
4589,nosig
4590,enriched
4591,nosig
4592,nosig
4593,nosig
4594,nosig
4595,nosig
4596,nosig
4597,nosig
4598,nosig
4599,nosig
4600,nosig
4601,nosig
4602,nosig
4603,nosig
4604,nosig
4605,nosig
4606,nosig
4607,nosig
4608,nosig
4609,nosig
4610,nosig
4611,nosig
4612,nosig
4613,nosig
4614,nosig
4615,nosig
4616,nosig
4617,nosig
4618,nosig
4619,nosig
4620,nosig
4621,nosig
4622,nosig
4623,nosig
4624,nosig
4625,nosig
4626,nosig
4627,nosig
4628,nosig
4629,nosig
4630,nosig
4631,nosig
4632,nosig
4633,nosig
4634,nosig
4635,nosig
4636,nosig
4637,nosig
4638,nosig
4639,nosig
4640,nosig
4641,nosig
4642,nosig
4643,nosig
4644,depleted
4645,nosig
4646,nosig
4647,depleted
4648,nosig
4649,depleted
4650,depleted
4651,nosig
4652,nosig
4653,nosig
4654,nosig
4655,nosig
4656,depleted
4657,nosig
4658,nosig
4659,nosig
4660,nosig
4661,nosig
4662,nosig
4663,nosig
4664,nosig
4665,nosig
4666,nosig
4667,depleted
4668,nosig
4669,nosig
4670,nosig
4671,nosig
4672,depleted
4673,nosig
4674,depleted
4675,nosig
4676,nosig
4677,nosig
4678,nosig
4679,nosig
4680,depleted
4681,nosig
4682,nosig
4683,depleted
4684,depleted
4685,nosig
4686,depleted
4687,nosig
4688,depleted
4689,depleted
4690,nosig
4691,nosig
4692,nosig
4693,nosig
4694,nosig
4695,depleted
4696,nosig
4697,depleted
4698,nosig
4699,nosig
4700,nosig
4701,nosig
4702,nosig
4703,nosig
4704,nosig
4705,nosig
4706,nosig
4707,nosig
4708,nosig
4709,nosig
4710,nosig
4711,nosig
4712,nosig
4713,nosig
4714,nosig
4715,nosig
4716,nosig
4717,nosig
4718,nosig
4719,nosig
4720,nosig
4721,nosig
4722,nosig
4723,nosig
4724,nosig
4725,nosig
4726,nosig
4727,nosig
4728,nosig
4729,nosig
4730,nosig
4731,nosig
4732,nosig
4733,nosig
4734,nosig
4735,nosig
4736,nosig
4737,nosig
4738,nosig
4739,enriched
4740,nosig
4741,enriched
4742,nosig
4743,nosig
4744,nosig
4745,nosig
4746,nosig
4747,nosig
4748,nosig
4749,nosig
4750,nosig
4751,nosig
4752,nosig
4753,nosig
4754,enriched
4755,nosig
4756,nosig
4757,nosig
4758,nosig
4759,nosig
4760,nosig
4761,enriched
4762,nosig
4763,enriched
4764,nosig
4765,nosig
4766,nosig
4767,nosig
4768,nosig
4769,nosig
4770,nosig
4771,nosig
4772,nosig
4773,nosig
4774,nosig
4775,nosig
4776,nosig
4777,nosig
4778,nosig
4779,nosig
4780,nosig
4781,nosig
4782,nosig
4783,nosig
4784,enriched
4785,nosig
4786,nosig
4787,nosig
4788,nosig
4789,nosig
4790,nosig
4791,nosig
4792,nosig
4793,nosig
4794,nosig
4795,nosig
4796,nosig
4797,nosig
4798,nosig
4799,nosig
4800,nosig
4801,nosig
4802,nosig
4803,nosig
4804,nosig
4805,depleted
4806,nosig
4807,nosig
4808,nosig
4809,nosig
4810,nosig
4811,nosig
4812,nosig
4813,nosig
4814,nosig
4815,nosig
4816,nosig
4817,nosig
4818,nosig
4819,nosig
4820,nosig
4821,nosig
4822,nosig
4823,nosig
4824,nosig
4825,nosig
4826,nosig
4827,depleted
4828,nosig
4829,nosig
4830,nosig
4831,nosig
4832,nosig
4833,nosig
4834,depleted
4835,nosig
4836,nosig
4837,nosig
4838,nosig
4839,nosig
4840,nosig
4841,nosig
4842,nosig
4843,nosig
4844,nosig
4845,nosig
4846,nosig
4847,nosig
4848,nosig
4849,nosig
4850,nosig
4851,nosig
4852,nosig
4853,nosig
4854,nosig
4855,nosig
4856,nosig
4857,nosig
4858,nosig
4859,nosig
4860,nosig
4861,nosig
4862,nosig
4863,nosig
4864,nosig
4865,nosig
4866,nosig
4867,nosig
4868,nosig
4869,nosig
4870,nosig
4871,nosig
4872,nosig
4873,nosig
4874,nosig
4875,nosig
4876,nosig
4877,nosig
4878,nosig
4879,nosig
4880,nosig
4881,nosig
4882,nosig
4883,nosig
4884,nosig
4885,nosig
4886,nosig
4887,nosig
4888,nosig
4889,nosig
4890,nosig
4891,nosig
4892,nosig
4893,nosig
4894,nosig
4895,nosig
4896,nosig
4897,nosig
4898,nosig
4899,nosig
4900,nosig
4901,nosig
4902,nosig
4903,nosig
4904,nosig
4905,nosig
4906,nosig
4907,depleted
4908,nosig
4909,nosig
4910,nosig
4911,nosig
4912,nosig
4913,nosig
4914,nosig
4915,nosig
4916,nosig
4917,nosig
4918,nosig
4919,nosig
4920,nosig
4921,nosig
4922,nosig
4923,nosig
4924,nosig
4925,nosig
4926,nosig
4927,nosig
4928,nosig
4929,nosig
4930,nosig
4931,nosig
4932,nosig
4933,nosig
4934,nosig
4935,nosig
4936,nosig
4937,nosig
4938,nosig
4939,nosig
4940,nosig
4941,nosig
4942,nosig
4943,nosig
4944,nosig
4945,nosig
4946,nosig
4947,nosig
4948,nosig
4949,nosig
4950,nosig
4951,nosig
4952,nosig
4953,nosig
4954,nosig
4955,nosig
4956,nosig
4957,nosig
4958,nosig
4959,nosig
4960,nosig
4961,nosig
4962,nosig
4963,nosig
4964,nosig
4965,nosig
4966,nosig
4967,nosig
4968,nosig
4969,nosig
4970,nosig
4971,nosig
4972,nosig
4973,nosig
4974,nosig
4975,nosig
4976,nosig
4977,nosig
4978,nosig
4979,nosig
4980,nosig
4981,nosig
4982,nosig
4983,nosig
4984,nosig
4985,nosig
4986,nosig
4987,nosig
4988,nosig
4989,nosig
4990,nosig
4991,nosig
4992,nosig
4993,nosig
4994,nosig
4995,nosig
4996,nosig
4997,nosig
4998,nosig
4999,nosig
5000,nosig
5001,nosig
5002,nosig
5003,nosig
5004,nosig
5005,nosig
5006,nosig
5007,nosig
5008,nosig
5009,nosig
5010,nosig
5011,nosig
5012,nosig
5013,nosig
5014,nosig
5015,nosig
5016,nosig
5017,nosig
5018,nosig
5019,nosig
5020,nosig
5021,nosig
5022,nosig
5023,nosig
5024,nosig
5025,nosig
5026,nosig
5027,depleted
5028,nosig
5029,nosig
5030,nosig
5031,nosig
5032,nosig
5033,nosig
5034,nosig
5035,depleted
5036,nosig
5037,nosig
5038,nosig
5039,nosig
5040,nosig
5041,nosig
5042,nosig
5043,nosig
5044,nosig
5045,nosig
5046,nosig
5047,nosig
5048,nosig
5049,nosig
5050,nosig
5051,nosig
5052,nosig
5053,nosig
5054,nosig
5055,nosig
5056,nosig
5057,nosig
5058,nosig
5059,nosig
5060,nosig
5061,nosig
5062,nosig
5063,nosig
5064,nosig
5065,nosig
5066,nosig
5067,nosig
5068,nosig
5069,nosig
5070,nosig
5071,nosig
5072,nosig
5073,nosig
5074,nosig
5075,nosig
5076,nosig
5077,nosig
5078,nosig
5079,nosig
5080,nosig
5081,nosig
5082,nosig
5083,nosig
5084,nosig
5085,nosig
5086,nosig
5087,nosig
5088,nosig
5089,nosig
5090,nosig
5091,nosig
5092,nosig
5093,nosig
5094,nosig
5095,nosig
5096,nosig
5097,nosig
5098,nosig
5099,nosig
5100,nosig
5101,nosig
5102,nosig
5103,nosig
5104,nosig
5105,nosig
5106,nosig
5107,nosig
5108,nosig
5109,nosig
5110,nosig
5111,nosig
5112,nosig
5113,nosig
5114,nosig
5115,nosig
5116,nosig
5117,nosig
5118,nosig
5119,nosig
5120,nosig
5121,nosig
5122,nosig
5123,nosig
5124,nosig
5125,nosig
5126,nosig
5127,nosig
5128,nosig
5129,nosig
5130,depleted
5131,nosig
5132,nosig
5133,nosig
5134,nosig
5135,nosig
5136,nosig
5137,nosig
5138,nosig
5139,nosig
5140,nosig
5141,nosig
5142,nosig
5143,nosig
5144,nosig
5145,nosig
5146,nosig
5147,nosig
5148,nosig
5149,nosig
5150,nosig
5151,nosig
5152,nosig
5153,nosig
5154,nosig
5155,nosig
5156,nosig
5157,nosig
5158,nosig
5159,nosig
5160,nosig
5161,nosig
5162,nosig
5163,nosig
5164,nosig
5165,nosig
5166,nosig
5167,nosig
5168,nosig
5169,nosig
5170,nosig
5171,nosig
5172,nosig
5173,nosig
5174,nosig
5175,nosig
5176,nosig
5177,nosig
5178,nosig
5179,nosig
5180,nosig
5181,nosig
5182,nosig
5183,nosig
5184,nosig
5185,nosig
5186,nosig
5187,nosig
5188,nosig
5189,nosig
5190,nosig
5191,nosig
5192,nosig
5193,nosig
5194,nosig
5195,nosig
5196,nosig
5197,nosig
5198,nosig
5199,nosig
5200,nosig
5201,nosig
5202,nosig
5203,nosig
5204,nosig
5205,nosig
5206,nosig
5207,nosig
5208,nosig
5209,nosig
5210,nosig
5211,nosig
5212,nosig
5213,nosig
5214,nosig
5215,nosig
5216,nosig
5217,enriched
5218,nosig
5219,nosig
5220,nosig
5221,nosig
5222,nosig
5223,nosig
5224,nosig
5225,nosig
5226,nosig
5227,nosig
5228,nosig
5229,nosig
5230,nosig
5231,nosig
5232,nosig
5233,nosig
5234,nosig
5235,nosig
5236,nosig
5237,nosig
5238,depleted
5239,nosig
5240,nosig
5241,nosig
5242,nosig
5243,nosig
5244,nosig
5245,nosig
5246,nosig
5247,nosig
5248,nosig
5249,nosig
5250,nosig
5251,nosig
5252,nosig
5253,nosig
5254,nosig
5255,nosig
5256,depleted
5257,depleted
5258,nosig
5259,depleted
5260,nosig
5261,nosig
5262,nosig
5263,nosig
5264,nosig
5265,nosig
5266,nosig
5267,nosig
5268,nosig
5269,nosig
5270,depleted
5271,nosig
5272,nosig
5273,nosig
5274,nosig
5275,nosig
5276,nosig
5277,nosig
5278,nosig
5279,depleted
5280,nosig
5281,nosig
5282,nosig
5283,nosig
5284,nosig
5285,nosig
5286,nosig
5287,nosig
5288,nosig
5289,nosig
5290,nosig
5291,nosig
5292,nosig
5293,depleted
5294,nosig
5295,nosig
5296,nosig
5297,nosig
5298,nosig
5299,nosig
5300,nosig
5301,nosig
5302,nosig
5303,nosig
5304,nosig
5305,nosig
5306,nosig
5307,nosig
5308,nosig
5309,nosig
5310,nosig
5311,nosig
5312,nosig
5313,nosig
5314,nosig
5315,nosig
5316,nosig
5317,nosig
5318,nosig
5319,nosig
5320,nosig
5321,nosig
5322,nosig
5323,nosig
5324,nosig
5325,nosig
5326,nosig
5327,nosig
5328,nosig
5329,nosig
5330,nosig
5331,nosig
5332,nosig
5333,nosig
5334,nosig
5335,depleted
5336,nosig
5337,nosig
5338,nosig
5339,nosig
5340,nosig
5341,nosig
5342,nosig
5343,nosig
5344,nosig
5345,nosig
5346,nosig
5347,nosig
5348,nosig
5349,nosig
5350,nosig
5351,nosig
5352,nosig
5353,nosig
5354,depleted
5355,nosig
5356,nosig
5357,nosig
5358,nosig
5359,nosig
5360,nosig
5361,nosig
5362,nosig
5363,nosig
5364,nosig
5365,nosig
5366,nosig
5367,nosig
5368,nosig
5369,nosig
5370,nosig
5371,nosig
5372,nosig
5373,nosig
5374,nosig
5375,nosig
5376,nosig
5377,nosig
5378,nosig
5379,nosig
5380,nosig
5381,nosig
5382,nosig
5383,nosig
5384,nosig
5385,nosig
5386,nosig
5387,nosig
5388,nosig
5389,nosig
5390,nosig
5391,nosig
5392,nosig
5393,nosig
5394,nosig
5395,nosig
5396,nosig
5397,nosig
5398,nosig
5399,nosig
5400,nosig
5401,nosig
5402,nosig
5403,nosig
5404,nosig
5405,nosig
5406,nosig
5407,nosig
5408,nosig
5409,nosig
5410,nosig
5411,nosig
5412,nosig
5413,nosig
5414,nosig
5415,nosig
5416,nosig
5417,nosig
5418,depleted
5419,nosig
5420,nosig
5421,nosig
5422,nosig
5423,nosig
5424,nosig
5425,nosig
5426,nosig
5427,nosig
5428,nosig
5429,nosig
5430,nosig
5431,nosig
5432,nosig
5433,nosig
5434,nosig
5435,nosig
5436,nosig
5437,nosig
5438,nosig
5439,nosig
5440,depleted
5441,nosig
5442,nosig
5443,nosig
5444,nosig
5445,nosig
5446,nosig
5447,nosig
5448,nosig
5449,nosig
5450,nosig
5451,nosig
5452,nosig
5453,nosig
5454,nosig
5455,nosig
5456,nosig
5457,nosig
5458,nosig
5459,nosig
5460,nosig
5461,nosig
5462,nosig
5463,nosig
5464,nosig
5465,nosig
5466,nosig
5467,nosig
5468,nosig
5469,nosig
5470,nosig
5471,nosig
5472,depleted
5473,depleted
5474,nosig
5475,nosig
5476,nosig
5477,nosig
5478,nosig
5479,nosig
5480,nosig
5481,nosig
5482,nosig
5483,nosig
5484,nosig
5485,nosig
5486,nosig
5487,nosig
5488,nosig
5489,nosig
5490,nosig
5491,nosig
5492,depleted
5493,nosig
5494,nosig
5495,nosig
5496,nosig
5497,nosig
5498,nosig
5499,nosig
5500,nosig
5501,nosig
5502,nosig
5503,nosig
5504,nosig
5505,nosig
5506,nosig
5507,nosig
5508,nosig
5509,nosig
5510,nosig
5511,nosig
5512,nosig
5513,nosig
5514,depleted
5515,nosig
5516,nosig
5517,nosig
5518,nosig
5519,nosig
5520,nosig
5521,nosig
5522,nosig
5523,nosig
5524,nosig
5525,nosig
5526,nosig
5527,nosig
5528,nosig
5529,depleted
5530,nosig
5531,depleted
5532,depleted
5533,nosig
5534,depleted
5535,depleted
5536,depleted
5537,nosig
5538,depleted
5539,depleted
5540,depleted
5541,nosig
5542,nosig
5543,nosig
5544,nosig
5545,nosig
5546,nosig
5547,nosig
5548,nosig
5549,depleted
5550,nosig
5551,nosig
5552,nosig
5553,nosig
5554,nosig
5555,nosig
5556,nosig
5557,nosig
5558,nosig
5559,nosig
5560,nosig
5561,nosig
5562,nosig
5563,nosig
5564,nosig
5565,nosig
5566,nosig
5567,nosig
5568,nosig
5569,nosig
5570,nosig
5571,nosig
5572,nosig
5573,nosig
5574,nosig
5575,nosig
5576,nosig
5577,nosig
5578,nosig
5579,nosig
5580,nosig
5581,nosig
5582,nosig
5583,nosig
5584,nosig
5585,nosig
5586,nosig
5587,nosig
5588,nosig
5589,nosig
5590,nosig
5591,nosig
5592,enriched
5593,nosig
5594,nosig
5595,nosig
5596,nosig
5597,nosig
5598,nosig
5599,nosig
5600,nosig
5601,nosig
5602,nosig
5603,nosig
5604,nosig
5605,nosig
5606,nosig
5607,nosig
5608,nosig
5609,nosig
5610,nosig
5611,nosig
5612,nosig
5613,nosig
5614,nosig
5615,nosig
5616,nosig
5617,nosig
5618,nosig
5619,nosig
5620,nosig
5621,nosig
5622,nosig
5623,nosig
5624,nosig
5625,nosig
5626,nosig
5627,nosig
5628,nosig
5629,nosig
5630,nosig
5631,nosig
5632,nosig
5633,nosig
5634,nosig
5635,nosig
5636,nosig
5637,nosig
5638,depleted
5639,nosig
5640,nosig
5641,nosig
5642,nosig
5643,nosig
5644,nosig
5645,nosig
5646,nosig
5647,nosig
5648,nosig
5649,nosig
5650,nosig
5651,nosig
5652,nosig
5653,nosig
5654,nosig
5655,nosig
5656,nosig
5657,nosig
5658,nosig
5659,nosig
5660,nosig
5661,nosig
5662,nosig
5663,nosig
5664,nosig
5665,nosig
5666,nosig
5667,nosig
5668,nosig
5669,nosig
5670,nosig
5671,nosig
5672,nosig
5673,nosig
5674,nosig
5675,nosig
5676,nosig
5677,depleted
5678,nosig
5679,nosig
5680,nosig
5681,nosig
5682,nosig
5683,nosig
5684,nosig
5685,nosig
5686,nosig
5687,nosig
5688,nosig
5689,nosig
5690,nosig
5691,nosig
5692,nosig
5693,nosig
5694,nosig
5695,nosig
5696,nosig
5697,nosig
5698,nosig
5699,nosig
5700,nosig
5701,nosig
5702,nosig
5703,nosig
5704,nosig
5705,nosig
5706,depleted
5707,nosig
5708,nosig
5709,nosig
5710,nosig
5711,nosig
5712,nosig
5713,nosig
5714,nosig
5715,nosig
5716,nosig
5717,nosig
5718,nosig
5719,nosig
5720,nosig
5721,nosig
5722,nosig
5723,nosig
5724,nosig
5725,nosig
5726,nosig
5727,nosig
5728,nosig
5729,nosig
5730,nosig
5731,nosig
5732,nosig
5733,nosig
5734,nosig
5735,nosig
5736,nosig
5737,nosig
5738,nosig
5739,nosig
5740,nosig
5741,nosig
5742,nosig
5743,nosig
5744,nosig
5745,nosig
5746,nosig
5747,nosig
5748,nosig
5749,nosig
5750,nosig
5751,nosig
5752,nosig
5753,nosig
5754,nosig
5755,nosig
5756,nosig
5757,nosig
5758,nosig
5759,nosig
5760,nosig
5761,nosig
5762,nosig
5763,nosig
5764,nosig
5765,nosig
5766,nosig
5767,nosig
5768,nosig
5769,nosig
5770,nosig
5771,nosig
5772,nosig
5773,nosig
5774,nosig
5775,nosig
5776,nosig
5777,nosig
5778,nosig
5779,nosig
5780,nosig
5781,nosig
5782,nosig
5783,nosig
5784,nosig
5785,nosig
5786,nosig
5787,nosig
5788,nosig
5789,nosig
5790,nosig
5791,nosig
5792,nosig
5793,nosig
5794,nosig
5795,nosig
5796,nosig
5797,nosig
5798,nosig
5799,nosig
5800,nosig
5801,nosig
5802,nosig
5803,nosig
5804,nosig
5805,nosig
5806,nosig
5807,nosig
5808,nosig
5809,nosig
5810,nosig
5811,nosig
5812,nosig
5813,nosig
5814,nosig
5815,nosig
5816,nosig
5817,nosig
5818,nosig
5819,nosig
5820,nosig
5821,nosig
5822,nosig
5823,nosig
5824,nosig
5825,nosig
5826,nosig
5827,nosig
5828,nosig
5829,nosig
5830,nosig
5831,nosig
5832,nosig
5833,nosig
5834,nosig
5835,nosig
5836,nosig
5837,nosig
5838,nosig
5839,nosig
5840,nosig
5841,nosig
5842,nosig
5843,nosig
5844,nosig
5845,nosig
5846,nosig
5847,nosig
5848,nosig
5849,nosig
5850,nosig
5851,nosig
5852,nosig
5853,nosig
5854,nosig
5855,nosig
5856,nosig
5857,nosig
5858,nosig
5859,nosig
5860,nosig
5861,nosig
5862,nosig
5863,nosig
5864,nosig
5865,nosig
5866,nosig
5867,nosig
5868,nosig
5869,nosig
5870,nosig
5871,nosig
5872,nosig
5873,nosig
5874,nosig
5875,nosig
5876,nosig
5877,nosig
5878,nosig
5879,nosig
5880,nosig
5881,nosig
5882,nosig
5883,nosig
5884,nosig
5885,nosig
5886,nosig
5887,nosig
5888,nosig
5889,nosig
5890,nosig
5891,nosig
5892,nosig
5893,nosig
5894,nosig
5895,nosig
5896,nosig
5897,nosig
5898,nosig
5899,nosig
5900,nosig
5901,nosig
5902,nosig
5903,nosig
5904,nosig
5905,nosig
5906,nosig
5907,nosig
5908,nosig
5909,nosig
5910,nosig
5911,nosig
5912,nosig
5913,nosig
5914,nosig
5915,nosig
5916,nosig
5917,nosig
5918,nosig
5919,nosig
5920,nosig
5921,nosig
5922,nosig
5923,nosig
5924,nosig
5925,nosig
5926,nosig
5927,nosig
5928,depleted
5929,nosig
5930,nosig
5931,nosig
5932,nosig
5933,nosig
5934,nosig
5935,nosig
5936,nosig
5937,nosig
5938,nosig
5939,nosig
5940,nosig
5941,nosig
5942,nosig
5943,nosig
5944,nosig
5945,nosig
5946,nosig
5947,nosig
5948,nosig
5949,nosig
5950,nosig
5951,nosig
5952,nosig
5953,nosig
5954,nosig
5955,nosig
5956,nosig
5957,nosig
5958,nosig
5959,nosig
5960,nosig
5961,nosig
5962,nosig
5963,nosig
5964,nosig
5965,nosig
5966,nosig
5967,nosig
5968,nosig
5969,nosig
5970,nosig
5971,nosig
5972,nosig
5973,nosig
5974,nosig
5975,nosig
5976,nosig
5977,nosig
5978,nosig
5979,nosig
5980,nosig
5981,nosig
5982,nosig
5983,nosig
5984,nosig
5985,nosig
5986,nosig
5987,nosig
5988,nosig
5989,nosig
5990,nosig
5991,nosig
5992,nosig
5993,nosig
5994,nosig
5995,nosig
5996,nosig
5997,nosig
5998,nosig
5999,nosig
6000,nosig
6001,nosig
6002,nosig
6003,nosig
6004,nosig
6005,nosig
6006,nosig
6007,nosig
6008,nosig
6009,nosig
6010,nosig
6011,nosig
6012,nosig
6013,nosig
6014,nosig
6015,nosig
6016,nosig
6017,nosig
6018,nosig
6019,nosig
6020,nosig
6021,nosig
6022,nosig
6023,nosig
6024,nosig
6025,nosig
6026,nosig
6027,nosig
6028,nosig
6029,nosig
6030,nosig
6031,nosig
6032,nosig
6033,nosig
6034,nosig
6035,nosig
6036,nosig
6037,nosig
6038,nosig
6039,nosig
6040,nosig
6041,nosig
6042,nosig
6043,nosig
6044,nosig
6045,nosig
6046,nosig
6047,nosig
6048,nosig
6049,nosig
6050,nosig
6051,nosig
6052,nosig
6053,nosig
6054,nosig
6055,nosig
6056,nosig
6057,nosig
6058,nosig
6059,nosig
6060,nosig
6061,nosig
6062,nosig
6063,nosig
6064,nosig
6065,nosig
6066,nosig
6067,nosig
6068,nosig
6069,nosig
6070,nosig
6071,nosig
6072,nosig
6073,nosig
6074,nosig
6075,nosig
6076,nosig
6077,nosig
6078,nosig
6079,nosig
6080,nosig
6081,nosig
6082,nosig
6083,nosig
6084,nosig
6085,nosig
6086,nosig
6087,nosig
6088,nosig
6089,nosig
6090,nosig
6091,nosig
6092,nosig
6093,nosig
6094,nosig
6095,nosig
6096,nosig
6097,nosig
6098,nosig
6099,nosig
6100,nosig
6101,nosig
6102,nosig
6103,nosig
6104,nosig
6105,nosig
6106,nosig
6107,nosig
6108,nosig
6109,enriched
6110,nosig
6111,nosig
6112,nosig
6113,nosig
6114,nosig
6115,nosig
6116,nosig
6117,nosig
6118,nosig
6119,nosig
6120,nosig
6121,nosig
6122,nosig
6123,nosig
6124,nosig
6125,nosig
6126,nosig
6127,nosig
6128,nosig
6129,nosig
6130,nosig
6131,nosig
6132,nosig
6133,nosig
6134,nosig
6135,nosig
6136,nosig
6137,nosig
6138,nosig
6139,nosig
