source,target,correlation,direct,cor
ASV_159,ASV_230,-1,undirected,-
ASV_422,ASV_136,1,undirected,+
ASV_136,ASV_422,1,undirected,+
ASV_242,ASV_134,-1,undirected,-
ASV_134,ASV_242,-1,undirected,-
ASV_594,ASV_169,1,undirected,+
ASV_169,ASV_594,1,undirected,+
ASV_349,ASV_125,1,undirected,+
ASV_125,ASV_349,1,undirected,+
ASV_470,ASV_204,-1,undirected,-
ASV_204,ASV_470,-1,undirected,-
ASV_69,ASV_123,-1,undirected,-
ASV_123,ASV_69,-1,undirected,-
ASV_281,ASV_143,1,undirected,+
ASV_143,ASV_281,1,undirected,+
ASV_231,ASV_67,1,undirected,+
ASV_67,ASV_231,1,undirected,+
ASV_441,ASV_149,-1,undirected,-
ASV_149,ASV_441,-1,undirected,-
ASV_742,ASV_180,1,undirected,+
ASV_180,ASV_742,1,undirected,+
ASV_333,ASV_168,1,undirected,+
ASV_168,ASV_333,1,undirected,+
ASV_365,ASV_163,-1,undirected,-
ASV_163,ASV_365,-1,undirected,-
ASV_350,ASV_158,-1,undirected,-
ASV_158,ASV_350,-1,undirected,-
ASV_304,ASV_177,-1,undirected,-
ASV_177,ASV_304,-1,undirected,-
ASV_2411,ASV_140,1,undirected,+
ASV_140,ASV_2411,1,undirected,+
ASV_216,ASV_147,-1,undirected,-
ASV_147,ASV_216,-1,undirected,-
ASV_336,ASV_144,-1,undirected,-
ASV_144,ASV_336,-1,undirected,-
ASV_273,ASV_209,1,undirected,+
ASV_209,ASV_273,1,undirected,+
ASV_401,ASV_261,-1,undirected,-
ASV_261,ASV_401,-1,undirected,-
ASV_286,ASV_235,1,undirected,+
ASV_235,ASV_286,1,undirected,+
ASV_318,ASV_170,1,undirected,+
ASV_170,ASV_318,1,undirected,+
ASV_262,ASV_222,1,undirected,+
ASV_222,ASV_262,1,undirected,+
ASV_201,ASV_215,-1,undirected,-
ASV_215,ASV_201,-1,undirected,-
ASV_274,ASV_188,1,undirected,+
ASV_188,ASV_274,1,undirected,+
ASV_233,ASV_167,1,undirected,+
ASV_167,ASV_233,1,undirected,+
ASV_519,ASV_205,1,undirected,+
ASV_205,ASV_519,1,undirected,+
ASV_461,ASV_224,1,undirected,+
ASV_224,ASV_461,1,undirected,+
ASV_551,ASV_267,1,undirected,+
ASV_267,ASV_551,1,undirected,+
ASV_269,ASV_195,1,undirected,+
ASV_195,ASV_269,1,undirected,+
ASV_308,ASV_238,-1,undirected,-
ASV_238,ASV_308,-1,undirected,-
ASV_491,ASV_88,1,undirected,+
ASV_88,ASV_491,1,undirected,+
ASV_328,ASV_264,1,undirected,+
ASV_264,ASV_328,1,undirected,+
ASV_295,ASV_165,1,undirected,+
ASV_165,ASV_295,1,undirected,+
ASV_258,ASV_255,-1,undirected,-
ASV_255,ASV_258,-1,undirected,-
ASV_334,ASV_266,1,undirected,+
ASV_266,ASV_334,1,undirected,+
ASV_280,ASV_285,1,undirected,+
ASV_285,ASV_280,1,undirected,+
ASV_385,ASV_211,1,undirected,+
ASV_211,ASV_385,1,undirected,+
ASV_505,ASV_91,-1,undirected,-
ASV_91,ASV_505,-1,undirected,-
ASV_581,ASV_360,-1,undirected,-
ASV_360,ASV_581,-1,undirected,-
ASV_271,ASV_319,-1,undirected,-
ASV_319,ASV_271,-1,undirected,-
ASV_370,ASV_251,-1,undirected,-
ASV_251,ASV_370,-1,undirected,-
ASV_543,ASV_320,-1,undirected,-
ASV_320,ASV_543,-1,undirected,-
ASV_347,ASV_257,-1,undirected,-
ASV_257,ASV_347,-1,undirected,-
ASV_277,ASV_325,1,undirected,+
ASV_325,ASV_277,1,undirected,+
ASV_444,ASV_480,1,undirected,+
ASV_480,ASV_444,1,undirected,+
ASV_411,ASV_596,1,undirected,+
ASV_596,ASV_411,1,undirected,+
ASV_1348,ASV_802,1,undirected,+
ASV_802,ASV_1348,1,undirected,+
ASV_542,ASV_337,1,undirected,+
ASV_337,ASV_542,1,undirected,+
ASV_927,ASV_372,-1,undirected,-
ASV_372,ASV_927,-1,undirected,-
ASV_472,ASV_297,1,undirected,+
ASV_297,ASV_472,1,undirected,+
ASV_628,ASV_183,1,undirected,+
ASV_183,ASV_628,1,undirected,+
ASV_460,ASV_593,-1,undirected,-
ASV_593,ASV_460,-1,undirected,-
ASV_359,ASV_418,1,undirected,+
ASV_418,ASV_359,1,undirected,+
