"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_981",2,0.00244498777506112,0,2
"ASV_341",2,0.00244498777506112,0,2
"ASV_536",3,0.00245098039215686,0,3
"ASV_527",3,0.00245098039215686,0,3
"ASV_429",3,0.00245098039215686,0,3
"ASV_363",1,0.0024390243902439,0,1
"ASV_76",2,0.00244498777506112,0,2
"ASV_5552",2,0.00244498777506112,0,2
"ASV_109",5,0.00246305418719212,0,5
"ASV_304",5,0.00246305418719212,0,5
"ASV_488",5,0.00246305418719212,0,5
"ASV_587",5,0.00246305418719212,0,5
"ASV_954",5,0.00246305418719212,0,5
"ASV_763",1,0.0024390243902439,0,1
"ASV_870",4,0.00246910606316094,0,4
"ASV_334",4,0.00246910606316094,0,4
"ASV_1239",4,0.00246910606316094,0,4
"ASV_2387",6,0.00246913580246914,8,6
"ASV_117",1,0.0024390243902439,0,1
"ASV_73",6,0.00246913580246914,0,6
"ASV_141",6,0.00246913580246914,0,6
"ASV_247",6,0.00246913580246914,0,6
"ASV_1534",6,0.00246913580246914,0,6
"ASV_369",6,0.00246913580246914,0,6
"ASV_1011",6,0.00246913580246914,0,6
"ASV_450",5,0.00248134452560929,0,5
"ASV_498",5,0.00248134452560929,0,5
"ASV_262",5,0.00248134452560929,0,5
"ASV_2593",8,0.00248138957816377,15,8
"ASV_585",5,0.00248134452560929,0,5
"ASV_99",4,0.00245700245700246,0,4
"ASV_358",4,0.00245700245700246,0,4
"ASV_336",4,0.00245700245700246,0,4
"ASV_1228",4,0.00245700245700246,0,4
"ASV_716",6,0.00253789824885021,0,6
"ASV_397",6,0.00253789824885021,0,6
"ASV_406",6,0.00253789824885021,0,6
"ASV_605",6,0.00253789824885021,0,6
"ASV_694",6,0.00253789824885021,0,6
"ASV_92",2,0.00244498777506112,0,2
"ASV_102",2,0.00244498777506112,0,2
"ASV_227",3,0.00249365941478071,0,3
"ASV_1216",3,0.00249365941478071,0,3
"ASV_191",2,0.00244498777506112,0,2
"ASV_416",2,0.00244498777506112,0,2
"ASV_1722",11,0.0025,0,11
"ASV_144",11,0.0025,0,11
"ASV_738",11,0.0025,0,11
"ASV_409",11,0.0025,0,11
"ASV_125",11,0.0025,0,11
"ASV_1327",11,0.0025,0,11
"ASV_379",11,0.0025,0,11
"ASV_390",11,0.0025,0,11
"ASV_130",11,0.0025,0,11
"ASV_575",11,0.0025,0,11
"ASV_231",11,0.0025,0,11
"ASV_78",3,0.00246909119377548,0,3
"ASV_280",3,0.00246909119377548,0,3
"ASV_228",3,0.00246909119377548,0,3
"ASV_1138",3,0.00246909119377548,0,3
"ASV_1076",3,0.00246909119377548,0,3
"ASV_1519",3,0.00246909119377548,0,3
"ASV_609",1,0.0024390243902439,0,1
"ASV_1048",1,0.0024390243902439,0,1
"ASV_832",1,0.0024390243902439,0,1
"ASV_171",3,0.00248131449148183,0,3
"ASV_1615",3,0.00248131449148183,0,3
"ASV_237",2,0.00244498777506112,0,2
"ASV_3149",2,0.00244498777506112,0,2
"ASV_328",3,0.00245098039215686,0,3
"ASV_721",3,0.00245098039215686,0,3
"ASV_806",3,0.00245098039215686,0,3
"ASV_822",1,0.0024390243902439,0,1
"ASV_108",2,0.00244498777506112,0,2
"ASV_220",2,0.00244498777506112,0,2
"ASV_163",1,0.0024390243902439,0,1
"ASV_317",1,0.0024390243902439,0,1
"ASV_324",1,0.0024390243902439,0,1
"ASV_942",1,0.0024390243902439,0,1
"ASV_249",3,0.00245098039215686,0,3
"ASV_277",3,0.00245098039215686,0,3
"ASV_688",3,0.00245098039215686,0,3
"ASV_665",2,0.00244498777506112,0,2
"ASV_1167",2,0.00244498777506112,0,2
"ASV_1715",3,0.00245098039215686,0,3
"ASV_625",3,0.00245098039215686,0,3
"ASV_4246",3,0.00245098039215686,0,3
"ASV_283",1,0.0024390243902439,0,1
"ASV_685",1,0.0024390243902439,0,1
"ASV_514",1,0.0024390243902439,0,1
"ASV_4739",1,0.0024390243902439,0,1
"ASV_1069",2,0.00246907632456912,0,2
"ASV_1535",1,0.0024390243902439,0,1
"ASV_398",1,0.0024390243902439,0,1
"ASV_2693",1,0.0024390243902439,0,1
"ASV_394",2,0.00244498777506112,0,2
"ASV_213",2,0.00244498777506112,0,2
"ASV_4867",2,0.00244498777506112,0,2
"ASV_1517",2,0.00244498777506112,0,2
"ASV_1250",1,0.0024390243902439,0,1
"ASV_857",1,0.0024390243902439,0,1
"ASV_1",5,0.00246305418719212,0,5
"ASV_29",5,0.00246305418719212,0,5
"ASV_53",4,0.0024752026949524,0,4
"ASV_7",10,0.00249376558603491,0,10
"ASV_3",3,0.00245098039215686,0,3
"ASV_2",1,0.0024390243902439,0,1
"ASV_52",1,0.0024390243902439,0,1
"ASV_17",25,0.00268073726813257,0,25
"ASV_5",2,0.00244498777506112,0,2
"ASV_268",3,0.00245098039215686,0,3
"ASV_11",3,0.00245098039215686,0,3
"ASV_35",9,0.00248756218905473,0,9
"ASV_60",1,0.0024390243902439,0,1
"ASV_22",21,0.00269508114823604,0,21
"ASV_134",13,0.00268052695237161,0,13
"ASV_127",11,0.00253797679917794,0,11
"ASV_18",1,0.0024390243902439,0,1
"ASV_253",1,0.0024390243902439,0,1
"ASV_185",21,0.00262452070490785,0,21
"ASV_214",20,0.00269506343259055,0,20
"ASV_623",7,0.00249372008296181,0,7
"ASV_400",5,0.00246305418719212,0,5
"ASV_67",3,0.00245098039215686,0,3
"ASV_32",3,0.00247518775204656,0,3
"ASV_312",2,0.00244498777506112,0,2
"ASV_386",5,0.00249990853993147,0,5
"ASV_55",5,0.00246305418719212,0,5
"ASV_61",1,0.0024390243902439,0,1
"ASV_255",10,0.00262433591499712,0,10
"ASV_93",11,0.0025,0,11
"ASV_4",6,0.0024999237828115,0,6
"ASV_49",5,0.00246305418719212,0,5
"ASV_111",4,0.00245700245700246,0,4
"ASV_196",7,0.00247524752475248,0,7
"ASV_40",4,0.00245700245700246,0,4
"ASV_492",2,0.00244498777506112,0,2
"ASV_96",3,0.00245098039215686,0,3
"ASV_48",1,0.0024390243902439,0,1
"ASV_359",2,0.00244498777506112,0,2
"ASV_86",5,0.00246305418719212,0,5
"ASV_82",1,0.0024390243902439,0,1
"ASV_38",4,0.00246910606316094,0,4
"ASV_155",1,0.0024390243902439,0,1
"ASV_81",6,0.00246913580246914,0,6
"ASV_180",5,0.00248134452560929,0,5
"ASV_12",4,0.00245700245700246,0,4
"ASV_153",6,0.00253789824885021,0,6
"ASV_101",2,0.00244498777506112,0,2
"ASV_114",3,0.00249365941478071,0,3
"ASV_62",2,0.00244498777506112,0,2
"ASV_75",11,0.0025,0,11
"ASV_725",6,0.00246913580246914,9,6
"ASV_63",1,0.0024390243902439,0,1
"ASV_226",1,0.0024390243902439,0,1
"ASV_157",1,0.0024390243902439,0,1
"ASV_462",3,0.00248131449148183,0,3
"ASV_16",2,0.00244498777506112,0,2
"ASV_245",3,0.00245098039215686,0,3
"ASV_376",1,0.0024390243902439,0,1
"ASV_137",2,0.00244498777506112,0,2
"ASV_87",1,0.0024390243902439,0,1
"ASV_657",1,0.0024390243902439,0,1
"ASV_222",1,0.0024390243902439,0,1
"ASV_346",1,0.0024390243902439,0,1
"ASV_381",3,0.00245098039215686,0,3
"ASV_373",2,0.00244498777506112,0,2
"ASV_472",3,0.00245098039215686,0,3
"ASV_596",1,0.0024390243902439,0,1
"ASV_388",1,0.0024390243902439,0,1
"ASV_14",1,0.0024390243902439,0,1
"ASV_758",1,0.0024390243902439,0,1
"ASV_248",2,0.00246907632456912,0,2
"ASV_4269",1,0.0024390243902439,0,1
"ASV_190",1,0.0024390243902439,0,1
"ASV_3523",1,0.0024390243902439,0,1
"ASV_143",2,0.00244498777506112,0,2
"ASV_1274",2,0.00244498777506112,0,2
"ASV_4835",1,0.0024390243902439,0,1
"ASV_140",1,0.0024390243902439,0,1
