#OTUID	SY01_1	SY01_2	SY01_3	SY02_1	SY02_2	SY02_3	SY03_1	SY03_2	SY03_3	SY04_1	SY04_2	SY04_3	SY05_1	SY05_2	SY05_3	SY06_1	SY06_2	SY06_3	SY07_1	SY07_2	SY07_3	SY08_1	SY08_2	SY08_3	SY09_1	SY09_2	SY09_3	SY10_1	SY10_2	SY10_3	SY11_1	SY11_2	SY11_3	SY12_2	SY12_3
OTU_2116	5	4	9	0	8	7	0	0	0	0	1	2	0	0	0	0	5	1	0	0	0	1	4	2	0	2	1	12	10	11	16	24	6	20	13
OTU_9813	1	0	0	3	0	0	16	0	0	23	0	2	1	0	0	2	6	0	1	0	0	0	0	0	0	0	0	27	0	0	5	0	0	0	0
OTU_7272	1	0	0	0	0	0	0	0	0	0	0	0	3	4	3	5	1	0	3	11	5	10	6	5	17	0	4	7	19	0	1	0	0	0	0
OTU_4868	1	0	1	1	0	0	0	8	4	0	9	3	22	7	0	5	1	0	7	10	2	0	14	3	7	2	3	2	2	0	0	2	0	0	0
OTU_297	2	7	22	3	5	15	5	3	47	3	0	43	15	21	11	1	0	11	1	1	1	1	0	4	7	5	14	3	0	0	1	3	7	3	0
OTU_8707	0	6	1	5	3	4	6	0	5	5	0	4	3	0	1	1	0	2	1	0	0	1	1	2	2	0	0	0	1	1	3	3	4	3	2
OTU_8128	0	4	2	1	6	2	3	1	1	2	1	1	0	2	0	0	3	3	0	0	0	1	2	0	0	0	0	0	0	0	4	3	0	1	0
OTU_2564	0	0	1	5	0	3	8	0	0	4	5	14	7	7	5	0	2	2	0	0	0	0	0	0	7	3	0	16	2	0	0	0	0	0	0
OTU_6472	1	0	0	4	6	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	8	0	0	0	0	1
OTU_4030	5	23	8	0	38	18	1	16	1	7	18	5	0	4	0	0	4	0	3	1	2	3	3	0	7	1	1	0	0	0	2	0	0	0	0
OTU_6234	2	3	0	5	17	0	0	0	8	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	1
OTU_10448	6	0	0	2	0	0	2	0	0	3	0	0	0	0	0	3	0	0	4	0	0	6	7	1	0	0	0	0	0	0	0	1	2	1	2
OTU_3583	2	5	2	3	14	1	0	1	0	0	7	0	0	0	0	1	2	0	0	2	0	1	2	2	0	0	2	0	0	1	5	0	0	4	0
OTU_10984	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	2	15	5	15
OTU_999	7	3	15	4	15	11	2	0	3	2	4	13	5	7	0	6	2	3	5	0	0	0	7	3	1	1	2	0	0	1	6	3	1	4	1
OTU_11818	0	0	0	0	0	0	0	0	0	0	0	0	3	2	8	0	0	0	0	0	2	0	1	0	0	1	0	0	6	0	0	0	0	1	1
OTU_3656	0	0	0	1	0	2	7	0	0	3	0	0	0	0	0	4	2	0	6	0	0	6	6	2	0	0	0	0	0	0	0	0	8	1	1
OTU_4769	2	0	3	7	0	3	0	0	13	0	0	8	4	0	0	0	0	1	0	0	0	4	0	8	0	1	8	1	2	0	1	0	1	0	1
OTU_2457	0	10	5	1	10	6	2	2	6	1	8	7	2	4	6	0	0	12	4	2	0	1	4	3	5	9	5	10	9	11	9	2	4	7	4
OTU_8669	7	5	0	4	7	0	0	38	0	0	39	0	0	0	0	1	18	0	4	0	0	8	0	0	0	1	0	4	0	0	12	7	0	9	2
OTU_7920	3	15	18	10	12	20	1	9	15	11	5	10	1	1	3	5	9	20	9	0	0	9	4	5	2	0	0	1	2	6	4	6	3	9	8
OTU_1868	3	9	2	0	0	0	0	0	2	0	0	0	90	43	139	1	3	2	2	3	26	8	7	3	0	11	4	81	1	0	1	13	0	0	0
OTU_8716	1	2	0	4	5	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	1	5
OTU_691	1	37	12	4	16	9	7	19	5	3	20	7	1	0	0	7	10	6	6	0	0	21	17	0	3	1	3	0	0	0	1	2	8	5	4
OTU_5698	1	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	1	7	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_7748	3	2	2	0	0	15	1	0	3	1	3	1	2	2	0	0	0	0	0	0	4	0	0	0	1	11	0	21	3	1	21	11	15	17	0
OTU_9238	0	0	6	3	0	3	1	3	0	3	0	2	2	8	0	0	0	1	1	0	0	0	0	2	9	4	3	2	2	1	0	0	1	0	0
OTU_11492	2	0	0	3	0	0	3	0	0	4	0	2	0	3	6	3	1	0	0	0	0	0	22	1	0	0	0	0	0	0	4	1	1	1	0
OTU_11285	5	0	1	2	0	1	5	0	2	2	0	0	0	10	0	4	0	0	3	0	0	8	0	0	0	6	2	2	4	0	0	1	0	0	0
OTU_11379	3	16	2	3	5	1	6	0	15	2	1	15	7	5	1	0	0	1	0	0	0	2	0	0	0	5	1	6	4	7	2	7	1	5	6
OTU_3979	5	2	0	4	3	0	8	4	12	15	4	8	5	5	2	1	0	1	3	0	1	8	5	12	1	4	4	2	8	1	0	0	0	0	4
OTU_11078	0	0	0	0	0	0	0	16	1	0	15	5	1	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0
OTU_3419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	11	4	23
OTU_11256	0	1	0	0	3	0	1	0	0	0	0	0	1	0	0	0	1	0	5	0	0	0	9	7	0	0	0	1	0	0	0	2	0	2	0
OTU_5963	2	5	0	2	0	3	0	2	0	0	4	4	1	0	1	0	0	0	0	0	0	1	1	2	0	1	0	5	8	1	7	8	5	6	11
OTU_1783	2	0	3	1	0	0	2	0	1	0	0	2	54	20	3	12	0	1	31	69	22	11	4	13	34	19	11	0	0	0	0	0	0	0	0
OTU_5948	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	11	2	0	8	0	0	24	49	7	4	0	0	0	0	0	4	9	8	3	8
OTU_11822	0	0	0	1	0	0	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	1	0	0	0	0
OTU_10945	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0
OTU_11740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8	0	0	14	2	3	0	5	1	0	0	0	1	1	4	0	0
OTU_6212	2	2	0	4	2	0	5	0	0	7	0	0	1	0	0	1	0	1	3	0	0	5	0	4	0	2	0	1	0	2	0	1	0	0	0
OTU_7085	0	0	1	0	0	1	0	0	5	3	0	5	0	2	1	1	1	16	0	6	2	1	0	0	2	4	1	10	4	1	3	2	0	1	2
OTU_10841	5	4	49	4	1	14	28	0	0	29	0	0	14	1	3	0	0	0	1	0	0	0	0	0	1	7	10	5	0	0	2	13	0	11	0
OTU_11085	4	0	1	0	0	2	3	14	1	0	23	0	7	2	0	0	1	0	5	0	0	0	4	0	0	0	0	4	0	0	2	0	0	0	0
OTU_8088	3	5	5	1	0	4	0	0	4	1	1	3	0	0	2	0	0	3	0	0	0	4	0	3	8	2	9	3	4	0	0	4	4	0	3
OTU_2932	1	2	9	1	0	19	7	1	7	4	1	7	4	0	0	10	4	1	9	0	0	25	5	0	6	0	0	0	0	0	1	22	17	9	6
OTU_1051	3	4	0	1	4	0	3	0	7	8	1	1	8	10	0	1	0	0	2	7	1	0	1	2	7	16	6	7	3	4	2	1	0	0	0
OTU_9088	5	0	0	0	3	0	1	0	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	2	1	0	0	0	0
OTU_3168	0	0	0	0	0	0	1	2	16	5	3	32	7	12	1	7	17	47	5	0	3	9	0	8	13	17	6	0	0	0	0	1	0	1	4
OTU_4684	0	11	0	0	0	0	9	0	1	2	0	6	2	10	0	4	4	1	1	3	3	3	0	1	12	7	7	8	1	5	1	0	0	1	1
OTU_2488	3	5	0	2	5	3	1	16	7	4	18	5	3	0	0	3	14	8	2	2	0	2	22	0	2	4	4	12	2	2	7	2	2	12	0
OTU_9686	3	0	0	2	0	0	1	0	0	0	1	0	0	0	0	6	2	0	3	0	0	1	0	0	2	0	0	0	0	0	0	3	1	0	0
OTU_11432	4	0	8	4	12	4	0	8	2	2	4	4	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	5	6	3	15	10	8	5	4
OTU_10773	0	4	0	3	0	0	2	0	0	2	6	2	6	1	3	7	0	0	4	21	0	4	0	0	10	3	11	9	7	1	0	0	0	0	1
OTU_1153	4	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	6	2	1	0	0	0	4	8	0	0	0	0	0	0	0	18	21	11	30
OTU_11563	3	4	1	0	5	0	2	0	3	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	8	5	6	3	1	3	1	0
OTU_8807	1	0	0	0	0	0	0	0	0	0	1	1	2	1	1	0	0	2	1	11	2	0	1	0	0	3	1	1	6	1	0	3	0	0	0
OTU_8388	0	0	0	0	0	0	0	0	2	0	0	1	23	13	0	4	0	0	4	30	6	0	0	0	2	0	1	0	0	0	0	0	0	0	0
OTU_2261	1	0	0	1	0	0	0	9	4	0	7	0	10	22	4	5	0	2	7	103	20	0	5	12	12	5	9	3	0	0	0	4	0	0	0
OTU_9130	3	0	0	4	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	2	0	5	0	1	0	0	0	0	0
OTU_11148	2	0	0	4	1	6	5	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
OTU_3256	1	0	0	1	0	0	14	0	0	8	0	0	2	0	0	1	5	0	1	0	0	23	20	2	0	0	0	0	0	0	0	2	3	3	4
OTU_9462	1	2	0	3	0	0	2	0	2	1	0	1	1	1	2	0	1	2	0	3	0	0	1	0	0	8	0	0	0	0	3	5	0	2	0
OTU_10394	2	1	0	3	0	0	0	5	1	1	0	2	0	1	0	0	0	1	0	0	0	6	0	0	0	1	0	0	0	0	1	0	2	0	5
OTU_2985	0	0	1	10	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	1	0	2	4	7
OTU_5968	4	29	19	0	17	10	0	14	0	0	13	0	8	10	23	3	3	1	9	0	6	0	1	4	0	1	0	0	0	2	0	2	0	0	0
OTU_9690	0	2	0	0	3	0	1	3	1	0	4	3	4	2	0	4	0	0	1	4	5	1	0	0	7	4	15	4	2	3	0	0	0	0	0
OTU_2777	5	1	2	2	0	3	1	4	2	5	8	4	16	15	2	2	1	1	3	7	6	2	14	2	1	4	1	5	1	2	0	0	0	2	0
OTU_9215	4	4	1	7	1	3	1	10	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	8	0	2	5	0
OTU_12356	1	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6793	5	5	3	3	3	0	0	11	9	0	7	1	1	7	0	0	1	7	0	0	1	0	2	0	3	1	1	11	2	13	0	3	4	0	0
OTU_11129	4	4	2	9	0	9	5	26	1	0	17	0	0	3	0	0	0	3	2	0	0	4	0	3	0	1	10	1	4	1	3	0	11	0	5
OTU_2982	2	10	3	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	7	8	2	5	3	3	6	2
OTU_3548	1	0	0	4	0	0	2	0	1	0	0	4	6	0	0	2	0	0	5	1	6	1	0	2	0	2	0	5	1	1	0	0	0	1	3
OTU_189	5	1	2	1	1	1	0	4	1	3	4	13	45	83	1	24	0	4	34	364	77	7	26	19	25	26	27	1	1	1	2	0	0	0	0
OTU_8329	0	6	1	4	13	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0
OTU_8218	2	1	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	2	0	1	1	0	1
OTU_5540	4	7	16	7	4	8	2	8	5	0	3	11	0	1	3	1	6	12	1	0	0	9	0	3	5	0	2	0	3	1	2	6	4	3	4
OTU_6666	1	0	11	0	4	4	1	2	30	1	0	31	3	3	1	0	0	5	0	0	0	0	0	1	2	6	4	0	0	0	3	4	6	2	1
OTU_9245	3	3	15	6	5	9	0	1	1	0	0	6	0	0	0	5	0	12	0	0	0	7	0	4	11	2	11	0	2	8	0	1	6	4	7
OTU_3468	1	1	0	0	0	0	4	18	0	2	4	0	2	5	0	3	3	0	7	0	5	8	6	3	1	0	0	0	0	0	0	2	0	0	0
OTU_11916	3	0	2	2	2	0	6	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9029	4	2	5	0	1	3	2	1	0	2	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	3	0	0
OTU_9917	2	1	2	0	2	0	2	0	0	4	0	0	4	2	0	2	1	1	1	0	0	14	0	1	2	12	0	4	10	0	0	2	0	0	4
OTU_4097	3	1	4	1	3	5	4	0	8	5	0	3	0	0	3	4	4	9	7	0	0	1	3	1	5	0	2	0	0	0	6	2	0	1	2
OTU_1161	1	1	4	2	1	1	2	0	2	1	0	21	1	6	0	0	3	16	0	0	0	3	1	8	0	7	20	3	0	31	0	1	2	1	3
OTU_5835	2	5	4	3	3	7	4	2	1	7	0	6	10	0	4	13	4	1	19	0	0	0	10	2	4	0	0	1	4	0	6	4	1	6	0
OTU_2114	4	5	2	0	5	1	5	1	1	2	0	6	6	1	0	0	0	2	0	8	0	1	0	1	0	0	1	12	14	0	1	1	1	0	0
OTU_6576	1	4	1	0	5	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	3	0	0	0
OTU_5489	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	12	1	4	0	0	8	10	0	4	0	0	0	2	2	5	4	5	1
OTU_10660	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	4	5	7	15	7	0	0	0	0	0
OTU_6879	4	4	0	3	5	7	7	0	0	2	0	6	0	1	0	3	0	0	0	1	0	0	0	0	3	0	1	5	5	4	1	4	0	2	0
OTU_10808	0	0	2	0	0	0	0	0	0	0	4	0	1	1	0	0	0	1	0	2	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0
OTU_10831	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
OTU_9221	1	5	2	4	1	3	8	4	0	6	3	0	0	1	0	0	4	0	2	0	0	0	1	0	0	1	0	5	0	1	0	0	0	0	0
OTU_7207	4	4	0	3	3	0	11	0	0	9	0	0	0	4	0	1	15	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	1	1	2
OTU_2437	9	0	0	4	0	0	0	18	2	2	16	0	2	9	0	0	0	0	2	0	0	1	0	1	4	0	3	1	1	0	0	0	0	0	0
OTU_3572	2	0	0	5	3	0	3	0	1	7	0	0	15	14	0	1	0	0	5	2	0	3	8	1	8	2	5	9	37	5	0	0	0	0	0
OTU_10701	2	1	2	1	1	14	4	0	0	0	0	1	0	0	0	2	0	0	3	0	0	0	1	2	2	0	0	1	4	3	3	6	2	2	3
OTU_4822	0	2	2	0	2	2	1	0	0	2	1	1	0	0	2	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	1	5	2	2	3
OTU_11396	0	0	0	0	2	0	0	0	0	0	0	1	0	2	3	0	0	0	0	2	6	0	0	0	0	9	0	5	0	0	0	0	0	0	0
OTU_5394	0	5	1	0	5	6	1	0	4	3	0	2	0	1	0	2	0	5	1	0	0	0	0	0	0	6	1	1	0	1	2	4	0	0	1
OTU_6972	0	2	0	0	1	0	3	0	0	4	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	2	0	1	1	0	1	3	0	0	1
OTU_1659	1	7	1	1	0	2	0	0	5	0	3	5	2	1	0	0	0	16	1	3	3	0	0	0	1	4	6	10	6	3	0	0	1	1	1
OTU_4013	0	3	0	0	3	0	0	6	2	6	7	2	0	5	0	2	0	0	0	0	0	0	1	1	1	1	4	3	0	0	5	1	0	3	0
OTU_9744	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0
OTU_11469	6	0	11	0	0	0	3	1	0	0	0	2	37	67	409	16	0	0	8	10	12	13	23	12	14	69	47	2	15	17	0	0	4	0	9
OTU_146	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
OTU_8166	1	4	2	2	5	1	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	7	6	3	5	6	3
OTU_10820	4	0	0	2	0	0	12	0	1	3	2	0	0	0	0	6	0	8	3	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0
OTU_7642	2	0	0	2	0	0	4	0	2	1	0	3	0	3	0	2	5	0	6	0	0	2	3	0	1	0	0	2	0	0	0	1	0	0	0
OTU_3072	2	5	1	1	2	4	1	9	2	0	11	2	4	1	3	5	2	0	8	0	0	3	5	3	4	1	0	0	2	2	1	2	3	2	2
OTU_9928	5	5	4	6	0	1	4	0	4	0	0	0	0	0	1	0	1	0	3	0	5	5	5	1	2	1	2	5	0	6	0	11	40	20	57
OTU_9195	2	0	1	0	1	0	0	2	2	0	0	5	3	14	3	9	0	0	0	2	10	0	1	2	3	0	2	1	0	0	0	0	0	0	1
OTU_11203	2	0	1	0	2	0	0	0	5	1	0	2	6	2	0	2	2	0	3	0	0	0	1	0	4	0	3	5	2	0	0	0	0	0	0
OTU_2395	4	0	0	1	0	0	11	4	0	4	5	0	3	1	0	1	1	0	2	0	0	0	9	0	6	1	1	3	5	3	1	0	0	0	0
OTU_414	6	2	14	0	2	9	8	0	24	0	2	17	3	17	0	4	0	0	4	12	13	0	1	3	9	11	10	15	49	44	0	0	0	0	0
OTU_11972	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4
OTU_8778	1	0	0	1	0	0	1	0	1	3	3	2	3	5	0	0	2	2	2	1	0	0	1	1	5	0	2	0	0	0	0	0	2	1	0
OTU_3647	1	18	3	3	8	1	2	7	0	0	5	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	13	4	13	1
OTU_1996	2	14	32	12	16	54	0	11	0	1	15	0	0	11	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	1
OTU_4424	1	68	26	0	0	3	0	5	0	0	1	1	8	16	23	1	2	0	7	0	3	11	4	1	0	3	0	0	41	1	4	0	0	0	0
OTU_7247	0	2	0	4	4	0	1	12	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	29	1	1	5	4
OTU_4610	0	1	10	2	3	3	0	1	6	0	0	3	0	0	2	0	0	4	4	0	3	10	0	6	4	0	7	0	7	4	0	8	0	2	5
OTU_7181	3	0	1	15	4	0	5	0	3	1	0	0	0	1	0	0	2	0	1	0	0	6	0	9	0	0	5	11	3	23	8	0	4	8	14
OTU_147	0	73	40	1	95	48	0	9	1	0	12	8	0	0	1	0	12	16	0	0	0	17	38	25	6	0	0	1	1	3	139	95	46	100	70
OTU_11295	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	13	0	0	1	0	0	0	0	0	0	0	0
OTU_6849	1	0	6	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	3	0	0	0	0	3
OTU_9644	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	4	2	1	3	1	2
OTU_6883	3	0	1	2	2	0	0	1	2	0	2	5	0	0	0	0	2	1	1	0	0	5	2	7	0	0	0	0	0	0	4	5	1	1	5
OTU_5931	2	4	2	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	9	1	1
OTU_8662	0	2	0	1	0	2	0	0	1	4	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	7	0	1	7	0	0	0	0
OTU_3159	5	0	26	4	8	29	0	8	0	2	4	0	0	11	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6239	3	5	3	7	3	0	5	1	6	7	1	0	2	1	0	2	9	5	8	0	0	2	0	2	2	4	0	2	2	2	6	2	1	5	0
OTU_4226	1	6	1	0	8	0	10	23	0	19	21	1	0	0	0	8	21	0	4	0	0	12	10	0	0	0	0	0	2	0	2	8	6	8	15
OTU_10301	2	3	0	0	0	0	20	2	4	30	1	6	6	2	2	1	3	106	7	0	1	13	0	0	3	6	3	23	15	1	8	2	9	9	7
OTU_7423	1	1	5	4	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	6	0	0	0	0	0	6	0	0	1	0	0	1	1
OTU_8402	3	0	0	4	0	0	0	0	0	0	0	1	96	18	0	6	0	0	7	7	0	0	0	0	0	7	2	0	0	0	0	0	1	0	0
OTU_11259	10	0	0	4	1	0	1	1	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	6	1	0	6	6	1	9	5	0	1	0
OTU_4489	1	4	7	0	9	2	0	0	4	0	0	9	0	0	0	0	0	10	0	0	0	0	0	2	4	1	3	5	3	0	3	0	5	3	2
OTU_5777	0	3	2	0	3	9	0	0	2	1	0	1	0	0	0	1	0	3	1	0	0	8	0	1	1	3	4	2	2	3	0	5	0	3	5
OTU_8254	2	1	0	0	0	2	3	2	0	1	1	4	2	5	2	1	0	0	0	0	2	0	6	0	3	1	1	9	2	2	7	0	0	2	0
OTU_9302	6	1	0	0	0	0	0	2	0	5	4	0	0	1	0	0	0	0	0	0	0	1	3	0	5	0	0	2	3	0	1	0	0	0	0
OTU_1741	1	3	0	1	7	0	2	15	0	3	8	2	5	0	0	0	3	2	0	0	0	5	0	1	0	0	0	0	2	2	1	0	2	4	3
OTU_4974	2	3	0	1	1	0	6	7	1	5	6	0	3	7	0	1	3	3	1	0	0	4	3	3	6	3	1	5	0	2	0	3	3	4	2
OTU_10007	3	4	3	0	0	0	1	0	0	4	0	0	1	6	0	0	0	0	0	0	0	6	0	1	0	2	0	1	2	0	0	0	2	2	0
OTU_10285	0	0	2	0	0	0	7	0	1	8	0	0	1	0	0	1	0	4	3	1	0	10	0	1	2	0	6	3	4	0	0	3	9	12	4
OTU_10331	0	3	5	2	0	2	0	10	0	0	7	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	14	17	1	6	2	4	3
OTU_6945	1	3	1	0	3	0	0	0	1	0	0	0	0	0	0	0	7	4	0	0	0	2	15	2	0	0	0	1	0	0	5	14	5	10	2
OTU_12224	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	2	0	3	2	3	0	0	0	3	0	3	0	1	0	0	0	0	0
OTU_10869	7	14	9	8	10	8	1	10	0	0	1	0	0	0	0	0	22	1	0	0	0	1	0	0	1	4	0	0	0	0	0	3	0	4	0
OTU_4315	0	4	5	1	1	5	2	1	7	0	0	15	6	1	0	2	0	1	0	1	0	0	0	0	2	1	0	0	0	0	1	2	0	0	1
OTU_12214	9	2	0	6	1	0	15	0	10	8	0	13	0	1	5	0	1	4	0	1	2	1	0	7	0	1	15	3	1	24	0	1	0	1	0
OTU_240	4	1	10	0	5	9	0	2	2	0	3	3	2	3	4	4	2	28	16	133	29	5	15	2	8	32	4	7	13	5	2	3	8	2	3
OTU_7522	5	0	1	2	0	1	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0
OTU_2113	1	1	0	1	2	2	47	6	2	42	2	2	11	3	0	1	0	0	0	0	0	0	5	0	0	0	1	1	6	3	7	1	2	6	0
OTU_8140	0	0	0	0	1	0	1	2	6	3	2	2	1	0	2	3	0	4	0	0	2	2	3	2	0	0	0	0	0	0	0	2	3	2	0
OTU_3482	3	14	3	6	6	10	1	0	7	3	0	9	0	0	1	5	0	16	2	0	0	1	0	8	5	3	8	1	0	5	3	1	2	5	6
OTU_1494	2	0	2	0	0	2	0	0	3	0	1	3	0	3	0	3	0	9	5	55	19	3	2	0	0	1	2	4	5	2	1	0	6	0	0
OTU_10568	2	20	2	7	9	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	4	0	22	9	11
OTU_5741	6	0	5	4	0	3	0	0	6	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	14	34	9	18
OTU_8466	0	0	0	2	0	1	0	0	0	0	0	1	5	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_5571	4	8	0	3	4	0	4	5	0	2	8	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	10	10	0	0	0	0	0	0
OTU_5629	5	4	1	1	4	1	4	2	0	4	3	1	0	0	0	0	5	2	2	2	0	1	10	1	5	2	1	2	0	0	3	4	0	0	3
OTU_3796	2	0	3	0	1	0	0	0	5	0	3	6	0	5	0	0	0	4	0	0	0	9	3	3	0	3	0	1	2	0	2	0	1	0	4
OTU_7974	1	0	7	4	1	6	12	2	4	10	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0
OTU_8480	1	0	1	2	1	3	3	0	1	6	0	1	11	3	13	1	1	7	1	0	2	3	2	1	12	15	18	4	1	4	1	0	0	0	1
OTU_8021	2	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2
OTU_6939	0	0	0	0	0	0	0	0	0	0	0	0	12	7	12	0	1	0	0	3	13	0	1	1	2	0	0	5	0	0	0	2	0	0	0
OTU_7555	0	11	2	1	3	5	8	7	0	1	1	0	0	0	0	0	1	0	0	0	0	3	0	1	2	0	0	0	2	5	1	6	1	2	0
OTU_4770	1	1	4	2	0	4	1	2	1	3	0	4	0	0	2	0	3	2	2	0	0	2	1	2	0	1	0	1	0	0	0	1	0	1	5
OTU_4009	4	2	1	3	4	0	2	6	0	2	3	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2	1	4	0	1	0	0
OTU_8867	0	0	2	0	3	0	5	0	0	1	0	0	3	0	0	9	10	0	10	0	0	1	4	3	1	0	0	0	0	0	3	0	5	3	2
OTU_4370	1	5	3	0	3	4	2	0	8	2	0	5	0	0	0	0	3	5	0	0	0	0	0	0	2	1	0	1	0	0	0	0	2	0	0
OTU_7896	4	0	0	1	0	1	2	0	0	8	0	0	0	0	0	1	10	1	5	0	0	13	8	0	2	0	0	0	0	0	0	2	6	7	4
OTU_8513	2	4	0	2	8	0	0	0	0	0	0	0	3	0	0	4	0	0	8	19	13	4	4	2	37	5	3	0	0	0	2	1	0	0	0
OTU_7473	4	0	1	13	0	2	0	0	2	0	0	3	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	11	6	3	6	6	1	3
OTU_3731	3	0	0	3	0	0	6	0	3	11	0	2	0	0	0	4	6	10	5	1	0	1	23	72	1	1	0	3	0	0	0	1	7	0	3
OTU_12155	0	0	0	2	1	0	1	1	1	0	0	0	0	0	0	2	1	1	1	0	0	5	3	1	1	0	0	0	0	0	6	2	0	0	5
