"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Sphingobium_faniae",0,0,5.08256863777919e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_faniae"
"Sphingobium_lactosutens",5.02053398399454e-06,0,0,0,2.8344537299049e-05,0,1.09574631281366e-05,3.80609228505094e-05,1.97824915058927e-05,0,8.59165578390267e-06,0,3.99920015996801e-05,1.77612795225768e-05,0,0,8.99515161328044e-06,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_lactosutens"
"Sphingobium_limneticum",3.51437378879618e-05,0,0,4.89768731205125e-06,0,0,0,0,0,0,0,0,0,0,3.7774050738105e-06,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_limneticum"
"Sphingobium_quisquiliarum",0.000667731019871274,0.00286802790976414,0.00291092567436445,0.00171419055921794,0.000675544805627335,0.000672714812928699,0.000405426135741053,0.000666066149883914,0.00085559275762986,0.000675251554980694,0.000365145370815864,0.000504686373467916,0.000319936012797441,0.000279740152480585,0.000713929558950184,0.00158783841881101,0.00174505941297641,0.0012687079500206,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_quisquiliarum"
"Sphingobium_scionense",6.02464078079345e-05,0.000373027084212393,0.000212543779398039,0.000367326548403844,7.08613432476226e-05,6.28705432643643e-05,7.12235103328877e-05,9.51523071262735e-05,1.97824915058927e-05,6.65740969699275e-05,0,6.55436848659632e-05,5.33226687995734e-05,1.33209596419326e-05,0,0.000429920149497567,0.000710616977449155,0.000395441438967458,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_scionense"
"Sphingobium_subterraneum",0,0,0,0,0,0,0,0,0,4.75529264070911e-06,0,0,0,0,0,0,0,5.49224220788137e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_subterraneum"
"Sphingobium_sufflavum",1.00410679679891e-05,0,0.00032805670298393,7.34653096807687e-05,0.000614131641479396,0,2.73936578203414e-05,0,0,0,0,0.000104869895785541,1.33306671998934e-05,8.8806397612884e-06,3.7774050738105e-06,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_sufflavum"
"Sphingobium_vulgare",0,1.2230396203685e-05,1.38615508303069e-05,3.918149849641e-05,3.30686268488905e-05,7.54446519172372e-05,2.19149262562731e-05,1.26869742835031e-05,4.45106058882586e-05,1.90211705628364e-05,4.29582789195134e-05,0.000104869895785541,0.000142193783465529,1.33209596419326e-05,0,0,2.69854548398413e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_vulgare"
"Sphingobium_xenophagum",0,0,0,0,1.8896358199366e-05,0,0,1.26869742835031e-05,4.94562287647318e-06,4.75529264070911e-06,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_xenophagum"
"Sphingomonas_astaxanthinifaciens",0,0,0,0,0,6.28705432643643e-06,0,0,0,9.51058528141822e-06,0,0,0,0,0,5.73226865996756e-06,2.24878790332011e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_astaxanthinifaciens"
"Sphingomonas_changbaiensis",0,0.000324105499397653,0.0011412676850286,9.7953746241025e-05,6.14131641479396e-05,0.000150889303834474,2.73936578203414e-05,1.26869742835031e-05,0.000138477440541249,0.000185456412987655,9.02123857309781e-05,5.89893163793669e-05,1.33306671998934e-05,0.000128769276538682,5.28836710333469e-05,0,0,1.09844844157627e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_changbaiensis"
"Sphingomonas_cynarae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99515161328044e-06,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_cynarae"
"Sphingomonas_daechungensis",4.01642718719563e-05,9.78431696294801e-05,0.000323436186040494,0.00015672599398564,0.000255100835691441,0.000389797368239059,0.0002246279941268,0.000374265741363342,0.000642930973941513,0.00053259277575942,2.14791394597567e-05,0.000314609687356623,0.000328823124264036,0.000546159345319237,0.000215312089207198,6.30549552596431e-05,0.000175405456458969,1.64767266236441e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_daechungensis"
"Sphingomonas_fennica",5.02053398399454e-06,0,0,0,0.000207859940193026,2.51482173057457e-05,4.93085840766146e-05,4.44044099922609e-05,1.48368686294195e-05,2.37764632035455e-05,0,0,0,4.4403198806442e-06,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_fennica"
"Sphingomonas_formosensis",0,0,0,0,0,0,3.8351120948478e-05,0,9.89124575294635e-06,0,0,2.62174739463853e-05,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_formosensis"
"Sphingomonas_ginsengisoli",0,0,0,0,3.30686268488905e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_ginsengisoli"
"Sphingomonas_indica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_indica"
"Sphingomonas_jaspsi",0.00345914791497224,0.00459251377448372,0.00356703908033231,0.00346756261693228,0.0024470783868179,0.00147117071238613,0.00278867436611076,0.00217581608962079,0.00238379022646007,0.00238240161299526,0.00412399477627328,0.0049747656813266,0.00416361172210002,0.00405401205102816,0.0038529531752867,0.00267123719554488,0.00401633519532972,0.00375669367019086,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_jaspsi"
"Sphingomonas_kaistensis",0,0,0,0,0,6.28705432643643e-06,5.47873156406829e-06,6.34348714175156e-06,0,0,0,0,0,0,0,0,6.29660612929631e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_kaistensis"
"Sphingomonas_kyeonggiensis",1.00410679679891e-05,0,3.69641355474851e-05,5.38745604325637e-05,3.77927163987321e-05,6.28705432643643e-06,0,6.34348714175156e-06,0,0,0,0,0,0,0,6.87872239196107e-05,0.000130429698392566,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_kyeonggiensis"
"Sphingomonas_oligoaromativorans",3.51437378879618e-05,0,0,4.89768731205125e-06,0.000354306716238113,0,3.8351120948478e-05,0,0,1.42658779221273e-05,2.5774967351708e-05,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_oligoaromativorans"
"Sphingomonas_oligophenolica",6.02464078079345e-05,6.11519810184251e-06,0.000138615508303069,8.32606843048712e-05,2.36204477492075e-05,8.80187605701101e-05,0.000186276873178322,6.34348714175156e-05,7.91299660235708e-05,0.000114127023377019,0.000167537287786102,0.000714426165038999,0.000231064898131485,3.10822391645094e-05,0.000298415000831029,0.000149038985159156,0.000175405456458969,9.88603597418646e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_oligophenolica"
"Sphingomonas_oryziterrae",6.02464078079345e-05,6.11519810184251e-06,3.23436186040494e-05,0.000215498241730255,3.30686268488905e-05,6.91575975908008e-05,5.47873156406829e-06,0.00012052625569328,5.44018516412049e-05,0.00010937173073631,0,0,6.2209780266169e-05,9.32467174935282e-05,3.7774050738105e-06,0,4.94733338730424e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_oryziterrae"
"Sphingomonas_sanguinis",0,0,0,0,6.61372536977811e-05,6.28705432643643e-06,0,0,0,0,0,0,3.11048901330845e-05,0,0,0,4.49757580664022e-06,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_sanguinis"
"Sphingomonas_sediminicola",8.03285437439126e-05,0.000862242932359794,0.000873277702309334,0.000323247362595382,0.000647200268328286,0.000773307682151681,0.00019175560474239,0.000253739485670063,0.00052918164778263,0.000347136362771765,0.000558457625953674,0.000340827161303008,0.000128863116265636,0.000186493434987056,5.28836710333469e-05,8.59840298995133e-05,4.49757580664022e-05,4.39379376630509e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_sediminicola"
"Sphingomonas_starnbergensis",5.52258738239399e-05,0.000165110348749748,0.000217164296341475,0.000112646808177179,0,6.28705432643643e-06,1.09574631281366e-05,1.26869742835031e-05,0,0,0,3.27718424329816e-05,3.11048901330845e-05,4.4403198806442e-06,0,4.01258806197729e-05,6.29660612929631e-05,5.49224220788137e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_starnbergensis"
"Sphingomonas_wittichii",2.00821359359782e-05,0.000177340744953433,0.000115512923585891,5.8772247744615e-05,0.00015589495514477,8.80187605701101e-05,0.000235585457254936,8.88088199845219e-05,5.93474745176781e-05,0.000133148193939855,0,5.89893163793669e-05,3.55484458663823e-05,4.88435186870862e-05,0.00015487360802623,0,6.29660612929631e-05,7.68913909103392e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_wittichii"
"Sphingomonas_yunnanensis",0,0,4.62051694343563e-06,2.44884365602562e-05,0,2.51482173057457e-05,5.47873156406829e-06,0,0,0,0,0,2.22177786664889e-05,0,0,0,2.24878790332011e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_yunnanensis"
"Sphingopyxis_alaskensis",0,0,7.39282710949701e-05,5.38745604325637e-05,0,6.28705432643643e-06,0,0,0,0,0,0,0,4.4403198806442e-06,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis_alaskensis"
"Sphingopyxis_contaminans",0,0,0,0,0,0,0,0,0,4.75529264070911e-06,0,0,0,0,0,0,2.24878790332011e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis_contaminans"
"Sphingopyxis_ginsengisoli",0,0,0,0,0,0,0,0,0,0,0,0,0,4.4403198806442e-06,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis_ginsengisoli"
"Sphingopyxis_indica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7774050738105e-06,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis_indica"
"Sphingopyxis_soli",3.01232039039672e-05,1.2230396203685e-05,0,4.89768731205125e-06,0,6.28705432643643e-06,0,0,4.94562287647318e-06,1.42658779221273e-05,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis_soli"
"Sphingorhabdus_pacifica",0,0,0,4.89768731205125e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus","Sphingorhabdus_pacifica"
"Sphingorhabdus_planktonica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus","Sphingorhabdus_planktonica"
"Sphingorhabdus_wooponensis",0,0,1.38615508303069e-05,4.89768731205125e-06,9.44817909968301e-06,1.25741086528729e-05,0,0,0,0,0,0,4.44355573329778e-06,0,3.7774050738105e-06,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus","Sphingorhabdus_wooponensis"
"Spirochaeta_aurantia_subsp._aurantia",0.000306252573023667,6.11519810184251e-06,0,6.85676223687175e-05,4.72408954984151e-05,4.4009380285055e-05,7.6702241896956e-05,0.000101495794268025,3.46193601353122e-05,0.000114127023377019,0.000184720599353907,0.000104869895785541,0.000168855117865316,0.00016873215546448,0.000237976519650061,0.000131842179179254,0,0,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Spirochaeta_aurantia_subsp._aurantia"
"Spirosoma_panaciterrae",0,4.28063867128976e-05,9.70308558121483e-05,9.7953746241025e-06,1.8896358199366e-05,0,4.93085840766146e-05,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma_panaciterrae"
"Spirosoma_rigui",0,0,0,0,0,0,3.28723893844097e-05,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma_rigui"
"Sporanaerobacter_acetigenes",0,0,0,0,0,0,0,1.26869742835031e-05,0,0,4.29582789195134e-05,0,8.88711146659557e-06,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XI","Sporanaerobacter","Sporanaerobacter_acetigenes"
"Sporichthya_brevicatena",2.00821359359782e-05,0,3.23436186040494e-05,2.44884365602562e-05,9.44817909968301e-06,1.88611629793093e-05,5.47873156406829e-06,1.26869742835031e-05,9.89124575294635e-06,2.37764632035455e-05,4.72541068114647e-05,0,4.44355573329778e-06,1.77612795225768e-05,4.91062659595364e-05,0.000103180835879416,8.0956364519524e-05,7.68913909103392e-05,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Sporichthyaceae","Sporichthya","Sporichthya_brevicatena"
"Sporocytophaga_myxococcoides",0,0,0,0,0,0,0,0,4.94562287647318e-06,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Sporocytophaga","Sporocytophaga_myxococcoides"
"Sporolactobacillus_shoreae",0,0,0,0,0,0,5.47873156406829e-06,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Sporolactobacillus","Sporolactobacillus_shoreae"
"Sporolactobacillus_vineae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Sporolactobacillus","Sporolactobacillus_vineae"
"Sporosarcina_newyorkensis",9.53901456958962e-05,0,5.54462033212276e-05,8.32606843048712e-05,3.30686268488905e-05,3.14352716321822e-05,4.38298525125463e-05,1.26869742835031e-05,1.97824915058927e-05,1.90211705628364e-05,0.000120283180974637,8.52067903257521e-05,7.99840031993601e-05,1.77612795225768e-05,4.91062659595364e-05,0.000189164865778929,5.84684854863229e-05,0.000258135383770424,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina","Sporosarcina_newyorkensis"
"Sporosarcina_pasteurii",1.00410679679891e-05,1.83455943055275e-05,9.24103388687126e-06,1.46930619361537e-05,4.72408954984151e-06,6.28705432643643e-06,4.93085840766146e-05,6.34348714175156e-06,1.48368686294195e-05,1.42658779221273e-05,0,0,0,2.66419192838652e-05,0,0,5.39709096796826e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina","Sporosarcina_pasteurii"
"Sporosarcina_siberiensis",0,0,0,0,0,0,0,0,4.94562287647318e-06,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina","Sporosarcina_siberiensis"
"Sporosarcina_soli",0,4.28063867128976e-05,0,9.7953746241025e-06,0,1.25741086528729e-05,4.38298525125463e-05,0,1.97824915058927e-05,9.51058528141822e-06,0.000305003780328545,0,3.55484458663823e-05,3.10822391645094e-05,0,4.01258806197729e-05,8.99515161328044e-06,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina","Sporosarcina_soli"
"Staphylococcus_saprophyticus_subsp._bovis",2.51026699199727e-05,0,4.62051694343563e-06,4.89768731205125e-06,0,3.77223259586186e-05,0,0,0,0,8.59165578390267e-06,0,4.44355573329778e-06,2.2201599403221e-05,0,0,4.49757580664022e-06,5.49224220788137e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_saprophyticus_subsp._bovis"
"Staphylococcus_sciuri_subsp._rodentium",2.00821359359782e-05,0,0,0,0,6.28705432643643e-06,5.47873156406829e-06,1.26869742835031e-05,0,0,0,6.55436848659632e-06,2.22177786664889e-05,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_sciuri_subsp._rodentium"
"Starkeya_koreensis",0,0,6.00667202646632e-05,0,4.72408954984151e-06,0,0,0,0,0,0,0,3.11048901330845e-05,0,0,0,4.0478182259762e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Starkeya","Starkeya_koreensis"
"Stella_humosa",0,4.89215848147401e-05,1.84820677737425e-05,1.46930619361537e-05,3.30686268488905e-05,3.77223259586186e-05,0,2.53739485670063e-05,5.93474745176781e-05,1.90211705628364e-05,0.000133170664650491,3.93262109195779e-05,0.000128863116265636,5.32838385677304e-05,3.7774050738105e-06,0.000269416627018475,0.000121434546779286,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Stella","Stella_humosa"
"Stella_vacuolata",0,0,0,2.93861238723075e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Stella","Stella_vacuolata"
"Stenotrophomonas_pavanii",0,3.05759905092125e-05,0.000120133440529326,4.89768731205125e-05,2.36204477492075e-05,6.28705432643643e-06,0,3.80609228505094e-05,1.97824915058927e-05,0,4.72541068114647e-05,0,0,0,7.55481014762099e-06,0.000246487552378605,8.99515161328044e-06,2.74612110394068e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas_pavanii"
"Stenotrophomonas_rhizophila",0,0,5.54462033212276e-05,4.89768731205125e-05,0,0,0,0,0,0,0,4.58805794061742e-05,2.22177786664889e-05,0,0,0,3.14830306464815e-05,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas_rhizophila"
"Steroidobacter_agariperforans",5.02053398399454e-05,0.0019996697793025,0.000457431177400128,0.000225293616354357,0.000118102238746038,0.000132028140855165,0.000126010825973571,6.97783585592672e-05,0.000138477440541249,0.000171190535065528,0.000120283180974637,5.89893163793669e-05,0.000222177786664889,0.000146530556061259,7.55481014762099e-05,9.74485672194484e-05,8.99515161328044e-05,0.000291088837017712,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","Steroidobacter_agariperforans"
"Steroidobacter_denitrificans",0.000251026699199727,0.00118634843175745,0.000489774796004177,0.000538745604325637,0.00059523528328003,0.000433806748524114,0.000504043303894282,0.000545539894190634,0.000494562287647318,0.000718049188747075,0.000326482919788302,0.000399816477682375,0.000186629340798507,0.000794817258635312,0.000657268482843026,0.000349668388258021,0.000179903032265609,0.00036248798572017,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","Steroidobacter_denitrificans"
"Stigmatella_aurantiaca",0,3.05759905092125e-05,0,0,0,0,0,0,0,0,0,5.24349478927705e-05,0,0,0,0,0,0,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Stigmatella","Stigmatella_aurantiaca"
"Streptococcus_anginosus_subsp._whileyi",0,0,0,0,0,0,0,0,0,0,4.29582789195134e-06,0,0,0,0,0,0,5.49224220788137e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_anginosus_subsp._whileyi"
"Streptococcus_danieliae",0,6.11519810184251e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_danieliae"
"Streptococcus_infantis",0,0,9.24103388687126e-06,0,0,0,5.47873156406829e-06,0,0,0,0,0,0,0,0,0,2.69854548398413e-05,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_infantis"
"Streptococcus_peroris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_peroris"
"Streptomyces_caeruleatus",0.000150616019519836,0.00029352950888844,0.000378882389361722,0.000318349675283331,0.000203135850643185,0.000201185738445966,0.000378032477920712,0.000209335075677802,8.4075588900044e-05,0.000356646948053183,0,0.000275283476437045,0.000311048901330845,0.000142090236180614,0.000423069368266775,0.000573226865996756,0.000494733338730424,0.000774406151311273,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Streptomyces_caeruleatus"
"Streptomyces_cinereus",0,1.83455943055275e-05,0,0,0,0,1.09574631281366e-05,6.34348714175156e-06,1.48368686294195e-05,0,0,6.55436848659632e-06,0,0,0,0,6.29660612929631e-05,6.59069064945764e-05,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Streptomyces_cinereus"
"Streptomyces_hyderabadensis",1.00410679679891e-05,0,0,0,0,6.28705432643643e-06,5.47873156406829e-06,1.26869742835031e-05,1.97824915058927e-05,0,0,1.31087369731926e-05,0,0,0,0,8.99515161328044e-06,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Streptomyces_hyderabadensis"
"Streptomyces_lanatus",1.00410679679891e-05,6.11519810184251e-05,0,0,0,0,0,0,9.89124575294635e-06,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Streptomyces_lanatus"
"Streptomyces_seranimatus",0,0,4.62051694343563e-06,0,1.8896358199366e-05,0,0,1.26869742835031e-05,1.48368686294195e-05,4.75529264070911e-06,0,0,7.99840031993601e-05,2.2201599403221e-05,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Streptomyces_seranimatus"
"Streptosporangium_carneum",0,0,0,0,0,0,0,0,0,0,0,0.000104869895785541,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptosporangiaceae","Streptosporangium","Streptosporangium_carneum"
"Streptosporangium_vulgare",0,5.50367829165826e-05,0,0,0,2.51482173057457e-05,0,0,0,0,0,0,3.55484458663823e-05,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptosporangiaceae","Streptosporangium","Streptosporangium_vulgare"
"Sulfuricella_denitrificans",1.00410679679891e-05,0,3.23436186040494e-05,0.000146930619361537,0.000505477581833041,0.000767020627825245,0.000273936578203414,0.000919805635553977,0.0011424388844653,0.000703783310824948,0.000171833115678053,0.000347381529789605,0.000337710235730632,0.000577241584483746,0.000128431772509557,0.000171968059799027,0.000364303640337858,0.00012082932857339,"Bacteria","Proteobacteria","Betaproteobacteria","Sulfuricellales","Sulfuricellaceae","Sulfuricella","Sulfuricella_denitrificans"
"Sulfuriferula_plumbophilus",0,2.446079240737e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Sulfuricellales","Sulfuricellaceae","Sulfuriferula","Sulfuriferula_plumbophilus"
"Sulfurimonas_denitrificans",0,0,0,0,4.72408954984151e-06,0,0,0,0,0,4.29582789195134e-06,6.55436848659632e-06,0,0,3.7774050738105e-06,5.73226865996756e-06,1.34927274199207e-05,5.49224220788137e-06,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas","Sulfurimonas_denitrificans"
"Sulfuritalea_hydrogenivorans",0,0,0,0,5.66890745980981e-05,0.000484103183135605,4.93085840766146e-05,0.000336204818512833,9.89124575294636e-05,0.000627698628573602,0,0,8.88711146659557e-06,7.54854379709514e-05,3.39966456642945e-05,5.73226865996756e-06,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Sulfuritalea","Sulfuritalea_hydrogenivorans"
"Sutterella_stercoricanis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49757580664022e-06,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella_stercoricanis"
"Symbiobacterium_ostreiconchae",0,0,0,0,0,1.88611629793093e-05,5.47873156406829e-06,0,0,9.51058528141822e-06,0,0,0,8.8806397612884e-06,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XVIII","Symbiobacterium","Symbiobacterium_ostreiconchae"
"Symbiobacterium_terraclitae",0,0,0,0,0,0,0,0,9.89124575294635e-06,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XVIII","Symbiobacterium","Symbiobacterium_terraclitae"
"Symbiobacterium_turbinis",2.51026699199727e-05,6.11519810184251e-06,0,0,1.8896358199366e-05,5.02964346114915e-05,0,1.90304614252547e-05,4.45106058882586e-05,3.80423411256729e-05,0,0,3.99920015996801e-05,2.66419192838652e-05,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XVIII","Symbiobacterium","Symbiobacterium_turbinis"
"Syntrophaceticus_schinkii",0,0,0,0,0,0,0,0,0,0,0,0,4.44355573329778e-05,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Syntrophaceticus","Syntrophaceticus_schinkii"
"Syntrophobacter_wolinii",0,0,0,9.7953746241025e-06,0,0,0,1.26869742835031e-05,0,0,0,0,5.33226687995734e-05,0,0,0,0,0,"Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter","Syntrophobacter_wolinii"
