"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"ASV_16935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_28047",0,0,0,0,25,0,0,0,0,6,0,0,0,0,0,0,0,0
"ASV_35857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_15911",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
"ASV_29588",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"ASV_11399",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_23924",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_28358",1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"ASV_22802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_30950",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ASV_21518",0,1,0,6,3,3,0,0,0,0,0,0,5,0,0,4,0,0
"ASV_31157",0,0,0,2,0,0,2,0,0,0,0,5,0,0,0,0,0,0
"ASV_34389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_34821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_12496",3,0,0,0,0,0,0,0,0,0,3,2,6,3,0,0,2,0
"ASV_21101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
"ASV_23683",0,0,0,1,1,0,0,0,0,1,0,0,1,4,0,0,1,0
"ASV_31096",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"ASV_14781",0,0,10,0,6,0,0,0,1,7,0,18,0,0,0,0,0,0
"ASV_35605",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV_3600",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_9181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_6442",0,0,0,5,27,54,6,8,78,20,0,0,7,7,0,0,4,0
"ASV_31690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5420",6,0,0,6,19,14,10,35,28,21,67,0,1,2,0,0,0,0
"ASV_7682",0,7,0,6,11,4,3,13,19,25,25,0,14,27,0,0,0,0
"ASV_14436",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ASV_28140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14998",29,0,0,0,2,0,0,0,1,2,34,0,0,0,6,0,0,0
"ASV_16816",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV_30241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_32773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_10158",9,0,0,0,13,13,3,13,21,21,0,7,7,14,1,0,5,0
"ASV_27862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25498",0,0,0,0,0,2,0,0,5,0,14,0,0,0,0,0,0,0
"ASV_35702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_27324",0,0,0,0,0,0,0,0,0,0,0,1,14,4,0,0,0,5
"ASV_28352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_35190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_10747",0,0,0,0,83,0,21,16,0,15,0,0,0,0,0,0,0,0
"ASV_15491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21230",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_10816",0,0,0,0,2,3,0,0,11,0,0,0,0,0,0,0,0,0
"ASV_18462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_20246",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"ASV_16610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3504",0,16,40,27,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"ASV_28645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_20486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25942",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"ASV_35115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_9978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_16168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_15759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_13125",0,0,4,0,0,0,1,1,0,1,0,2,2,11,0,0,0,0
"ASV_25409",0,0,0,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0
"ASV_12704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_16962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_30720",0,0,0,0,0,0,0,3,0,0,9,0,0,1,0,22,0,0
"ASV_26989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_34807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_35510",4,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
"ASV_31013",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ASV_29802",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_24352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_28464",0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
"ASV_31985",0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0
"ASV_26233",0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,6,0
"ASV_7397",0,0,0,4,1,11,4,5,7,10,0,3,0,4,0,0,0,0
"ASV_10732",11,10,0,7,8,1,17,4,2,8,2,8,2,8,0,0,10,2
"ASV_21795",0,0,0,0,9,2,1,1,1,1,1,0,0,0,0,0,0,0
"ASV_24366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_36193",0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV_15429",0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"ASV_32018",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"ASV_32050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33251",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ASV_25961",2,0,0,0,0,2,0,2,1,2,0,3,0,3,0,0,0,0
"ASV_32865",3,0,0,0,1,0,0,0,0,0,0,0,2,11,0,0,0,0
"ASV_32066",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"ASV_36664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ASV_11014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_29269",0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0
"ASV_7887",3,0,0,11,20,1,8,15,8,12,25,11,7,8,7,32,5,0
"ASV_12931",0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"ASV_22931",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18800",0,1,0,0,0,2,5,0,5,0,0,0,0,4,0,0,0,0
"ASV_33910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33800",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"ASV_30064",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"ASV_32835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
"ASV_16842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14988",0,0,1,0,4,5,6,24,27,10,0,0,0,0,0,0,0,0
"ASV_21880",0,0,1,0,7,0,0,0,3,11,0,0,4,0,0,0,0,0
"ASV_6260",13,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0
"ASV_29546",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"ASV_12507",0,0,0,0,0,0,0,0,0,3,0,0,4,20,0,0,0,0
"ASV_16742",10,1,0,0,0,0,0,2,0,5,18,0,1,0,0,0,0,19
"ASV_37016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_34241",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21672",0,0,0,0,0,0,0,0,0,4,0,0,10,0,22,0,0,0
"ASV_9685",0,3,53,0,11,1,0,0,6,0,0,0,0,6,0,0,0,0
"ASV_36732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_10741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_29504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_27579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_29034",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_17525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_16332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_19932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_36711",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_32180",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_37082",0,0,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0
"ASV_30165",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"ASV_31576",3,0,2,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0
"ASV_7642",0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_8102",0,4,12,15,0,2,0,0,0,0,4,1,0,0,2,0,0,0
"ASV_6845",0,4,0,13,0,2,0,0,3,2,0,0,0,0,0,0,13,0
"ASV_15399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV_16304",0,0,5,1,0,0,0,16,0,2,8,0,0,0,0,5,9,0
"ASV_23824",1,0,0,5,1,0,5,7,1,6,0,0,4,0,0,14,0,0
"ASV_15453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_32774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_17914",0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"ASV_15343",2,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"ASV_23339",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,45,0,0
"ASV_34999",1,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0
"ASV_18911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_20606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_24154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14250",0,0,0,0,7,9,12,14,8,23,0,14,0,2,0,0,1,0
"ASV_28542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_29595",0,0,0,0,0,1,0,0,0,5,0,0,0,12,0,0,0,0
"ASV_27621",0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0
"ASV_31124",0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
"ASV_37096",0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,8,0
"ASV_11746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_13868",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_6772",7,0,0,0,10,0,0,0,0,1,7,0,0,0,0,0,0,0
"ASV_28742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"ASV_23705",0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0
"ASV_20793",0,0,0,0,5,4,3,8,0,0,0,0,0,3,0,0,0,0
"ASV_36585",0,0,0,7,0,2,0,3,0,0,0,0,0,0,0,0,0,0
"ASV_23334",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"ASV_3995",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,6,0
"ASV_21332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6
"ASV_30201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_17696",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_20827",2,0,0,0,0,0,0,0,0,7,0,2,11,0,0,0,0,2
"ASV_12356",0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0
"ASV_16633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0
"ASV_10141",0,0,0,0,7,0,0,1,0,0,14,0,0,0,0,0,0,1
"ASV_4506",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_11227",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ASV_23468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5087",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0
"ASV_13801",0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"ASV_7304",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"ASV_36962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_20726",0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"ASV_30236",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV_31126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV_37098",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,15
"ASV_16356",4,0,0,0,2,1,0,0,0,0,30,0,0,0,9,0,0,0
"ASV_23739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_17126",7,3,8,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0
"ASV_33780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_9351",0,0,0,0,1,1,0,2,5,6,0,0,1,0,0,0,7,0
"ASV_19337",0,0,0,0,0,11,0,3,15,30,0,0,0,0,0,0,0,0
"ASV_31738",0,0,0,0,0,4,0,11,7,0,0,0,0,0,0,0,1,0
"ASV_4913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_29574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_11252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_10284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ASV_22617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_6291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_28794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_12702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_28861",0,0,0,0,0,2,0,16,4,3,0,0,0,0,0,0,0,0
"ASV_12386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_34261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_30364",0,0,0,0,0,0,0,0,1,2,1,0,0,0,8,0,0,1
"ASV_21114",0,0,1,0,0,0,0,3,0,0,0,0,0,2,2,0,0,3
"ASV_34964",0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"ASV_14281",7,0,0,4,6,2,2,1,0,2,13,0,0,0,7,0,9,8
"ASV_18897",0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,4,2,0
"ASV_29496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_32619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22955",0,0,0,0,2,4,7,0,2,1,0,1,0,0,8,0,0,0
"ASV_27406",0,0,0,0,0,1,10,0,0,4,0,0,0,4,0,0,0,0
"ASV_35157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"ASV_28947",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_37077",0,0,0,2,0,0,0,0,0,1,0,0,3,3,0,0,3,0
"ASV_8194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7812",0,0,15,0,0,0,1,0,0,0,5,0,0,1,0,4,0,1
"ASV_25537",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ASV_25560",0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22045",5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0
"ASV_11754",0,0,0,15,10,2,0,5,25,7,0,0,0,0,18,0,19,0
"ASV_13117",14,0,0,0,5,6,2,1,7,5,8,0,5,9,3,0,5,6
"ASV_31636",1,0,0,0,2,0,0,0,0,3,0,3,2,5,1,0,0,0
"ASV_21833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_34068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_13964",4,0,0,0,65,11,4,1,8,3,0,0,0,0,0,0,0,0
"ASV_31091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22818",0,0,4,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
"ASV_7404",23,0,0,0,8,13,1,53,44,25,0,17,12,15,3,0,0,0
"ASV_23278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"ASV_8491",4,0,0,0,17,10,8,35,19,6,26,21,28,28,8,0,0,0
"ASV_9410",4,0,0,0,10,6,12,7,26,5,23,11,3,21,0,0,2,0
"ASV_29501",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"ASV_23713",0,0,0,0,8,2,0,4,11,1,0,0,0,0,0,0,0,0
"ASV_21938",0,0,0,0,2,0,0,0,0,0,0,7,6,0,0,0,3,0
"ASV_27348",0,0,0,0,3,0,6,0,0,3,0,0,1,0,0,0,0,0
"ASV_13934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18979",0,0,0,3,0,13,0,17,6,2,0,0,3,0,0,0,0,0
"ASV_30050",0,0,0,0,0,3,0,0,0,19,0,0,0,2,0,0,0,0
"ASV_34187",0,0,0,0,0,3,1,4,0,7,0,0,0,4,0,0,0,0
"ASV_7508",0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,10,0,0
"ASV_14581",3,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,6,0
"ASV_20518",0,0,0,0,0,3,0,11,24,18,0,0,0,0,0,0,0,0
"ASV_31471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"ASV_35161",0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
"ASV_17366",0,0,0,0,13,3,1,26,6,22,0,0,0,1,0,0,0,0
"ASV_5449",0,0,0,0,17,101,8,125,112,32,0,0,0,0,0,0,0,0
"ASV_19583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_32169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_36885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_35196",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"ASV_29804",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ASV_36495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_27009",0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,1,7
"ASV_36694",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_17595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31193",3,0,0,0,2,0,0,0,0,0,0,7,0,0,4,0,0,0
"ASV_28463",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"ASV_32279",0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
"ASV_33884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0
"ASV_23103",0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,2,0
"ASV_23564",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
"ASV_23560",0,0,0,0,0,0,1,3,6,0,4,0,0,0,0,0,0,2
"ASV_24351",0,0,0,0,0,0,0,6,1,4,0,0,1,1,0,0,5,1
"ASV_29649",0,0,0,4,3,0,7,0,0,0,0,0,0,2,0,0,0,0
"ASV_29735",0,4,0,1,0,0,0,0,0,0,0,0,0,0,5,0,5,9
"ASV_36512",0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0
"ASV_22683",0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0
"ASV_22448",0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"ASV_20379",0,0,0,1,1,0,4,6,0,2,0,0,1,5,1,0,2,0
"ASV_19586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_23598",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ASV_18236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_35840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22430",6,9,0,0,3,1,0,0,0,0,0,2,0,0,5,0,10,0
"ASV_36289",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22673",0,0,0,1,0,0,1,3,2,2,0,0,0,0,0,0,0,0
"ASV_17804",0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,3,0
"ASV_16773",0,0,2,0,12,2,1,3,17,14,0,0,0,1,1,0,2,0
"ASV_24183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_24780",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_28144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33895",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ASV_27696",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22896",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_19250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_27617",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ASV_27352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14774",4,2,0,1,7,2,0,2,6,10,2,8,7,10,1,0,0,0
"ASV_27025",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_36699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
"ASV_37073",0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,2,8,0
"ASV_31463",0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0
"ASV_25217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_30145",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
"ASV_21046",2,0,0,0,2,0,2,1,1,0,0,0,0,3,7,0,0,0
"ASV_34726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21225",1,0,0,0,5,1,3,0,3,0,0,1,0,0,0,0,0,0
"ASV_26960",0,0,0,0,1,0,2,1,4,2,0,0,3,0,3,6,1,8
"ASV_20746",0,3,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0
"ASV_31185",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31136",0,0,4,0,0,0,1,0,0,0,16,0,0,1,0,0,0,0
"ASV_34651",1,0,0,0,0,0,4,0,2,0,0,1,1,1,4,0,0,0
"ASV_24245",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"ASV_20041",0,0,0,0,3,3,3,3,2,10,0,0,6,4,0,0,2,3
"ASV_28089",2,0,0,0,4,0,0,2,2,7,0,0,5,0,0,0,0,0
"ASV_17098",6,0,0,0,8,6,9,5,5,9,4,5,16,6,5,0,5,0
"ASV_34518",1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ASV_35994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_12863",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22240",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_8623",0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ASV_30137",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,3,0
"ASV_18457",0,0,0,4,1,0,0,0,0,0,0,3,1,5,0,4,5,0
"ASV_29832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18682",0,0,1,0,1,3,2,3,11,2,0,2,0,0,0,0,0,0
"ASV_10219",0,5,3,6,3,6,0,11,10,8,0,0,0,0,12,1,15,2
"ASV_9797",10,1,0,4,12,1,3,0,5,0,0,3,2,14,32,0,16,11
"ASV_15336",9,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,3,0
