"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"Comamonas_serinivorans",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comamonas_thiooxydans",1,0,23,1,8,1,4,2,0,6,12,11,7,7,0,13,16,12
"Compostibacillus_humi",33,0,2,1,42,5,12,8,4,7,10,0,34,23,7,0,6,0
"Conexibacter_arvalis",17,14,22,44,25,21,8,17,33,4,5,36,26,13,45,43,29,16
"Conexibacter_woesei",29,26,5,8,10,5,11,6,19,18,2,4,12,5,9,0,44,31
"Corynebacterium_accolens",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_mastitidis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_tuberculostearicum",0,0,0,0,0,0,3,0,0,0,0,6,0,5,0,0,9,3
"Coxiella_burnetii",13,33,31,19,49,9,22,18,8,29,42,6,7,60,54,57,35,6
"Crenobacter_luteus",138,209,90,447,74,31,37,29,13,61,95,2,26,22,1,623,1339,541
"Crocinitomix_catalasitica",3,0,0,10,43,18,14,22,16,86,0,14,15,18,30,2,12,7
"Cryptosporangium_mongoliense",0,4,8,9,29,7,18,7,27,9,0,6,18,13,1,0,12,0
"Cupriavidus_necator",50,28,49,69,227,40,199,209,141,159,2,76,83,106,37,8,79,25
"Cupriavidus_oxalaticus",55,10,36,6,373,61,339,325,162,245,45,145,104,193,42,31,13,46
"Cupriavidus_pauculus",0,0,0,7,27,7,22,26,16,11,0,2,1,18,0,0,1,0
"Cupriavidus_pinatubonensis",5,4,8,5,4,1,0,0,4,0,0,5,22,20,26,0,0,0
"Curtobacterium_ammoniigenes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0
"Curvibacter_fontanus",4,44,77,85,9,13,8,5,22,18,10,14,6,18,0,21,16,5
"Cystobacter_badius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cystobacter_gracilis",5,0,8,6,13,16,23,22,27,8,18,0,0,9,0,11,11,61
"Cystobacter_violaceus",3,23,11,6,15,11,3,2,20,10,33,1,34,8,2,35,5,5
"Cytophaga_hutchinsonii",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"Dactylosporangium_darangshiense",20,83,124,29,51,11,17,21,11,9,7,15,10,11,32,0,0,303
"Dechloromonas_agitata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"Dechloromonas_denitrificans",0,1,1,12,4,0,1,5,5,0,0,1,0,1,1,1,0,4
"Deferrisoma_camini",3,0,0,5,0,0,0,0,0,0,0,0,1,0,0,15,0,0
"Deinococcus_aerius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deinococcus_antarcticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deinococcus_cellulosilyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deinococcus_wulumuqiensis",0,0,0,2,0,0,0,0,0,0,0,10,2,0,0,0,11,0
"Denitratisoma_oestradiolicum",0,25,78,27,0,0,0,0,0,7,0,0,1,8,0,0,9,0
"Desertibacter_roseus",79,17,13,43,75,28,78,73,54,103,47,178,394,294,215,29,19,6
"Desulfatiglans_anilini",1,1,1,1,0,1,1,1,0,0,0,0,0,1,2,3,0,3
"Desulfatiglans_parachlorophenolica",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfobulbus_elongatus",0,0,21,1,18,27,25,28,6,7,26,9,5,3,0,0,0,0
"Desulfomonile_tiedjei",3,11,5,0,4,1,0,0,6,6,7,10,18,4,0,2,19,0
"Desulfoprunum_benzoelyticum",17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"Desulfotomaculum_intricatum",0,0,0,0,0,0,3,0,0,4,15,0,0,0,0,0,0,0
"Desulfotomaculum_thermosapovorans",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Desulfovibrio_aerotolerans",2,0,0,0,23,1,50,7,1,17,44,0,1,0,0,0,0,0
"Desulfovibrio_putealis",48,24,26,56,119,326,36,334,121,81,60,54,61,56,16,26,31,0
"Desulfovibrio_vulgaris",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Devosia_crocina",0,0,1,2,1,1,0,0,5,0,0,1,1,1,0,1,15,0
"Devosia_insulae",368,385,461,464,391,185,319,228,232,398,210,281,316,317,647,349,350,366
"Devosia_yakushimensis",0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0
"Dialister_propionicifaciens",1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0
"Diaminobutyricibacter_tongyongensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diaphorobacter_oryzae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dietzia_aerolata",18,0,0,0,9,2,3,0,2,0,8,0,0,0,1,0,0,0
"Dietzia_papillomatosis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dietzia_timorensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dokdonella_fugitiva",300,146,42,77,357,226,279,231,331,187,269,425,571,422,222,159,84,110
"Dokdonella_ginsengisoli",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dokdonella_immobilis",0,0,1,0,2,5,1,0,0,0,49,0,3,6,0,0,0,0
"Dokdonella_koreensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dokdonella_soli",5,0,0,2,20,80,6,15,43,31,98,4,3,21,0,8,0,9
"Dongia_rigui",442,121,60,277,293,151,211,121,135,204,624,393,324,328,393,167,204,207
"Duganella_phyllosphaerae",15,18,40,18,24,15,28,22,24,13,47,15,7,9,0,0,47,39
"Duganella_radicis",54,42,92,239,34,11,55,40,94,70,22,0,5,16,24,189,176,52
"Dyadobacter_fermentans",0,0,11,10,5,0,3,2,0,0,11,9,0,2,0,30,7,0
"Dyadobacter_soli",0,1,0,0,0,0,12,0,0,0,0,0,0,7,0,0,4,0
"Dyella_ginsengisoli",0,11,10,3,4,2,1,0,3,2,0,0,0,0,0,1,20,58
"Dyella_japonica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dyella_jiangningensis",6,9,3,3,6,12,10,5,0,4,6,0,6,1,0,49,16,39
"Dyella_marensis",0,23,2,0,0,0,4,0,0,4,1,0,0,1,0,26,9,5
"Dyella_terrae",62,0,0,5,3,7,11,0,1,2,0,21,4,16,12,0,9,24
"Edaphobacter_aggregans",11,4,0,26,18,28,18,19,52,27,57,4,6,2,1,27,31,18
"Elizabethkingia_meningoseptica",1,0,0,0,3,0,0,0,0,0,1,4,1,2,1,1,0,0
"Emticicia_ginsengisoli",0,0,0,1,6,0,2,0,0,2,0,0,0,6,0,0,0,0
"Enhydrobacter_aerosaccus",11,0,0,13,0,0,2,0,1,4,0,0,1,66,0,0,0,0
"Enhygromyxa_salina",15,3,3,15,9,10,49,15,5,9,49,55,17,39,8,1,1,4
"Ensifer_sesbaniae",4,251,611,416,87,21,61,31,30,23,0,35,26,46,3,13,37,20
"Enterococcus_olivae",0,0,4,8,0,0,11,0,0,1,0,0,0,0,0,0,0,3
"Erythromicrobium_ramosum",53,168,268,92,45,30,19,30,46,40,61,42,29,51,39,57,31,3
"Escherichia_coli",5,4,0,6,1,1,0,0,0,1,8,1,4,2,1,1,1,0
"Eubacterium_combesii",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Eubacterium_desmolans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium_pyruvativorans",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0
"Exiguobacterium_enclense",0,0,2,1,0,1,1,1,3,0,2,0,0,1,0,3,1,2
"Faecalibacterium_prausnitzii",1,1,0,2,2,1,0,0,0,1,0,1,1,0,2,4,3,0
"Ferrovibrio_denitrificans",9,20,15,15,23,1,20,23,20,9,0,15,14,1,59,0,35,0
"Ferruginibacter_lapsinanis",4,196,246,63,213,11,85,41,0,60,97,203,207,271,1,2,59,8
"Ferruginibacter_yonginensis",0,0,0,0,4,3,0,0,2,0,0,0,11,5,0,0,0,11
"Fictibacillus_barbaricus",0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Fimbriimonas_ginsengisoli",35,49,2,19,70,10,26,21,31,47,41,0,10,21,0,83,52,16
"Finegoldia_magna",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"Flavihumibacter_cheonanensis",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Flavihumibacter_petaseus",0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
"Flavihumibacter_solisilvae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavisolibacter_ginsengisoli",165,428,281,249,390,672,273,642,982,499,798,237,294,312,96,15,49,51
"Flavisolibacter_rigui",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0
"Flavitalea_gansuensis",148,183,391,227,232,155,247,188,311,319,277,191,274,242,19,58,121,37
"Flavobacterium_akiainvivens",0,0,8,10,9,0,10,6,0,3,0,0,0,2,0,5,344,0
"Flavobacterium_anhuiense",4,0,0,3,0,56,1,89,0,62,0,0,0,0,0,0,62,0
"Flavobacterium_cheonanense",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Flavobacterium_chungnamense",0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,8,0
"Flavobacterium_hauense",0,0,0,2,5,8,0,12,2,14,0,0,0,3,0,1,0,0
"Flavobacterium_johnsoniae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavobacterium_lindanitolerans",6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"Flavobacterium_longum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flavobacterium_nitratireducens",4,46,118,324,0,0,8,2,1,5,19,30,4,3,0,0,0,24
"Flavobacterium_rakeshii",1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
"Flavobacterium_rivuli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavobacterium_terrae",0,16,100,53,16,30,11,35,28,46,0,0,3,58,0,0,6,1
"Flavobacterium_terrigena",0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,4,0
"Flavobacterium_urocaniciphilum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flexivirga_alba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fluviicola_hefeinensis",9,21,12,9,18,4,12,5,1,10,0,0,0,7,0,6,14,0
"Fluviicola_taffensis",0,0,4,8,50,7,2,2,13,3,0,4,9,0,0,0,0,0
"Fodinicola_feengrottensis",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Fodinicurvata_fenggangensis",7,8,14,12,8,4,17,13,1,13,26,9,43,13,0,14,0,0
"Fontimonas_thermophila",0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0
"Fusobacterium_perfoetens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fusobacterium_varium",0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Gaiella_occulta",2021,2603,2056,3044,2257,1507,2203,1684,2200,1900,1761,2180,2866,2146,4487,5001,5452,4524
"Geminicoccus_roseus",0,0,0,7,7,9,9,2,11,5,0,0,5,0,15,0,0,0
"Gemmata_obscuriglobus",747,506,589,655,745,523,709,643,765,760,639,324,829,743,1047,387,1005,497
"Gemmatimonas_aurantiaca",4905,4685,6564,4432,4330,4522,3572,1766,6025,5890,8772,5205,7289,6723,5678,4569,4354,3974
"Gemmobacter_lanyuensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geobacillus_stearothermophilus",0,3,0,0,3,2,0,0,0,0,0,0,2,0,0,0,4,15
"Geobacillus_thermodenitrificans_subsp._calidus",0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geobacter_argillaceus",3,0,3,16,46,84,17,62,7,72,17,14,3,19,8,27,1,0
"Geobacter_bemidjiensis",184,15,17,56,328,317,156,225,293,531,185,91,131,103,56,28,79,113
"Geobacter_chapellei",30,0,32,0,100,278,2,193,202,516,30,9,18,3,0,0,0,0
"Geobacter_luticola",0,4,8,11,1,15,0,16,5,1,0,0,0,1,0,0,0,0
"Geobacter_pelophilus",0,0,0,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0
"Geobacter_pickeringii",0,2,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0
"Geobacter_sulfurreducens_subsp._sulfurreducens",4,5,11,37,71,167,11,182,42,218,0,16,8,6,3,74,50,0
"Geodermatophilus_arenarius",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0
"Georgfuchsia_toluolica",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
"Geothermomicrobium_terrae",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Geothrix_fermentans",181,44,46,134,136,76,67,61,37,98,197,90,80,125,145,208,116,54
"Gimesia_maris",25,7,28,7,8,8,5,6,10,0,18,10,20,14,3,7,4,4
"Goodfellowiella_coeruleoviolacea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordonia_kroppenstedtii",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Gordonia_neofelifaecis",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Gordonia_polyisoprenivorans",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Gracilibacillus_dipsosauri",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"Gracilibacillus_halotolerans",0,0,0,0,8,3,1,1,4,0,51,12,3,0,0,0,0,0
"Granulicella_cerasi",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"Granulicella_sapmiensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
"Haliangium_ochraceum",441,299,294,338,465,369,366,257,435,428,392,260,377,410,573,388,354,457
"Haliangium_tepidum",9,0,0,5,7,7,2,4,4,1,12,0,7,4,1,40,24,0
"Haliea_mediterranea",5,4,43,4,7,1,0,2,2,4,0,21,1,9,4,0,3,0
"Halocella_cellulosilytica",5,0,0,0,3,0,0,1,0,0,17,0,0,5,9,0,2,0
"Halomonas_kenyensis",0,4,12,0,0,0,3,0,0,0,3,0,4,2,0,0,26,23
"Halomonas_mongoliensis",0,0,2,2,0,0,0,0,2,0,15,0,7,0,0,10,12,0
"Hazenella_coriacea",0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
"Heliimonas_saccharivorans",0,22,98,39,0,0,1,0,0,4,0,0,0,0,0,16,22,0
"Hephaestia_caeni",0,22,9,1,0,1,0,4,8,2,0,4,0,0,0,0,0,0
"Herbaspirillum_aquaticum",395,341,184,445,56,12,306,35,21,128,118,6,10,24,22,839,720,259
"Herminiimonas_aquatilis",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0
"Herminiimonas_fonticola",3,14,38,30,12,5,3,9,5,0,46,8,0,0,0,0,33,2
"Herminiimonas_glaciei",7,0,14,6,0,0,1,6,2,0,1415,2,1,5,0,0,29,1
"Herpetosiphon_geysericola",0,31,9,16,3,18,23,5,8,8,72,2,6,19,0,0,41,0
"Holophaga_foetida",4,0,0,0,53,45,31,32,18,11,0,11,0,5,4,0,0,0
"Humibacter_albus",0,0,1,10,0,0,0,4,0,1,0,0,0,0,1,0,1,0
"Hydrobacter_penzbergensis",0,0,0,0,0,0,0,4,2,0,0,0,0,5,0,0,0,0
"Hydrocarboniphaga_effusa",0,0,17,0,5,3,0,5,5,21,0,0,0,0,1,0,5,0
"Hydrogenispora_ethanolica",0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0
"Hydrogenophaga_bisanensis",0,10,0,33,0,2,0,0,2,0,1,0,0,0,1,1,0,0
"Hydrogenophaga_caeni",0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"Hydrogenophaga_intermedia",0,0,0,0,2,0,0,0,0,0,0,0,7,5,0,0,5,0
"Hydrogenophaga_taeniospiralis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrotalea_flava",0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0
"Hymenobacter_kanuolensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hymenobacter_metalli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"Hymenobacter_ocellatus",0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"Hymenobacter_saemangeumensis",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"Hymenobacter_xinjiangensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
"Hyphomicrobium_chloromethanicum",1,4,38,30,6,0,3,1,1,3,0,1,0,0,0,11,27,51
"Hyphomicrobium_facile_subsp._facile",54,24,10,34,100,21,47,18,22,48,24,29,22,17,22,0,33,12
"Hyphomicrobium_hollandicum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hyphomicrobium_vulgare",242,321,200,195,312,175,359,200,276,264,130,393,503,359,298,155,201,137
"Ilumatobacter_fluminis",8,22,25,27,47,18,19,12,32,25,29,68,52,39,35,1,15,1
"Inhella_fonticola",0,5,0,0,5,6,1,0,2,12,0,0,0,0,0,0,0,0
"Inhella_inkyongensis",0,0,0,1,0,1,0,4,0,1,0,10,0,3,0,0,0,0
"Inquilinus_ginsengisoli",0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0
"Intestinimonas_butyriciproducens",4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"Intrasporangium_mesophilum",6,4,4,3,10,6,11,7,3,3,14,8,17,2,10,12,0,0
"Janibacter_corallicola",0,0,0,0,4,0,0,2,0,1,0,14,2,8,5,0,0,0
"Janibacter_cremeus",0,0,0,0,0,0,1,0,2,0,14,0,0,0,0,0,0,0
"Janthinobacterium_agaricidamnosum",2,1,0,1,0,8,3,6,2,9,0,0,0,0,51,0,0,0
"Jatrophihabitans_endophyticus",23,31,23,69,19,17,26,10,18,9,31,41,22,25,68,78,72,44
"Jiangella_muralis",2,0,0,0,2,1,1,4,3,3,15,6,8,15,8,0,0,1
"Kaistia_granuli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kaistia_hirudinis",1,5,6,13,10,1,20,1,7,7,0,11,0,10,8,4,13,5
"Kaistia_terrae",28,3,21,3,0,17,3,0,1,1,18,5,20,0,0,0,0,0
"Kerstersia_gyiorum",0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1
"Kineosporia_rhamnosa",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0
"Kinneretia_asaccharophila",53,6,55,67,22,27,65,21,38,77,1,12,18,24,10,19,50,42
"Kitasatospora_nipponensis",6,6,0,35,6,9,8,15,7,16,11,6,12,13,6,26,32,10
"Kocuria_salsicia",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Kofleria_flava",55,61,47,53,59,78,43,69,143,92,84,94,79,89,179,106,57,25
"Kribbella_hippodromi",11,0,0,12,5,11,3,0,4,15,0,1,8,14,11,10,11,0
"Kribbella_sancticallisti",0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,2,1,0
"Ktedonobacter_racemifer",158,166,89,93,74,156,78,39,75,39,147,25,314,55,225,115,233,237
"Labilithrix_luteola",165,135,194,131,125,106,147,152,133,191,243,116,150,236,422,215,212,321
"Labrys_methylaminiphilus",0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0
"Labrys_neptuniae",0,0,11,15,6,0,3,0,0,1,0,0,0,0,0,8,8,10
"Labrys_wisconsinensis",6,3,5,16,6,8,6,6,19,9,0,23,9,8,0,0,4,0
"Lacibacter_daechungensis",0,14,30,18,4,0,0,0,6,4,17,0,1,7,0,14,29,1
"Lacibacterium_aquatile",28,43,74,31,15,16,33,17,52,36,16,26,25,36,48,16,53,42
"Lactobacillus_iners",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Lactobacillus_intestinalis",0,0,0,0,0,0,0,0,0,0,0,2,4,1,3,6,5,0
"Lactobacillus_kefiri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_kimchiensis",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Lactobacillus_murinus",3,0,15,0,0,0,0,0,1,0,0,7,1,2,8,4,7,0
"Lactobacillus_panis",0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0
"Lactobacillus_sakei_subsp._carnosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactococcus_garvieae",1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"Lactococcus_taiwanensis",0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0
"Larkinella_arboricola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
"Lechevalieria_xinjiangensis",0,0,0,8,0,0,1,6,0,0,0,0,0,0,0,0,0,0
"Legionella_adelaidensis",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Legionella_cardiaca",18,0,1,4,1,2,2,1,0,0,2,0,4,2,29,0,4,0
"Legionella_geestiana",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Legionella_micdadei",0,0,0,0,2,0,1,0,2,0,0,0,0,6,0,0,0,0
"Legionella_nagasakiensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"Legionella_nautarum",0,0,0,0,0,2,1,0,0,0,0,0,0,0,13,0,0,0
"Legionella_quateirensis",4,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0
"Legionella_rubrilucens",0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0
"Legionella_steelei",0,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,11,0
"Legionella_steigerwaltii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Legionella_tucsonensis",6,1,8,2,16,2,1,5,4,15,0,0,5,9,0,9,23,18
"Legionella_tunisiensis",0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0
"Legionella_waltersii",0,0,0,0,2,0,0,0,2,5,0,0,3,4,0,0,1,0
"Leifsonia_psychrotolerans",15,0,0,0,0,9,0,2,0,2,9,0,21,1,0,0,0,0
"Leifsonia_soli",0,0,13,3,6,0,5,0,0,1,0,0,3,4,28,0,22,3
"Lentibacillus_salarius",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"Lentibacillus_salinarum",0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0
"Leptospira_wolffii",1,0,0,11,1,0,4,1,1,5,0,0,3,2,0,0,0,0
"Leucobacter_celer",0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0
"Leuconostoc_holzapfelii",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leuconostoc_mesenteroides_subsp._suionicum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lewinella_marina",0,0,0,0,6,0,0,3,0,7,0,0,0,0,0,0,0,0
"Limnobacter_thiooxidans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Limnohabitans_parvus",1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"Litorilinea_aerophila",125,22,45,39,100,80,60,69,56,73,96,38,64,100,102,40,74,21
"Longispora_albida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luedemannella_flava",1,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,0
"Luteibacter_rhizovicinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luteimonas_abyssi",16,11,13,1,33,70,13,37,121,57,26,20,0,16,0,0,11,0
"Luteimonas_huabeiensis",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Luteimonas_mephitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luteimonas_vadosa",0,0,0,0,9,4,0,0,5,0,0,11,4,1,0,0,0,0
"Luteolibacter_cuticulihirudinis",0,5,0,23,0,3,2,0,0,0,0,0,9,5,0,0,14,12
"Luteolibacter_luojiensis",0,0,0,0,0,0,0,0,0,0,21,0,3,4,0,0,0,0
"Luteolibacter_yonseiensis",0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lysinibacillus_composti",1,1,0,0,0,0,3,0,3,4,0,19,0,0,0,0,0,0
"Lysinibacillus_massiliensis",0,0,5,0,0,7,0,0,2,0,0,0,1,2,0,0,0,0
"Lysinibacillus_xylanilyticus",0,3,5,7,1,0,6,5,2,1,0,12,0,1,4,58,23,17
"Lysinimonas_soli",21,20,9,62,29,31,21,21,24,34,45,34,90,38,28,49,18,72
"Lysobacter_brunescens",0,20,88,27,8,5,1,57,24,12,0,9,1,6,2,36,53,0
"Lysobacter_dokdonensis",0,2,1,0,0,7,0,3,9,0,0,12,0,6,0,0,0,0
"Lysobacter_niastensis",0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0
"Lysobacter_oryzae",0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lysobacter_panacisoli",0,0,0,2,0,0,0,1,1,0,0,0,0,0,23,0,0,0
"Lysobacter_terrae",56,28,60,11,15,17,34,27,38,9,30,29,55,54,25,10,15,0
"Lysobacter_xinjiangensis",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0
"Magnetospirillum_gryphiswaldense",0,0,0,0,10,0,8,2,0,3,1,0,4,0,0,0,0,0
"Magnetospirillum_magnetotacticum",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Marinobacter_excellens",4,2,0,0,9,0,0,0,1,4,0,0,1,0,5,0,2,1
"Marinobacter_lutaoensis",2,9,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Marinobacterium_coralli",0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0
"Marinoscillum_furvescens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marmoricola_aequoreus",0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Martelella_mangrovi",0,0,7,0,3,0,11,0,0,0,0,9,0,0,5,0,1,0
"Massilia_kyonggiensis",0,3,3,19,16,1,7,11,0,4,0,0,0,4,0,10,8,0
"Massilia_niastensis",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Massilia_norwichensis",47,19,2,28,12,16,13,13,44,11,5,13,29,6,87,56,70,94
"Massilia_umbonata",73,10,28,57,0,9,19,28,7,7,100,1,22,12,17,23,19,32
"Massilia_varians",8,0,4,0,1,0,4,3,0,10,11,0,7,5,1,0,37,4
"Melghirimyces_thermohalophilus",7,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
"Mesocricetibacter_intestinalis",6,0,0,0,0,0,0,0,0,0,4,4,3,4,13,5,4,1
"Mesorhizobium_chacoense",0,0,0,0,0,2,0,0,1,2,0,0,7,0,0,0,0,0
