Prevotella	Peptoniphilus	Anaerococcus	Porphyromonas	Bacteroides	Finegoldia	Lactobacillus	Dialister	Faecalibacterium	Streptococcus	Campylobacter	Sneathia	Gardnerella	Corynebacterium	Bifidobacterium	Coprococcus	Mobiluncus	Collinsella	Blautia	Clostridium	Ruminococcus	Atopobium	Roseburia	Lachnospira	Sutterella	Dorea	Peptostreptococcus	Phascolarctobacterium	Fusobacterium	Actinomyces	Oscillospira	Parabacteroides	Moryella	Gallicola	Megamonas	Delftia	Citrobacter	Pseudomonas	Bilophila	Parvimonas	Megasphaera	Paraprevotella	Desulfovibrio	Akkermansia	Peptococcus	Bulleidia	Odoribacter	Staphylococcus	Butyricimonas	Arcanobacterium	Haemophilus	Varibaculum	Granulicatella	Neisseria	Veillonella	Anaerostipes	Rothia	Shuttleworthia	Mogibacterium	Acidaminococcus	Aerococcus	Eggerthella	Slackia	Coprobacillus	Facklamia	Aggregatibacter	Alloscardovia	Lachnobacterium	Acinetobacter	Gemella	Capnocytophaga	Catenibacterium	Leptotrichia	Arthrobacter	Adlercreutzia	Aeromonas	Ureaplasma	Mitsuokella	Turicibacter	Lautropia	Lactococcus	Nitrospira	Vibrio	Escherichia	Bacillus	Anaerotruncus	Synechococcus	Streptomyces
Peptostreptococcus	0.177856954788497	-0.247373547840675	-0.0980939344969991	-0.219333957963017	0.0201629070401839	-0.140879853175629	-0.075812037574534	-0.071877433516571	-0.163142515753976	0.389070886631165	-0.0808653350649785	0.438526170018575	0.160791990571779	0.0853809810196882	-0.192635893787288	-0.143593008604945	0.0761550174946853	-0.173036737780812	-0.144611290709692	-0.214396072295536	-0.13371911249189	0.487968218405189	-0.090298211850421	-0.157832673403949	-0.0566118896120491	-0.124107757085629	1	-0.0605874165372785	0.197963482899088	0.454352673079766	-0.0751187651307083	-0.0261207519589167	0.22073729475551	-0.190618796076451	0.123104152480301	-0.107402022955739	0.691577090279135	0.111859971565095	0.124937369512789	0.608679505842208	0.0630472665510608	-0.0609993254325139	-0.103430870164785	-0.0874247908537752	0.262176684921461	0.227274407669569	0.0787045876220843	-0.137925917630648	-0.113218425510576	0.0127156228598721	0.182956336747252	-0.0395758401423212	0.36145185374039	0.0448427684488541	-0.0264379480192038	-0.144472999641305	-0.0386697288061208	-0.00295662877084397	-0.249569249887304	-0.0930493474883014	0.414446330618646	0.114815795961285	0.00676549065371565	0.00788651419350344	0.0679431152843891	0.283440067084207	0.00216998774227677	-0.0896277039445268	-0.0316133605032904	0.433267647130491	0.0729103201196297	-0.0862943736138675	0.0404612553431972	-0.0555623628839785	-0.0873596612825317	-0.0762050055133964	0.41815263208876	-0.0872532081622274	-0.14980671334969	-0.00864670825592392	-0.0332385085525097	-0.111951261821236	-0.0263472306150495	0.084744672102593	-0.104480944614375	0.626242866381999	-0.000636309296961982	-0.0900417164706664
Phascolarctobacterium	-0.0346515560158181	-0.457279939040883	-0.376925999768875	-0.225745729312702	0.655250151733137	-0.305032219414461	-0.128343640725972	-0.38408664115872	0.569959443489644	0.156233544201242	-0.166293388027706	-0.0315131911188703	-0.120006017335475	-0.188432021868802	0.457880047697119	0.499225818359248	0.0223906301924407	0.442335206319496	0.474056741644186	0.0479740127403912	0.668830782220282	-0.0497580926472493	0.288005936531206	0.545928104334017	0.595482934596604	0.508597531771866	-0.0605874165372785	1	0.00421474625120519	-0.165019346904119	0.767933452397916	0.739133773642006	-0.0283595333364467	-0.182045394462544	-0.0127192019650345	-0.137272024340404	0.0730974480602597	-0.102471002203159	0.465037848888378	0.0510172247929243	0.323161260233222	0.274672987809773	0.505048140371319	0.451024478630261	-0.135588867857052	0.0748564173847693	0.746115857632001	-0.0734930670314235	0.612883803608477	-0.211497712758812	-0.0376018153086276	-0.238990761179865	-0.0246582105134802	-0.0110008255513133	-0.0792919966259524	0.264067729152142	0.17419500259718	0.076235601688589	-0.177224656332201	0.618532411036335	-0.000355263692952518	0.48140010304276	0.186517443458061	0.0867708175302356	-0.0754809432761712	-0.0589464771911071	-0.0669713638240622	0.372908231895106	-0.0843859201747398	-0.0399048852192909	-0.0589222813978691	-0.0452388825038108	0.00496779992446304	-0.0874107781217696	0.580999874747753	-0.0622002537855302	-0.139001479191791	-0.0879256085211225	0.188219435208936	0.034422252832538	0.121744053783984	-0.114347020458675	0.0424636201851921	0.0542178354352914	-0.097974170000361	0.268955151031776	-0.0742404488638579	-0.109576986467395
Fusobacterium	0.174041050973701	-0.162781558617589	-0.15220685736193	-0.0648653895039915	-0.0418874011848993	-0.177894780548547	-0.07164570822015	0.109092027563576	-0.111062559560313	0.0246016178237179	0.0790428553542459	0.570216562527538	0.048615209815387	-0.0132658280453471	-0.122643380162616	-0.121126242469473	0.00376512250720496	-0.100302899420357	-0.129299752386362	-0.0738285077484591	-0.120988164051905	0.148337028056489	-0.138153534798993	-0.122976254298567	-0.0809341824763181	-0.135030111709083	0.197963482899088	0.00421474625120519	1	0.444660026821455	-0.0492607888416541	0.0184163550189789	-0.0605226506703735	-0.111942006354093	0.0318988714160192	-0.12724261391484	-0.0226832509311441	-0.063243962590629	0.0145168584418734	0.411953773090012	0.124209651030296	-0.0828746076795335	-0.0506831217801246	-0.0165933087897158	0.56471111563286	0.219470880386208	-0.00603102029774716	-0.0168208775364278	-0.103518230694324	-0.0592011625265322	-0.0573332903284735	-0.09309291456233	0.0895587069985464	-0.0229254926712365	0.0077504866901036	-0.107609648471787	-0.0309165943384941	-0.00461530407128835	-0.139338001693877	-0.0458592591073219	0.0692753684869417	-0.0356528698851688	0.00243279729998054	0.361510127087464	-0.0441204730929538	-0.0427686164230636	0.0833078018724381	-0.0320666349247925	-0.0524516146300602	0.0543217347451768	-0.0362697466056944	-0.0462531955693299	-0.022085652616311	-0.0450143140852497	-0.111615519627604	-0.0480840254758303	-0.0789507817194284	-0.0352097597531986	-0.0854054935334641	-0.0275036724178922	-0.0897666427184227	-0.068453320299767	0.0109702191306261	0.156303399460008	-0.0607203205124963	0.264117276447659	-0.0475719292607786	-0.0771827164194577
Actinomyces	0.289291511196141	-0.162414087971731	0.0157561742659407	-0.121617935365772	-0.184984652383185	-0.201258310970552	-0.105072528310772	0.252981001818316	-0.196537730054682	0.0882192968083939	0.136600804127943	0.382963065444829	0.20194417930197	0.0968901634658178	-0.219395249903496	-0.215368473435056	0.191497895354798	-0.24438870353198	-0.23447534452247	-0.145606500091844	-0.209864214533164	0.266504260011143	-0.141507425639282	-0.198297818445762	-0.190496671421566	-0.278904172466987	0.454352673079766	-0.165019346904119	0.444660026821455	1	-0.178746800590849	-0.129185535680913	-0.0349599556446268	-0.170027132532611	0.0410853767980309	-0.129886072438124	0.0902334207960471	-0.043274591571415	-0.121996713685689	0.199429072429837	-0.0642571891590636	-0.129403079106028	-0.127699324131429	0.0593630121394317	0.224801410200543	0.17311221606834	-0.0322641852709208	0.0428723372680703	-0.20464672953261	-0.001890370050683	-0.0949762754281235	-0.126520681107839	0.522924696345654	-0.0315112149782514	0.147494266660132	-0.241016837575306	-0.110579487142434	-0.0919929893598777	-0.208419615625368	-0.0994467193560958	0.548047604015408	-0.171294485676935	0.0219471560126579	0.135557886616793	-0.0129017854045256	-0.0622476687495404	0.107429540473106	-0.0237649164196597	-0.032536714364245	0.240302408494258	0.0892353682815019	-0.0943281101095943	-0.0593010227589862	-0.0290390346808881	-0.194317680384337	-0.0617563719160437	0.187027752724808	-0.0973256760853125	-0.160374107752808	-0.0588449063568723	-0.111350650018555	-0.0952772986970205	0.203147036991558	-0.0366951187806877	-0.0702523302699769	0.106104323049631	-0.0401985550276309	-0.106818135834297
Oscillospira	-0.154546949258564	-0.488150791815183	-0.455978791348399	-0.1653109299579	0.782721885652082	-0.368103340703642	-0.133373931503287	-0.412401491039173	0.683363514392068	-0.0405814019287722	-0.118833378575763	-0.11350480057143	-0.0980813153536665	-0.19675482358653	0.583756169710001	0.615686501261258	0.296485985917332	0.62705315575189	0.622873223110225	0.0542570595224389	0.803056346236659	-0.133535472941849	0.398233972958831	0.648035298218882	0.664243482619461	0.635754924241476	-0.0751187651307083	0.767933452397916	-0.0492607888416541	-0.178746800590849	1	0.754616108083234	-0.0349038373516591	-0.205089941792916	0.161445312078245	-0.128267261362704	0.0732183856021759	-0.0234413166003457	0.641416405657015	0.00213964043882969	0.18419627810275	0.323076791353714	0.607884461335043	0.579757443422408	-0.182627373510956	0.0241011093795468	0.769693657496808	-0.119711629428609	0.672147508343188	-0.213351939828185	0.130300416635643	-0.268969127473523	-0.0209047332528773	0.194065549707529	-0.0397632877665637	0.484118073188951	0.397878378573204	0.281446781336028	-0.199838438259291	0.128768042914898	-0.00449250596956817	0.39097189607305	-0.0774774400611376	-0.0447706509559343	-0.0841536792187563	0.0221705280991576	-0.076156982246079	0.417720480946742	0.0368408415480955	-0.0778006590993718	-0.0290635894959699	0.0319086574984502	0.222051179497194	0.0178187339605279	0.760192281664993	-0.0772747612056734	-0.0495101028592313	-0.029143902127203	0.220263785559903	0.248548284429939	0.190014896634449	-0.055326552602407	0.105248464018989	-0.0645928786580664	0.00791400594569889	0.206530532274575	0.0492414900395117	-0.0283427770181728
Parabacteroides	-0.108755079546902	-0.417088726369461	-0.445046296506946	-0.185823904448926	0.813175337957906	-0.289038832324793	-0.134180508960934	-0.194382808304352	0.456210562257522	0.0895597679814466	0.0234743504439863	-0.123091414632214	-0.121683974465553	-0.200580788287267	0.325676865757406	0.545994342684041	0.036064807282738	0.460131959012271	0.398837177112849	0.0614990930028845	0.591782659970693	-0.0727620717686469	0.16899929734023	0.590354245994396	0.680606784954676	0.486167891773618	-0.0261207519589167	0.739133773642006	0.0184163550189789	-0.129185535680913	0.754616108083234	1	0.114159622275815	-0.186188431009178	0.197763286219569	-0.178591112831156	0.113867197605607	-0.12671288155893	0.689804089777578	0.095448115773905	0.314077930602848	0.215993142628182	0.549940629389147	0.659082714525129	-0.146143864412345	0.0686278799919334	0.741056158802137	-0.193163921828729	0.528278741551098	-0.221972249200359	0.19139518849306	-0.200157668953336	-0.00234228430703117	0.28714565326156	0.0248005543167872	0.286643762720204	0.48952916663521	0.392490012942811	-0.198344311690459	0.247979486761256	0.115520300667702	0.716150427055453	0.0280576373684872	0.352196289238917	-0.131348296586578	0.0635158021389015	-0.0360628392280408	0.244794769943733	-0.0875441736046167	-0.0860479349597316	0.0370225709917112	-0.0139362110561466	0.318225903702678	-0.0953574454404196	0.477980085344618	-0.0828252125715852	-0.106293914454292	-0.0777839873821709	0.0560012578234713	0.337392503196336	0.0478741508814533	-0.0954985516508462	0.0465566811356289	0.0935640498467513	-0.101170167555203	0.219228784716782	-0.101865349513054	-0.147034292840166
Moryella	0.189906969211641	-0.0580454588048887	-0.092814107939293	0.0208766229412708	-0.0178980456729314	-0.0883311801314744	-0.0572081243012364	0.0687788015591311	-0.0506189663238887	0.0442285123933675	-0.0421855754178484	-0.0211200245951735	-0.0715457106530578	-0.09719702159227	-0.0870151333538378	-0.0604728268354747	-0.0466573059441246	0.103342404830739	-0.0473652645082641	-0.0948822782889	-0.0566183049139011	0.104922185967615	-0.100544092384279	-0.0902319193191212	-0.0761720169958924	-0.0811928505257789	0.22073729475551	-0.0283595333364467	-0.0605226506703735	-0.0349599556446268	-0.0349038373516591	0.114159622275815	1	-0.00268348571976809	-0.035820358090763	-0.0980680892807105	0.218190802455276	-0.0541885527971254	0.0170140827749907	0.607810184376403	-0.0622638439628249	-0.0626525424242624	0.0517004606784184	-0.0568118284350772	0.0176598268807529	0.0699887030794278	-0.0115637099253488	-0.0837928287035652	-0.055835233954038	-0.0131267261479636	-0.0670366703594713	-0.0249270453847619	0.0299041257909112	-0.0545421605199719	-0.0568421317561346	-0.0972331847839204	-0.0537897871750465	-0.0367905632994743	0.0518820560361898	-0.0350294196385031	0.0159713529472654	0.0770827441865226	0.502172861623374	-0.0102811442092041	-0.0473757631660545	-0.0479972549611407	-0.0383234688519089	-0.0508971727635774	-0.0536148902113809	0.225168559132517	-0.0405005783298191	-0.0334480552852817	-0.0555867754745032	-0.0335862431988195	-0.0552668705710145	-0.0348620747292547	0.0261263452361754	-0.035056551390781	-0.0615657761438691	-0.0548263766738403	0.00671098721865749	-0.00457618242470298	-0.050448853714943	0.145687470537871	-0.0580765792622099	0.158411495169854	-0.0440144906670002	0.0252503107706008
Gallicola	-0.279990710709894	0.257728275961126	0.388497420367797	0.234553534516445	-0.190226838570953	0.184744275295476	0.0542768273840951	-0.169888214717122	-0.12555049495791	-0.19294854848853	-0.0164699695648142	-0.108620432718596	-0.157529528661647	0.0393768539601299	-0.0900353628009849	-0.122522434770687	-0.0894960733288956	0.00762713499975004	-0.130187544096962	0.27767404218231	-0.121110730484179	-0.167027074671105	-0.111205887362565	-0.0911889980918784	-0.173835564740497	-0.145904096289877	-0.190618796076451	-0.182045394462544	-0.111942006354093	-0.170027132532611	-0.205089941792916	-0.186188431009178	-0.00268348571976809	1	-0.0731664270037934	0.0823035078044825	-0.0577536328333363	-0.0132494759884065	-0.16881876694533	-0.0684699106763621	-0.136318036468623	0.0691418999224078	-0.0743608921950873	-0.06436753861524	0.171661573910261	-0.0875300665585863	-0.112057696754804	0.110121545919576	-0.116521883936545	-0.0223251715464314	-0.103194846302916	0.309730817446037	-0.0976219353112968	-0.0987957307128421	-0.104259836570342	-0.0627766240751939	-0.0815162801074804	-0.0688438766973003	0.514460461524775	-0.0522621310815312	-0.0783024020649986	-0.146975903473843	-0.120088782020264	-0.0947662358096629	-0.013834402270805	-0.0762756866054102	-0.0575657368731651	-0.0787820985661526	0.0335096455693605	-0.0820108834650384	-0.0653244605621855	-0.0587893341787242	-0.102935743344955	-0.0522094411542736	-0.124977998987017	0.679167952054444	-0.0538928836638473	0.215852421591559	-0.0618509703171526	-0.0961916499351037	-0.105473505902613	0.47873202097598	0.0249727346667799	-0.128084307975694	0.297204361301138	-0.116090107560184	-0.0773965861896278	0.0142060427188255
Megamonas	0.084312648099374	-0.0807787837294441	-0.169338652289938	-0.0511275957502165	0.138952301744238	-0.0897138868960313	-0.0448775667636693	-0.0517287123104166	-0.00907854662142972	-0.0675870430292248	-0.000387848780389277	-0.0401489338424701	0.0151517238416664	-0.0392949710508441	0.00697895028380992	0.0913782871351421	0.185617142270222	0.188061887792079	0.0179162234927592	-0.0355530131521218	0.0240714899442162	0.0346252113532722	0.1020513064347	0.0567145675983367	-0.0585410729273235	0.346172204454134	0.123104152480301	-0.0127192019650345	0.0318988714160192	0.0410853767980309	0.161445312078245	0.197763286219569	-0.035820358090763	-0.0731664270037934	1	-0.0860615134495079	-0.0393626412269807	-0.0569143745106043	0.67897385623593	-0.0607283574435015	0.682478359699841	0.20806941011852	-0.0656596245703821	0.0153413882966902	-0.0610248216840274	-0.0646865313605191	0.0224438872486659	-0.107088409958041	-0.0765829242437288	-0.0925037244672028	0.360950106628183	-0.112807089680393	-0.0148012614658497	0.496870837357244	0.251645989417761	0.428258369101738	0.443553876991882	0.551825445244453	-0.0766209822841271	-0.0392624188525077	0.181074550466633	0.0850836965067548	-0.0590967509257971	0.270134032641389	-0.0519817505131427	0.259695227897238	0.0195970258975481	-0.015446086805778	-0.0315205970879223	0.0435135946765841	-0.00722452488299993	-0.0396970914607476	0.573282391451804	-0.0485329863609867	-0.101853336556634	-0.0365765248471664	0.0307579525773825	-0.00470246394692439	-0.075657314527881	0.414343029993667	-0.0947738672141455	-0.0613305743593896	0.0515105853715916	-0.0477108452247914	-0.0667517826369587	-0.0786818926237478	-0.0522631669406499	-0.0578610090561582
Delftia	-0.496065688911662	0.346859377434423	0.636468633494887	-0.0500060579829249	-0.213772402960934	0.803823473972398	0.0134054289500391	-0.270355464554884	-0.0910006724793426	-0.156643806185175	-0.144968759618835	-0.126938235694851	-0.153481462384649	0.079421300187703	0.00328600574719736	-0.101708399860205	-0.11036562957887	-0.056984651617913	0.0160505769293196	-0.102288740430678	-0.0314906871252244	-0.165235922721324	-0.174287721478777	-0.10603408108105	-0.130455461713161	-0.157847605463745	-0.107402022955739	-0.137272024340404	-0.12724261391484	-0.129886072438124	-0.128267261362704	-0.178591112831156	-0.0980680892807105	0.0823035078044825	-0.0860615134495079	1	-0.0752849788690059	0.177352579225349	-0.194738483241202	-0.135883378207288	-0.102177144476423	-0.0779412112028952	0.0126333913953012	-0.0392026631146413	-0.086464616945897	-0.130136953432207	-0.0993453458912226	0.247195286705706	-0.187923796598367	0.0414891635049048	-0.0450022925900706	0.13667661759471	-0.112189889159196	0.00315592929108748	-0.0777440580396269	-0.0389486661162342	-0.0399146500812006	-0.0873061386073341	0.219133926840972	-0.058325225590792	-0.112853957329444	-0.0978268376103642	-0.178168583799194	-0.133488586678974	0.0085428808869645	-0.0684778641026919	-0.0729425209454388	-0.055001349852473	0.289057287373625	-0.107925451289755	0.0433937770186412	-0.0543767828365948	-0.0262580972841657	0.235651379791037	-0.0128709931712092	0.0814044923321021	0.164200647454875	-0.0577517300147523	0.12181276026309	0.00707320445577417	0.168521166901469	0.158037529118002	0.171560313184074	-0.157918271442776	0.238532982283429	-0.131250914136422	0.22168922963994	0.165638196598484
Citrobacter	-0.0534974238240716	-0.14656076923693	-0.0765030106313079	-0.0445668122383109	0.213505152336892	-0.0791038270109785	-0.0377734942041711	-0.103219675034021	-0.0443726214109418	0.45014694139597	-0.034404105233775	-0.0424780922556736	-0.0312394510308336	-0.0580692854888906	-0.0778408403640515	-0.0203671307590863	-0.0189044478148992	-0.0772445649920552	-0.00178254503425712	-0.0527992164744207	-0.00118256349939263	-0.00196680574234977	-0.0892327135018766	-0.0335532476141573	0.122077806323152	-0.0163528724942727	0.691577090279135	0.0730974480602597	-0.0226832509311441	0.0902334207960471	0.0732183856021759	0.113867197605607	0.218190802455276	-0.0577536328333363	-0.0393626412269807	-0.0752849788690059	1	-0.0361768116959455	0.150476770666773	0.691694225675686	-0.0542557109166854	-0.0169277884065556	-0.0155834455249897	-0.0397600895522125	0.153130843039055	0.356646916305139	0.229038128190009	-0.0575277780115081	0.0753583671091955	0.0702585044416446	-0.0505911961739485	0.0767167129059888	0.311067351350084	-0.0413656355405637	-0.00274842925721007	-0.075921880410769	-0.0266106263012058	-0.0310053906301437	-0.0771248802039209	-0.0247543190565156	0.093800802036105	0.287313277747034	-0.0761627502901803	-0.0517887579451961	-0.0313319950487211	-0.0350695075732669	-0.0289368245492527	-0.0361069406468781	-0.0130959450334491	-0.0466762676149935	-0.0259781205819994	-0.022114726172719	-0.0431573185065398	-0.030514291311795	0.0824033660917116	-0.0238207776695102	0.256557198215503	-0.0231940025949058	-0.0437278124719553	-0.0412822849931709	-0.0530543476737892	-0.0440330536011061	-0.0396333105211702	-0.0570110935187227	-0.0386925315449453	0.868963323865738	-0.0291008969110595	-0.0435328544607186
Pseudomonas	-0.128461378370855	-0.00461043983858174	0.0633561099508273	-0.0146478430050041	-0.150301313957108	0.0147534968644928	0.246399642777751	-0.0444941429920006	-0.109465064442878	-0.0275672871120911	-0.0773525462905409	-0.0533809918928324	-0.0422598121452126	0.337167248739556	-0.115136029230016	-0.0987874750433222	-0.0459343860544287	-0.0935332675223991	-0.0985444243443242	-0.0323916399020217	-0.0443972491555499	0.0492813358050123	-0.136034001381619	-0.096901004786712	-0.11544577730137	-0.136210080471381	0.111859971565095	-0.102471002203159	-0.063243962590629	-0.043274591571415	-0.0234413166003457	-0.12671288155893	-0.0541885527971254	-0.0132494759884065	-0.0569143745106043	0.177352579225349	-0.0361768116959455	1	-0.113598847058519	-0.0307314322901756	-0.0119993184373669	-0.074052391333129	-0.0109304898766438	-0.0399686672704385	0.00199476828677599	-0.0624160165354237	-0.0845497893546572	0.139319064888052	-0.107949340494198	0.0511953217714315	0.457021935085991	0.086000660017162	-0.0313436187835551	0.0854401885581122	0.00915258970971462	-0.0652324773166662	0.0660511239040701	-0.0475907066331271	0.0468764088782705	-0.0408473092365403	-0.0593859143504452	-0.116420731482677	-0.0899999165729238	-0.0603103266776367	-0.00844418887699168	0.537161383873305	-0.0424208989208858	-0.0520162036437318	0.856727214831671	0.00367857400890491	-0.00142728597317862	-0.0363824059408112	0.0345854971284747	0.838033865989642	-0.0846197648704202	0.07574992921238	0.510710365958627	-0.0355043355209983	0.323038371772906	0.16509776592085	0.706537112436767	0.447757478271197	0.635193696011369	-0.0792524923549205	0.721761240207733	-0.0725375812637941	0.91332966674885	0.725798298906504
Bilophila	-0.0643829435214234	-0.368489489904512	-0.38320424909742	-0.122070731791534	0.69847995369219	-0.272631171813575	-0.139629686575695	-0.18522718155989	0.286841908702987	0.105462320644927	-0.0659938812980598	-0.0391268344037823	-0.0562380646258623	-0.106429618907238	0.228199135449212	0.401630080149553	0.177319466276795	0.43547893424163	0.212297761778933	0.0110993579332142	0.356075100041819	0.0297092145584028	0.139689599115515	0.428794845346066	0.415238428402984	0.525093429889578	0.124937369512789	0.465037848888378	0.0145168584418734	-0.121996713685689	0.641416405657015	0.689804089777578	0.0170140827749907	-0.16881876694533	0.67897385623593	-0.194738483241202	0.150476770666773	-0.113598847058519	1	0.0708894864270181	0.655976151165733	0.0619163293680535	0.362341124397797	0.395273771595181	-0.125488234118132	0.0447881657987565	0.524862910777994	-0.157661797990768	0.404161927789756	-0.147784172660214	0.415975897903396	-0.236129891967404	0.0411367907048413	0.527954488811219	0.19157378881568	0.375983558903617	0.671256832898893	0.677914842002552	-0.212531326178899	0.143131525753174	0.0528136850257391	0.435649744453158	-0.0601174219139201	0.286575869727505	-0.114982596714332	0.252021290626342	0.0232110646873617	0.270737588128615	-0.080138817981613	-0.0164597432749484	-0.0229089262410083	0.00647684386715169	0.608213166683569	-0.107891296079784	0.298629346645662	-0.062927525798837	-0.0130670682386797	-0.05863477330674	0.120931341730672	0.526119660891216	-0.105170593305486	-0.104069418821707	-0.0194345054356525	0.0358557374603689	-0.110989796562708	0.193024807541705	-0.0941783394350178	-0.134359622087448
Parvimonas	0.148004161754286	-0.20680286193885	-0.141571272412705	-0.079581809028812	0.0810427838592958	-0.177775747696757	-0.0673202724392384	-0.0742693293650999	-0.103520763063028	0.416445691537335	-0.106749582215762	0.268285871237362	-0.0841986534130318	-0.106087616474012	-0.138629434373336	-0.0681336716392499	-0.0716570839227029	-0.0328618536000712	-0.070553495040347	-0.0738329060526717	-0.0545608418277066	0.157110144018715	-0.144488362203273	-0.098312947756039	-0.0169388823969335	-0.112873206705522	0.608679505842208	0.0510172247929243	0.411953773090012	0.199429072429837	0.00213964043882969	0.095448115773905	0.607810184376403	-0.0684699106763621	-0.0607283574435015	-0.135883378207288	0.691694225675686	-0.0307314322901756	0.0708894864270181	1	-0.0469797460494275	-0.0468391694493366	-0.00568975972375406	-0.0907326357230674	0.353127064599829	0.210609149419846	0.119355633156557	-0.110272582417294	-0.00720500390057529	-0.0151462818000053	-0.103408030061213	-0.0302426865833539	0.249931333732202	-0.0784869936219176	-0.0922230055888553	-0.117074860688609	-0.0703887205044432	-0.0664793588542639	-0.0993431936648217	-0.0549776233105955	0.017524254227756	0.148963778671692	0.271509316470021	0.104573152459417	-0.0367335411238239	-0.0764256150540599	0.168267203276731	-0.0804559027838624	-0.00534947105603339	0.153182877368986	-0.0545440961078741	-0.049267124504775	-0.0856298369088412	-0.0048428885269531	-0.0172099937079023	-0.0348958582948381	0.143997529565427	-0.0512663744658125	-0.0687794706206463	-0.0727637170898117	-0.0272481992929004	-0.0519045820457469	-0.0348274808004438	0.12330270289039	-0.0250002216824879	0.735261136198804	-0.00718159726685621	-0.043193350736815
Megasphaera	0.215734603578177	-0.164552510037654	-0.225588661732571	-0.163905756364235	0.271731666388485	-0.120825698015604	-0.0536824273772084	-0.0412783425386006	-0.0546933694759046	0.152983640560121	-0.0520228878868094	0.0588561237577746	-0.0119101549603655	-0.0960096034637948	0.0372176801154971	-0.0561476185548321	0.0355290659083907	0.0630324831374126	-0.0420951295446919	-0.13450585249326	-0.114551826641087	0.158135648399066	0.0109872698431675	-0.0635613726805194	-0.0159588516660827	0.36615260757241	0.0630472665510608	0.323161260233222	0.124209651030296	-0.0642571891590636	0.18419627810275	0.314077930602848	-0.0622638439628249	-0.136318036468623	0.682478359699841	-0.102177144476423	-0.0542557109166854	-0.0119993184373669	0.655976151165733	-0.0469797460494275	1	-0.0258700991889552	-0.0790118337559526	-0.0835016548563326	-0.0391711301203608	0.120629441579636	0.11120435956469	-0.103891073043632	0.12774948610426	-0.13308130825097	0.278000749014566	-0.0928000107358164	-0.0226716076373998	0.400369847432372	0.202489254840472	0.200254687027657	0.358287006771693	0.447122347233583	-0.177997097313295	0.573560955881993	0.00652429006560738	0.273590502428104	0.132896451226829	0.414741499437813	0.015046532744405	0.188875762891127	-0.00744435245613235	-0.0838509212955915	0.0179060095610502	0.0403394239716255	-0.018605025624976	0.112786797009061	0.459006179352701	0.0179748741949943	-0.144815009210321	-0.0451284781988339	0.091073900265516	-0.0535709625005416	-0.0597854712707512	0.344625937447342	0.0502748297325059	-0.0386963742182664	0.0280945627546332	0.059830612717534	-0.011066839259662	0.0379473299757993	0.0145523386850748	-0.0185428311990234
Paraprevotella	-0.0444672003804844	-0.0721061860055426	-0.233143260117596	0.2045783247452	0.0741908223394605	-0.1810563805276	-0.0791540144483304	-0.255455308714938	0.235862801280544	-0.122366486547545	-0.0479653524031713	-0.0669891605372669	-0.109555903440222	-0.0938415103026471	0.135460472973213	0.311739315412079	0.0621663862790398	0.332209215649679	0.272329608909583	0.430277836552848	0.470918467047464	-0.135371593808132	0.163791572349302	0.307063102395027	0.243846262885346	0.25681011926102	-0.0609993254325139	0.274672987809773	-0.0828746076795335	-0.129403079106028	0.323076791353714	0.215993142628182	-0.0626525424242624	0.0691418999224078	0.20806941011852	-0.0779412112028952	-0.0169277884065556	-0.074052391333129	0.0619163293680535	-0.0468391694493366	-0.0258700991889552	1	0.217117446819695	0.248536874723266	-0.0154983366809558	-0.0861357844254935	0.258893615747403	-0.150103495781792	0.11048389400763	-0.175626132432175	-0.0689692953058083	0.0258368937689936	-0.0656324143422614	-0.0469075804419046	-0.0716028682104867	0.346854724923492	0.00527473593155622	-0.0188594619664557	0.0985165962071987	-0.0553321207454237	0.00171735428610133	0.124321709243952	-0.0901435845647286	-0.0850575075977389	-0.064870583543712	-0.0518102585740597	-0.0595878576818829	0.0198497181573591	-0.0798657832285582	0.0342296668963455	-0.0581580027693501	-0.0496284933469292	-0.0439073389447222	-0.0684878275985343	0.238270702713572	-0.0470751297593427	-0.107621496314369	-0.00306628008478753	-0.0731458573618447	-0.0530379083935926	0.0294102254919211	-0.0903794044885877	-0.0468687148804772	-0.0422293328939874	-0.0798132164501374	-0.0415523407048402	-0.0618290786208696	-0.097232045799124
