Prevotella	Bacteroides	Peptoniphilus	Lactobacillus	Porphyromonas	Anaerococcus	Dialister	Streptococcus	Finegoldia	Faecalibacterium	Campylobacter	Gardnerella	Bifidobacterium	Fusobacterium	Dorea	Parabacteroides	Ruminococcus	Collinsella	Sutterella	Atopobium	Clostridium	Lachnospira	Coprococcus	Corynebacterium	Mobiluncus	Blautia	Roseburia	Oscillospira	Actinomyces	Sneathia	Peptostreptococcus	Megamonas	Phascolarctobacterium	Bilophila	Akkermansia	Megasphaera	Veillonella	Parvimonas	Desulfovibrio	Delftia	Anaerostipes	Butyricimonas	Gallicola	Moryella	Odoribacter	Peptococcus	Mitsuokella	Paraprevotella	Escherichia	Arcanobacterium	Haemophilus	Bulleidia	Catenibacterium	Eggerthella	Staphylococcus	Varibaculum	Pseudomonas	Neisseria	Coprobacillus	Mogibacterium	Rothia	Lachnobacterium	Slackia	Alloscardovia	Methanobrevibacter	Pyramidobacter	Ureaplasma	Shuttleworthia	Acinetobacter	Treponema	Facklamia	Lactococcus	Aerococcus	Synergistes	Gemella	Adlercreutzia	Alistipes	Leptotrichia	Anoxybacillus	Holdemania	Dermabacter	Actinobaculum	Aggregatibacter	Anaerotruncus
Oscillospira	-0.341373618991349	0.619422107295926	-0.44639476576701	-0.250269507663863	-0.0821445576944422	-0.399330391196005	-0.276821268199694	-0.210798239050407	-0.314172721792504	0.463550124255528	0.00191296155365528	-0.184162085931408	0.315626436237764	-0.180688494705816	0.47449743994771	0.618811875915852	0.646192530261596	0.237118820546499	0.216366105848449	-0.0907171439783575	0.204653843727097	0.27268304015445	0.507636207807439	-0.256509790316781	-0.150907266947429	0.216684801827034	0.206795142838989	1	-0.166887018848171	-0.139451820983689	-0.139203493360397	0.365618574258586	0.442270445275604	0.743106261716143	0.489920763815273	0.00535975460803945	-0.186885980796508	-0.19136931505765	0.360588337805043	-0.201925422166476	0.359512150463814	0.524460410403319	-0.10653632865762	-0.0536154114087007	0.492461956935652	-0.204180048316839	0.149352715913626	0.53585064251361	0.564823943039717	-0.1524128462448	0.183005887330771	0.0256400899523942	0.021312095002294	0.472137584697855	-0.108287684767671	-0.10858324134264	-0.131518120573813	0.307825608026638	0.165037038679218	-0.00381437973647726	0.398679440593025	0.167631141066437	-0.158511416651104	0.00152250805360593	0.364997645359675	-0.0974103213220098	-0.0524918612237861	0.377320959147201	-0.132962965130945	0.0671574905701997	-0.0940623162353117	-0.134836852130225	-0.20582574001306	0.377819280826298	-0.0869609817466107	0.311770240214109	0.286370391209049	0.357827776880339	-0.235822855457572	0.638722346970499	-0.133520756277567	-0.0909583889071347	0.36543171336949	0.312042405489586
Actinomyces	0.0624907734839333	-0.22169978366861	0.0658394401059152	-0.0512367692389482	0.159684444681043	0.184198451843847	-0.0211244954572628	0.326179696567034	0.019234784065838	-0.187958298592733	-0.0576378455651703	0.371200886919765	-0.191686140701343	0.113897702575135	-0.146983947179011	-0.0679862137946717	-0.167812701501768	-0.176454689644504	-0.234505641696395	0.0453342098308608	-0.0663511096549919	-0.103334014979254	-0.112044899435981	0.313026741821252	0.22453487279111	-0.207329456009969	-0.204304044744134	-0.166887018848171	1	0.0308409671258953	0.148070537129183	-0.0884360311312497	-0.162581733295934	-0.210925548871665	0.00744355087714332	-0.0306892264143767	-0.0148448228851974	0.495439344284645	-0.0388855964796335	0.0100303895056022	-0.100592728266803	-0.1317897633911	-0.0524479451150269	-0.0565748228772684	-0.0279717636943522	0.333930014005614	-0.0821912588662192	-0.0860394132460336	-0.0100584109711329	0.0119187022680309	-0.0483294702977854	0.111246093894862	-0.0480556558548877	-0.185786506613242	-0.0134588831033152	-0.00409345735229641	-0.0854643304123622	-0.0495514365236479	0.0181788888845241	0.0844042030453754	-0.0602536067455354	-0.0326566899494777	0.272625474789659	-0.034372715496034	-0.0409948424419828	0.0560874165260707	0.0597766854061218	-0.0463147018134871	0.40777433980229	-0.0455710487212262	0.277969117025163	0.534561110847464	-0.0527945554014893	-0.0246918636308803	0.0104157309644988	0.0886674439664536	-0.0784550982554127	-0.0479988794806927	0.225546970388172	-0.16552883237815	-0.0484826553430637	0.24550668829783	-0.0546174699451443	-0.0679554017217832
Sneathia	0.10083225548476	-0.163328792656692	0.0148852438491553	-0.0748904724742359	0.325734215453082	-0.0719600595494656	0.121051652800712	-0.0991703955157465	-0.0404330843865741	-0.128818599241622	0.114225137078322	0.140778574885196	-0.143533295001924	0.145823427595258	-0.0955192026825994	-0.0622239179720842	-0.123260565409299	-0.0951112610637578	-0.165654193204038	0.115060966702547	0.118907783300154	-0.111713296773149	-0.0971827924171557	-0.0627863165670161	0.561959594352399	-0.138638628393592	-0.0958552535008648	-0.139451820983689	0.0308409671258953	1	0.0527665661446906	-0.0704432617346218	-0.120802820128338	-0.036140902361272	-0.0530294232905109	0.0825591143408808	0.0272160638491261	0.566650736276012	-0.0728589475842978	-0.1423181268228	-0.0824169901252785	-0.108727911662325	-0.0546573353559551	-0.0323388866139558	-0.102314007064088	0.609190676565717	-0.0380388476754718	-0.0951254418745246	-0.0727189762230998	0.462333024973299	-0.096513533384746	-0.0137315098664879	-0.0311036899197345	-0.0528060595715291	-0.071663336843726	-0.0134308194429957	-0.0263855940466162	-0.0512280993361064	-0.050548140778726	0.133815393105692	-0.0573837614617994	-0.0521778128673711	0.160376810583535	0.388817981042126	-0.0522327593655594	-0.00988548622457344	-0.0479203960277983	-0.0478648229238708	-0.00127470335276406	0.00367448372750938	-0.0449215087919082	0.0608085673459723	0.0775826656092277	-0.0867938582849996	0.82681690732551	-0.12281554113048	-0.0205739573732024	-0.0507442994614924	-0.0436899285545212	-0.114774428283243	-0.0241403455988125	-0.0545866814963544	-0.0535766937935522	-0.0561098074821329
Peptostreptococcus	0.304166198470676	-0.162749731043372	0.000779074767033526	-0.141597762662508	0.102345752608431	0.216399613613929	0.0117663903634878	0.0615856220707275	0.0102412424362085	-0.0999812570910896	0.0662818021354173	0.0135417179447888	-0.121935659268185	0.0508613238592832	-0.133733255031722	-0.0956647444817751	-0.168050884093778	-0.0622467181425406	-0.0608592064841779	0.0491823667832017	-1.37430230155373e-05	0.00765969522085626	-0.0415393059413588	0.143136866318175	0.335620719906118	-0.163739111835456	0.0157379829464081	-0.139203493360397	0.148070537129183	0.0527665661446906	1	0.0245949649246203	-0.21956146596847	-0.150179860017229	-0.0810697345284272	0.00900522048755302	0.339641843674738	0.101699638273366	-0.0330853753455953	0.0459741013904929	-0.150464687696201	-0.134398105564425	0.0891437567575626	0.108796201347516	-0.103702969303635	0.103241059854003	-0.0985698295589525	-0.077141134368499	0.314494192844501	0.0728251940766668	0.00647052544235707	0.109183470375058	-0.0647949004593647	-0.214502122639332	-0.148088953904756	-0.0138796960205217	-0.0807516287512178	-0.12172523918741	0.184116513176285	-0.00482923961011501	-0.13966681400245	0.0125422495383306	-0.0542111213750482	0.0691678786707809	-0.0496345566169326	0.347437634058098	0.192978262697744	-0.131893225996622	-0.109611763883437	0.0761833648866555	-0.00557436506560927	-0.0557702955896245	-0.0504295436747309	-0.0735377439162647	0.0587624896468426	-0.0947884886611636	-0.0589252075345538	-0.139475644758577	0.0470770292240227	-0.243042412993888	0.117705351914042	0.31185782903429	-0.119614806187724	-0.139581068423496
Megamonas	-0.106834084665113	0.138301493309211	-0.219683839052803	-0.083051947882568	-0.125560592238364	-0.192957017318135	0.0731314761147476	-0.112231387673385	-0.162417171820756	0.446254379495316	-0.0210392101966711	-0.041368136463566	0.232052624775301	-0.0950104011145534	-0.0762615671457382	-0.0165199769005059	0.507946279716028	0.0725333878776871	0.0880889463258285	-0.0935244899801185	-0.0511238420108248	0.5255320441237	0.59449244132833	-0.124126781461633	-0.111382330679982	0.0288610337294691	0.180294369442392	0.365618574258586	-0.0884360311312497	-0.0704432617346218	0.0245949649246203	1	-0.0661287344164612	0.317297429434815	0.607986060389052	-0.0568069901363431	-0.0306789619967198	-0.062961862639008	0.090093291749749	-0.118021513252491	0.150724824302777	0.258708414153517	-0.0692154623694852	0.103893594974538	0.022856653053055	-0.0891436114198144	-0.0510140779604519	0.632412690686096	0.063858982275308	-0.103951613075783	-0.00602056526061594	0.161689213999164	-0.0229499073985887	-0.12950895413646	-0.07417045861148	-0.127119629717454	-0.0685771856267583	-0.0646967892499819	0.0428933720581179	-0.011250949642099	-0.0111532717645336	-0.0121440045386068	-0.108797260462007	-0.0984579228592877	0.533661155680357	0.266736891681516	-0.0260994872647327	-0.0595327514865873	-0.053459986727008	0.530446499462042	-0.0903307495148575	-0.0597385775763263	-0.103385798090148	0.180404355022608	-0.0492927829660559	0.106682136257532	0.0874161255144799	-0.0632388864616946	-0.106175500005145	0.0557531176826853	-0.0274361954799049	-0.0118845231021515	-0.0251433251162886	0.0684934593223494
Phascolarctobacterium	-0.356981679360683	0.785898721099379	-0.233201011585919	-0.20706045358479	-0.166602150625518	-0.164360597071451	-0.358700744601167	-0.158195755644991	-0.15121481383807	0.172348591048943	0.0414080573635668	-0.196626486041342	0.0734858566511356	-0.158197032499056	0.335760933245135	0.258016001722874	0.32894578625506	0.12128803958146	0.0304619443045766	-0.179045789093818	0.211290746289511	0.121351676909126	0.1244462904728	-0.175122978671634	-0.198667634174023	0.431319645582419	0.291975610033932	0.442270445275604	-0.162581733295934	-0.120802820128338	-0.21956146596847	-0.0661287344164612	1	0.310700009952228	-0.00154328761560959	-0.208790458161587	-0.146431802537449	-0.153302127733011	0.140043565225812	-0.171211704341856	0.517843013484465	0.68224627543701	-0.108132491807436	0.122870483054182	0.453193479015218	-0.165482953924035	-0.102186323152095	0.0505153635682824	0.153714334193153	0.0259224829722114	0.186204658660649	-0.154819159192617	-0.101343896464805	0.344058485565053	-0.0147772355852744	-0.0629337331119334	-0.038257818608067	0.273866509821275	-0.178272275137506	-0.0811977868462401	0.286328633824313	-0.0405710305528534	-0.16758810420161	-0.0637492713936745	-0.137000797520642	-0.0834589776168743	-0.00752497073230968	0.269406579620353	-0.0932040198649963	0.0770580210116429	0.124635638496317	-0.106500414097804	-0.0417400773199681	0.371596382518418	-0.0875071344260662	0.189386648315846	0.513744794055634	0.271372469332536	-0.128785730167811	0.63340638429538	-0.106119284737595	-0.119946344912435	0.269224153166265	0.692864525525444
Bilophila	-0.226549872965342	0.58878683001134	-0.370037839223602	-0.25564398601951	-0.0854622769262161	-0.33331167828969	-0.203121353147721	-0.141977316472813	-0.321339783301244	0.39467341538796	0.0491412432484309	-0.133753470479958	0.14487409072126	-0.0542191378364388	0.567538203000672	0.413616327362684	0.373537295206433	0.153477360649302	0.338577200054097	-0.0703215566750465	0.0832802568715427	0.150548229473728	0.206321202761725	-0.285843532179194	-0.137629523632498	0.108188352730317	0.156724801141049	0.743106261716143	-0.210925548871665	-0.036140902361272	-0.150179860017229	0.317297429434815	0.310700009952228	1	0.1319319803608	0.180947652469703	-0.13028164491427	-0.20352301178386	0.00882064363612045	-0.133355068263551	0.129256196287326	0.374966386405019	-0.114834992199004	0.000677504505044763	0.108130059446733	-0.228947203990987	0.329003976774366	0.305528985244847	0.429026165670325	-0.08968114196321	0.0901498675264367	0.0678696753760266	-0.0329374203358337	0.631876067938301	-0.119061829045663	-0.181422582343871	-0.153761066778043	0.197473452718232	0.217892628151556	0.00284087422504755	0.261743403110484	0.0415569006682126	-0.198976890610555	0.222720665196076	0.0819441957892196	0.0182953091891132	0.00323343961590894	0.253891081124307	-0.188214991654842	0.131301594107691	-0.117888632149756	-0.148065393884938	-0.154515070545765	0.0528364062842925	-0.108174499573105	0.0192604704306888	0.11516854261902	0.237274311334917	-0.227248542586646	0.601950694135404	-0.135938056988388	-0.0528414997291573	0.25490235692953	0.238176556042886
Akkermansia	-0.177951201835107	0.0529853880287577	-0.199228526980095	-0.0582737396727427	-0.143251605931053	-0.132777829027276	0.174250774487927	-0.0903298359165121	-0.100096346378101	0.290379923728523	-0.0585105071455859	0.031872185872451	0.391308834181154	-0.076394415008945	0.108243892050649	0.0621052633988932	0.632024249259303	0.100811761532871	0.0619530868247934	-0.0513412414559209	-0.0302009617153291	0.169330280452961	0.56706927032827	-0.0770005438335477	-0.107218947069833	0.041034005625136	0.0155417378081546	0.489920763815273	0.00744355087714332	-0.0530294232905109	-0.0810697345284272	0.607986060389052	-0.00154328761560959	0.1319319803608	1	-0.0673386828773429	-0.0705243185842836	0.00273135616345089	0.442129553751465	-0.0679508378205537	0.269589773656367	0.13280637359445	-0.0496752183145723	-0.0188021845260291	0.242665236060789	-0.0442966279591154	-0.0366854763990617	0.519512650274793	-0.0323290341811467	-0.0570081568146944	-0.0877870415591988	0.108502726490842	-0.0236759387216022	0.0246856907692532	-0.0483674167367159	-0.0661555696180632	-0.0492161079305231	-0.0490393783588747	0.126833398185456	-0.0576830290155362	0.0154773080709952	-0.0461605186182987	-0.0560513441977858	-0.0395729534020908	0.807252196440874	-0.0425682934186991	-0.0688082420752754	-0.0459036881986087	-0.0218870473430981	-0.0157623360692278	-0.0342034642049385	-0.0406881356206362	-0.0300009251895403	0.458167757044419	-0.0336926676256511	0.305744389580661	0.128266021638846	-0.048474891072729	-0.0819959738538961	0.0642545747276227	-0.0469505119695398	-0.0332553892876281	-0.0518237720992808	0.140049352912246
Megasphaera	-0.0104583402330881	0.0521320202112953	-0.105328051403557	-0.0617617669685687	-0.0017425198788318	-0.16585188675834	0.0315728973471383	-0.12401475315401	-0.0213715328488781	0.196020059928932	-0.145931191930153	-0.0294417781684535	0.241071374925277	0.356377132558791	0.0859578696103558	-0.0663386630578966	-0.104891294480456	0.417547213695613	0.491642974267009	0.0577900778188109	0.0480289801764535	-0.136687191650995	-0.130339517227371	-0.0329276946827076	0.173053323378753	-0.130709687249441	-0.147501923713784	0.00535975460803945	-0.0306892264143767	0.0825591143408808	0.00900522048755302	-0.0568069901363431	-0.208790458161587	0.180947652469703	-0.0673386828773429	1	-0.118430616608445	0.0604820806480579	-0.110853332554369	0.0692551510298188	-0.135348490566371	-0.0840600781670801	-0.0480455681663219	0.0183368211275443	-0.180269167749905	0.165884017567824	0.711402762676793	-0.0553042643306857	0.0821231678907915	-0.0317583780554788	-0.174914518866165	0.14431172937336	-0.06087836147302	0.135209034726641	0.0106156731348864	-0.122319504396567	0.0793154177559073	-0.101324176506875	0.182832839063468	-0.0262502022040354	-0.0988269560798068	-0.0942734977297045	0.0925882678098462	-0.0213087826427387	-0.0882564993356052	0.120573755641867	-0.0853700826830761	-0.0930383706660846	0.0224608929472793	-0.0640956826731686	-0.0952042744082175	0.0930174220550755	0.102590131986636	-0.151643024793224	0.123613986740314	-0.200676147976593	-0.0485569125837358	-0.0970570052840558	-0.0263356176082918	0.0474088745960711	-0.0702276395268277	0.00487027370319853	-0.104470195323348	-0.109430160197123
Veillonella	0.296839640887697	-0.185989710251094	0.10604662243424	-0.0960942955752048	-0.192537029636956	0.145585517667058	0.174608790544947	0.375405984732732	0.101979383535536	-0.154005546382423	-0.0221174981388637	-0.109935943820009	-0.104919996554013	-0.036830921656867	-0.102030555241551	-0.0589300358175403	-0.130628613200597	-0.0179168939885308	-0.021328935207887	-0.115470794894715	-0.125858473679284	-0.114215763949373	-0.124888116304704	0.266090335104248	0.139545806358772	-0.123254656210208	0.0693831242787661	-0.186885980796508	-0.0148448228851974	0.0272160638491261	0.339641843674738	-0.0306789619967198	-0.146431802537449	-0.13028164491427	-0.0705243185842836	-0.118430616608445	1	-0.103983204103503	-0.100800717108665	0.170428830457526	-0.100331512725903	-0.136951565098652	-0.0696345188578498	-0.103525572749348	-0.144840603710853	-0.0982529393883791	-0.0514172156439491	-0.126992230304003	-0.0981594219178066	-0.0681890987727471	0.207443203957243	-0.00526203114819768	-0.047792465403779	-0.0819104187660482	-0.073640035209459	-0.0905943108029808	-0.0572404390832424	-0.0312714720931684	-0.0411788848188911	-0.131296799541202	-0.0207230925331701	-0.0569061694854876	0.23968217590844	0.0420827553884904	-0.0575939295198292	0.0857971749499087	0.0536588971438045	-0.0262832124722626	-0.0767282009463511	-0.0505049045243567	-0.0405690762474145	-0.0554537466829264	-0.103339745308769	-0.121198857957074	-0.0483201657633078	0.0251273025083188	-0.127119115828524	-0.0302326160422914	0.0600983970175777	-0.126691519467219	0.313811795298341	0.117099534808877	-0.0334743569789696	-0.0733359165623934
Parvimonas	-0.068357949494818	-0.162794764981523	0.0174722443489988	-0.084272592915012	0.357660661925965	0.194575679042527	0.0118814513893938	-0.0020423276848438	0.0315573786288074	-0.118456524750235	-0.00383005145798366	0.378563649955532	-0.116485772270621	0.271672422125643	-0.133926044902341	-0.096792269284757	-0.146573860883739	-0.134238092967709	-0.147895497081369	0.0632920230987793	0.136088396999089	-0.0698015507430276	-0.107958571437558	0.206398647378359	0.467535160954982	-0.147391224198466	-0.156299673016067	-0.19136931505765	0.495439344284645	0.566650736276012	0.101699638273366	-0.062961862639008	-0.153302127733011	-0.20352301178386	0.00273135616345089	0.0604820806480579	-0.103983204103503	1	-0.0769119417093463	-0.0717160223492935	-0.11948412301606	-0.160984338138847	-0.0227913458794914	-0.0614763000912489	-0.115548829721846	0.627601521441677	-0.0602704285946496	-0.0389966128782109	-0.0949919918330225	0.36755233713801	-0.110154640441984	-0.0298221608513407	-0.0231823843781384	-0.152442181566461	-0.10544033677417	0.0872052318706091	-0.0621284091615191	-0.0824386112572856	0.140932920873545	0.00853558790197155	-0.0886665418482993	-0.0887608824363716	0.143234320876361	-0.00183675742577687	-0.0415582227185263	-0.0607638349442173	-0.0778663304440389	-0.0773682055469208	-0.0917356524484284	0.00281750553662654	0.156522577842667	-0.0281871684871476	0.0365371865624801	-0.0754782974892667	0.695681776400118	-0.0485179197652618	-0.0848212776122285	-0.0722069644169062	-0.0588715072714397	-0.138756641631505	-0.0780318469303113	0.0507143732379202	-0.0768587533993656	-0.0444004455349247
Desulfovibrio	-0.108779393696956	0.192692857132115	-0.258250781720725	-0.102657505999647	-0.0273896171012334	-0.178972406525731	-0.0547034388064645	-0.075281383364074	-0.159210901897667	0.268384220351102	-0.0311385329805876	-0.113764413925529	0.277656781825938	-0.134896191508565	0.414527799187467	0.161258901023876	0.306465458295667	-0.0177907251835591	-0.0235261522257372	-0.000819575946428439	0.042585553235296	0.191094091067194	0.602156394080265	-0.109801906275459	-0.107195595484746	0.0344539770304422	0.0418385789556512	0.360588337805043	-0.0388855964796335	-0.0728589475842978	-0.0330853753455953	0.090093291749749	0.140043565225812	0.00882064363612045	0.442129553751465	-0.110853332554369	-0.100800717108665	-0.0769119417093463	1	-0.150165375735684	0.370274580643334	0.43197413717896	-0.0114351608583533	-0.0757662795233371	0.72092331532976	-0.0573696901332039	-0.0514392889426133	0.149971671146226	0.0339222396163295	-0.100871025341649	-0.0484300205573684	-0.0224797036359004	0.0617075290810247	0.165562045507253	0.0294584931668185	0.00266019775984516	-0.0756283460947288	-0.0686021140073987	-0.0569809709165043	0.193049457161781	-0.0611302267258527	0.080918122076049	-0.140376437876976	0.0466245095238678	0.267797849953441	0.0111995318568819	-0.0668305296096222	-0.0664119941881162	-0.077668720016359	-0.0368653318095726	-0.0977208710395059	-0.0602937207882279	-0.0952525277362583	0.649182838961823	-0.0516155119914241	0.703835808361423	0.428009845244839	-0.0701985434883435	-0.110538328228613	-0.0817860878787675	-0.0496849842149547	-0.057844919312721	-0.072363921572278	-0.010036874643104
Delftia	-0.0330802118403139	-0.222193239854775	0.469389084443916	-0.156740727200178	-0.14267353561959	0.500526283348046	0.0871164009524103	0.233686926662337	0.790771383854393	-0.223072184774755	-0.173367616058692	-0.0216884270943791	0.062020831806095	0.0233730464728867	-0.010252229266173	-0.117988032326652	-0.179227935009206	0.0466059052157781	-0.00670634311959093	-0.00839420250847683	-0.149997901442455	-0.147874890108381	-0.210344392168088	0.71963939442808	-0.11753978742104	0.00946202917949773	-0.129554382426234	-0.201925422166476	0.0100303895056022	-0.1423181268228	0.0459741013904929	-0.118021513252491	-0.171211704341856	-0.133355068263551	-0.0679508378205537	0.0692551510298188	0.170428830457526	-0.0717160223492935	-0.150165375735684	1	-0.150126385978447	-0.241122422991908	0.297111300879762	-0.212703277004956	-0.192368733845756	-0.164607057896285	0.0139175252123424	-0.168904250928336	-0.0928260888365839	-0.166504352796123	0.0876210207703255	-0.0215103742246547	-0.0167754300441391	0.0918813430929624	0.316599554441654	0.147519957665172	0.100287657525323	-0.0294739573357721	-0.079938994904262	-0.224902760368281	-0.0535066686658436	-0.0895738485969958	0.0119354959957228	-0.0786436817861614	-0.0590678276528515	-0.149496246534886	0.133041139743138	-0.0699504568554555	0.0708521598201256	-0.152440812543769	0.149517665479094	-0.0640898333776666	-0.0401177043125684	-0.197705147270658	-0.0818488959264361	-0.126500033473215	-0.16420108732739	-0.0717449015161124	0.494783413191211	-0.102237344315496	0.599340556419275	0.00202678861390857	-0.0703462184035748	-0.156447829240005
Anaerostipes	-0.277637717481987	0.484158632948999	-0.171221890603105	-0.139551677378111	-0.0852853154792914	-0.113097459736278	-0.269643634119831	-0.188861733144606	-0.0755184336370268	0.301128346341828	-0.167119139219659	-0.127219320949058	0.222364896168815	-0.178770015337302	0.133201635425129	0.149915213462608	0.345261603057045	-0.0429560119845979	0.0818506101504515	-0.102208806170164	-0.00768176684653421	0.279262081228073	0.467307784487467	-0.110192594721039	-0.109772706825658	0.224618133921218	0.226596808064889	0.359512150463814	-0.100592728266803	-0.0824169901252785	-0.150464687696201	0.150724824302777	0.517843013484465	0.129256196287326	0.269589773656367	-0.135348490566371	-0.100331512725903	-0.11948412301606	0.370274580643334	-0.150126385978447	1	0.368363717554268	-0.000521877424195147	-0.0172464219121226	0.425732390295055	-0.0951781703416581	-0.022877992440831	0.160074692089144	-0.0297804540710556	-0.0229453719348268	0.413063159714921	-0.0613296712286449	0.169503944450295	0.174215818371186	-0.0492843664889355	-0.0716210863666652	-0.0414621570927109	0.619487407422895	-0.0752863673505301	-0.0548633745789225	0.566719142983505	0.164633120151154	-0.0860258811640073	-0.0127782626086424	0.132275997046616	-0.0274995592229659	-0.0514669036790119	0.53150476199927	-0.0456559164570668	0.113510255002598	0.59522334856611	-0.0726647008315003	-0.146963537352097	0.324260940205915	-0.038887986919631	0.309649451392886	0.524877897710006	0.552021538209887	-0.109263307466293	0.337353802484565	-0.0831364392867879	-0.0708235336288343	0.537906930349562	0.265755935909827
Butyricimonas	-0.277661833069395	0.6943606574514	-0.40613133776722	-0.172926300228308	-0.113164298452878	-0.361061775952504	-0.301376056964415	-0.157226926091983	-0.292101959408965	0.47750152165772	-0.00345877884227874	-0.208110574498355	0.0693164279348984	-0.211802555578778	0.272013393016994	0.19669975155047	0.478899392400817	0.0895502480390038	0.0927707677579234	-0.117132206108947	0.110288508352371	0.377401353469926	0.413233355643093	-0.189004919218036	-0.198258362608851	0.234834113720376	0.531766876654548	0.524460410403319	-0.1317897633911	-0.108727911662325	-0.134398105564425	0.258708414153517	0.68224627543701	0.374966386405019	0.13280637359445	-0.0840600781670801	-0.136951565098652	-0.160984338138847	0.43197413717896	-0.241122422991908	0.368363717554268	1	-0.0786261067192709	-0.0490744077023332	0.640264365832782	-0.144918243170994	0.0384027192382106	0.255211085465713	0.14788204852384	-0.122035587852366	-0.0119487062861028	-0.0640842119496445	-0.0583440193428213	0.153749884681508	-0.0615229902445403	-0.105127269881422	-0.101478236396936	-0.0649139192533606	-0.110738455045511	0.093002322888749	-0.0301017771194186	0.180593020009619	-0.20031768641661	-0.0874389204270596	-0.00332958667671143	0.0760795961040264	0.0488683881340422	-0.0454658313269547	-0.114367306879944	0.120921181873329	-0.161939937093291	-0.103027045462551	-0.17307253416604	0.546667073316328	-0.0827327636773775	0.424690355132219	0.504393428366915	-0.054221855410054	-0.188987533917316	0.468763506391619	-0.102623293900555	-0.0537660045756363	-0.0464340275984116	0.587471408347718
Gallicola	-0.201899016284566	-0.10267412402647	0.279957503356684	-0.0480564944069031	0.183383329073923	0.481181449165561	-0.102732242315201	-0.00111285797752727	0.281982119440695	-0.011086198950721	-0.113556264743488	-0.0737723313783494	0.0074175736026049	-0.0214918703493122	-0.0796203477293748	-0.0567316871846344	-0.0192902886537744	-0.0277523543789768	-0.0477190516494726	-0.111421443829324	0.0738886673396023	-0.0545618998580414	-0.0776920193927577	0.311953802181336	-0.017844443015788	-0.0679479282338815	-0.0233431180539204	-0.10653632865762	-0.0524479451150269	-0.0546573353559551	0.0891437567575626	-0.0692154623694852	-0.108132491807436	-0.114834992199004	-0.0496752183145723	-0.0480455681663219	-0.0696345188578498	-0.0227913458794914	-0.0114351608583533	0.297111300879762	-0.000521877424195147	-0.0786261067192709	1	-0.0186980795186533	-0.0758742392544097	0.116865404442671	-0.0436988446593437	-0.0739956884415698	-0.110622677589361	-0.067672823784032	-0.00373305663238655	-0.0224034331552994	3.78640567347521e-05	-0.109605298214446	0.0491132465978976	0.519954021004884	0.0818847125792843	0.0996725471502228	0.0794183102683472	0.0516980101888758	0.0168610471143193	-0.0438987233583972	-0.10136029802678	-0.0403574498006287	-0.0450138816546595	-0.0659779944222392	-0.0179899188782456	0.0128771395013891	0.0218533744602799	-0.052615026743409	0.363503109543501	0.016585601807683	0.031176287196725	-0.0980069969203254	-0.0393657424609734	-0.0897777427608249	-0.0801315627832933	0.0121261427906292	-0.0919560082517344	0.00580946445970579	-0.0434202537884955	-0.0187557325763204	0.050672839971216	-0.0509598874024216
Moryella	-0.00280907000455269	0.0766942488506571	0.0198815517998922	-0.0650042089956155	0.122613309719661	0.0544281527186879	-0.0188557190611879	-0.161233668097018	-0.138037841559448	0.0408525405099094	-0.0311963334459185	0.0563332459204653	-0.10876510711246	-0.0305349406339026	-0.0233220749476326	-0.0359346761777786	0.0110288411587557	0.0631819222842836	0.157411361655741	-0.04360892860325	0.148002726666653	0.161921196441196	0.155062924892757	-0.112033557537274	0.0302791266270602	0.204914536068867	0.0146433720630153	-0.0536154114087007	-0.0565748228772684	-0.0323388866139558	0.108796201347516	0.103893594974538	0.122870483054182	0.000677504505044763	-0.0188021845260291	0.0183368211275443	-0.103525572749348	-0.0614763000912489	-0.0757662795233371	-0.212703277004956	-0.0172464219121226	-0.0490744077023332	-0.0186980795186533	1	-0.0881714916786082	0.0576860570049023	-0.0558659797773897	0.013435466343265	0.10575776684714	0.433112798252249	-0.0904450554096097	0.0177822905852099	-0.0368872097478782	-0.14235509601923	-0.0972403799377493	-0.14560508197484	0.0886068667966311	-0.0474201494750778	-0.0431269830693159	0.165229006689927	-0.0503435269658041	-0.0513429677584811	-0.0644304721486395	-0.0309526987268757	-0.0773554892512679	0.0964440837326154	-0.130708987899996	-0.0423583480878154	-0.0980374530530495	0.411610015694442	-0.0465552509929581	-0.0223910294442739	0.611633324588191	0.00962548322530551	-0.0551280960098977	-0.0819050358871576	0.199777721561514	-0.0459517310852245	-0.122795864181589	-0.134165740539144	-0.077823675871235	-0.0829612518357097	-0.0218619575319339	-0.0721979175482253
