,logFC,level,p,Genus,ord
ASV_1139,1.91653617922061,enriched,0.000317336571899728,ASV_1139,3.67311092626154
ASV_2902,-1.82871361578212,depleted,0.000126709316524399,ASV_2902,3.34419348854693
ASV_1277,1.773401908465,enriched,0.00207875725262703,ASV_1277,3.14495432894729
ASV_201,1.77076514476999,enriched,9.28304692381265e-05,ASV_201,3.13560919793228
ASV_469,-1.75201011631666,depleted,0.000825759727268126,ASV_469,3.06953944767591
ASV_302,-1.73805059056437,depleted,2.24372426601304e-07,ASV_302,3.02081985536116
ASV_992,-1.73386867975335,depleted,0.00183206484499305,ASV_992,3.00630059862961
ASV_175,1.67337232360696,enriched,0.00134469935835216,ASV_175,2.80017493341375
ASV_920,1.65511206379668,enriched,0.00113916777777044,ASV_920,2.7393959437253
ASV_329,-1.53070772409619,depleted,9.60831873804581e-05,ASV_329,2.34306613660774
ASV_168,-1.48514945687236,depleted,0.000251938417455709,ASV_168,2.20566890924825
ASV_141,1.45449271763121,enriched,7.87799462682316e-05,ASV_141,2.11554906564223
ASV_348,-1.41744062657886,depleted,0.000208747967271744,ASV_348,2.00913792987628
ASV_73,1.35214402321388,enriched,9.26517975960839e-05,ASV_73,1.82829345951301
ASV_336,1.32307185478437,enriched,0.000340166518201763,ASV_336,1.75051913292256
ASV_307,1.30336001594131,enriched,0.00177504049217824,ASV_307,1.69874733115452
ASV_41,1.20038215201225,enriched,0.000218955373393634,ASV_41,1.44091731086956
ASV_405,1.19631704060825,enriched,0.00119137054597688,ASV_405,1.43117446164968
ASV_24,1.16811682475652,enriched,0.00220936877178386,ASV_24,1.36449691627925
ASV_251,1.15830179332575,enriched,0.000290665764688977,ASV_251,1.34166304442165
ASV_187,1.15133819364617,enriched,0.00160495813885982,ASV_187,1.32557963614842
ASV_96,1.12786490324294,enriched,0.000626426918159155,ASV_96,1.27207923996722
ASV_120,1.12387034798506,enriched,4.56405295357279e-05,ASV_120,1.26308455908007
ASV_203,-1.10781432112385,depleted,0.00193105805523605,ASV_203,1.22725257008711
ASV_383,-1.08221296165641,depleted,0.00215252781952689,ASV_383,1.17118489437714
ASV_156,1.06051059377329,enriched,0.000166651942845578,ASV_156,1.12468271950538
ASV_6,0.991742271205745,enriched,4.65638583458247e-05,ASV_6,0.983552732496329
ASV_195,0.953714130467252,enriched,0.00115386507696578,ASV_195,0.909570642652906
ASV_229,-0.921079853376826,depleted,0.00124692743070255,ASV_229,0.848388096296675
ASV_37,-0.915755096085984,depleted,0.000130875977000757,ASV_37,0.83860739600745
ASV_167,0.911507072273157,enriched,0.00205678592846365,ASV_167,0.830845142803982
ASV_79,0.889890642423205,enriched,7.13792581019897e-05,ASV_79,0.791905355472384
ASV_111,-0.875072656553298,depleted,0.00154136557991071,ASV_111,0.765752154247246
ASV_63,0.814198611522259,enriched,0.0016165017263839,ASV_63,0.662919379004774
ASV_56,0.759400141988232,enriched,0.000259563485357456,ASV_56,0.576688575651747
ASV_33,-0.668718974750879,depleted,0.000209699116448379,ASV_33,0.447185067191867
