"","KO-OElogFC","KO-OElevel","KO-OEp","KO-WTlogFC","KO-WTlevel","KO-WTp","OE-WTlogFC","OE-WTlevel","OE-WTp","KO","OE","WT","phylum","class","order","family","genus","species"
"ASV_404",-0.545649579349078,"nosig",0.122703784761824,-0.181628458340001,"nosig",0.618021641709305,0.364021121009077,"nosig",0.293617219876717,0.000270996771609185,0.000486602129533985,0.000316986877768904,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1465",-1.08540339078802,"nosig",0.137697917217579,-1.30658098911651,"nosig",0.0696058397292874,-0.221177598328489,"nosig",0.724424116317211,2.71715479802928e-05,7.53990202627029e-05,7.66019652503167e-05,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_497",-0.0904316456980672,"nosig",0.829831669737887,-0.193329963973571,"nosig",0.644667129035317,-0.102898318275504,"nosig",0.803261734965038,0.000241398302133468,0.000307146415021932,0.0002816170602,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_922",-0.255356718640897,"nosig",0.631967913574916,-0.117606042587066,"nosig",0.828817525826792,0.137750676053831,"nosig",0.792358988440886,9.98040367997987e-05,0.000145827891169147,0.000111557759500223,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1410",-0.321517852804141,"nosig",0.64429172969455,-0.736369878534869,"nosig",0.276709438355985,-0.414852025730728,"nosig",0.520340736136484,4.63255721682016e-05,7.053245065289e-05,8.01180062786805e-05,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_992",-0.688048918098256,"nosig",0.25618010217556,-1.73386867975335,"depleted",0.00183206484499305,-1.04581976165509,"nosig",0.0390246611813143,4.95534768369979e-05,0.000100687999205591,0.00017884470636946,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1057",0.0502330384745922,"nosig",0.917873849317486,-0.261492941761674,"nosig",0.583878517931145,-0.311725980236266,"nosig",0.509901389279322,0.000135806761767083,0.000161106690683647,0.000169576016275671,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_1666",0.0205369572725352,"nosig",0.978681162719519,0.542547662431715,"nosig",0.490127228799395,0.52201070515918,"nosig",0.499805336448322,4.41038618538776e-05,5.51756513519367e-05,3.09813722803003e-05,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_1352",0.0545475638643533,"nosig",0.921692413388957,0.299291020996059,"nosig",0.60287307566515,0.244743457131706,"nosig",0.66807323545275,8.61500044408757e-05,0.000100760816762024,7.13347056847084e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1468",0.130821309840368,"nosig",0.828716036773661,0.493926973910201,"nosig",0.436572237954935,0.363105664069833,"nosig",0.566799794445756,6.8083144461344e-05,7.53456089817693e-05,4.91331595509174e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_870",0.848212087115815,"nosig",0.153319385887948,0.255174939553076,"nosig",0.654916589222478,-0.593037147562738,"nosig",0.323470866311672,0.000144575611913209,9.61860135768665e-05,0.000125275309647449,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_1270",0.522180896514884,"nosig",0.351677090259471,0.138887327621283,"nosig",0.797274325165105,-0.383293568893601,"nosig",0.497430725678248,8.99313073765233e-05,7.49021245362821e-05,8.48553374563767e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1076",-0.792205457317415,"nosig",0.172369156334611,-0.0091584222117243,"nosig",0.988398846932045,0.783047035105691,"nosig",0.173720208302039,7.92448493617901e-05,0.000167612674961499,8.07114629230445e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1769",1.25183404462629,"nosig",0.0765202616966179,-0.186453869593092,"nosig",0.757166449266221,-1.43828791421938,"nosig",0.0362933360621664,6.33163618647263e-05,2.99094241935196e-05,7.62279058328659e-05,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_1879",0.135176881122531,"nosig",0.862670207246892,-0.581884699948751,"nosig",0.427459741064098,-0.717061581071282,"nosig",0.326002477545068,3.5968097264841e-05,4.03624166625076e-05,5.80603734576906e-05,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_536",-1.10812751603481,"nosig",0.00880244529251007,-0.587720167878828,"nosig",0.180200817689213,0.520407348155984,"nosig",0.19267845188386,0.000150566362400849,0.000396979335917081,0.000236956151756961,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2208",-0.11520371553654,"nosig",0.892153944764089,-0.700270910279286,"nosig",0.380253237910985,-0.585067194742746,"nosig",0.447616326372287,2.2525723571377e-05,3.04135594471013e-05,4.01765223974857e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_356",-0.277668867469382,"nosig",0.35242733423947,-0.52664974753851,"nosig",0.0739263241898344,-0.248980880069128,"nosig",0.381264057895616,0.000360227019622112,0.000538816359885127,0.00053990151762447,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1691",-0.116334486666627,"nosig",0.862951704717682,-0.473179238722448,"nosig",0.468207741095797,-0.356844752055821,"nosig",0.572198242076849,4.54879609973773e-05,6.04701692899247e-05,6.73357960854485e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_673",-0.181300903390841,"nosig",0.676637798806485,0.0813786370412339,"nosig",0.855296959668393,0.262679540432075,"nosig",0.545422403580537,0.000167099207064012,0.000231165262032802,0.000165093108183771,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1302",0.308065780716607,"nosig",0.635538675790451,-0.120980753972305,"nosig",0.849606565565629,-0.429046534688912,"nosig",0.505110472388756,0.000104716948738903,0.000100335449447799,0.000115949306588443,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2156",-0.324067634276097,"nosig",0.661199435611618,-0.235175196715585,"nosig",0.753672033311816,0.0888924375605117,"nosig",0.900983847857703,3.03744678556084e-05,5.06604721552446e-05,4.03918706111797e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2818",-0.307522962688722,"nosig",0.743936337114724,0.0368205628447903,"nosig",0.967625176192159,0.344343525533512,"nosig",0.711761386960865,2.24896448525262e-05,3.5688692655985e-05,2.21352205979845e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_833",0.708354721614685,"nosig",0.129070530101718,0.371802224002326,"nosig",0.414343842989788,-0.336552497612359,"nosig",0.481755544329523,0.000189983917784325,0.000142226437644736,0.000152311889622334,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1379",-1.85549063865047,"nosig",0.01879699555521,-0.717192407989004,"nosig",0.395650643276696,1.13829823066147,"nosig",0.120573997911817,2.71650771089978e-05,0.000129239972503129,4.95058973016028e-05,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_1811",-0.665928028743676,"nosig",0.324699409505533,0.523766141170623,"nosig",0.49263517281639,1.1896941699143,"nosig",0.0937183927845554,4.73951715799137e-05,9.15836877711048e-05,3.12533575039315e-05,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_2784",-0.251584595005761,"nosig",0.743791548488005,0.608786174599477,"nosig",0.467113009428263,0.860370769605238,"nosig",0.287368544658187,4.00442676069509e-05,6.09272384951465e-05,2.69797779474624e-05,"Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
"ASV_2060",-0.763897111003601,"nosig",0.370016834651618,-0.978850311870729,"nosig",0.24386966151268,-0.214953200867129,"nosig",0.775689032213072,1.82468432687746e-05,4.03193556109839e-05,4.0357443619932e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_255",-0.603061393838201,"nosig",0.0953529712858508,-0.366757707951948,"nosig",0.315596559756464,0.236303685886253,"nosig",0.503855536656587,0.000430976802291701,0.000802991285102408,0.000578949684978998,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1130",-0.503582083149006,"nosig",0.369215886704909,-0.0626044269929297,"nosig",0.914628229633236,0.440977656156076,"nosig",0.425333484821827,8.73742727811893e-05,0.000152132233808619,9.43819607710223e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2425",-1.56851329061479,"nosig",0.147390000212858,-1.41721446667226,"nosig",0.193964194287835,0.151298823942535,"nosig",0.875500182591971,9.22466675891333e-06,4.0622125781424e-05,3.14937130156697e-05,"Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Unassigned","Unassigned"
"ASV_2842",4.4767730050229,"enriched",0.00127649201346684,2.61664045321564,"nosig",0.0390894537631604,-1.86013255180726,"nosig",0.121411578483028,6.46476204436926e-05,0,9.01354299603464e-06,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1502",-0.311124347052394,"nosig",0.673697045167668,0.529763381338443,"nosig",0.503999193274089,0.840887728390837,"nosig",0.272354620672,5.05915107282141e-05,7.53841376617653e-05,3.61271361821579e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1833",-0.0221033347569332,"nosig",0.976697230184718,0.0936335323346357,"nosig",0.905602796922023,0.115736867091569,"nosig",0.880529836184381,3.6773923203729e-05,4.50722364350235e-05,3.6141926555346e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1732",-0.138911306307448,"nosig",0.92159593127232,-2.27289437900487,"nosig",0.119583714399116,-2.13398307269742,"nosig",0.138361464029602,1.75440781076557e-05,2.44503895163822e-05,0.00010249828426785,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2617",-0.580002651753128,"nosig",0.514818578899429,0.398900370830109,"nosig",0.686266012923093,0.978903022583237,"nosig",0.287360538294842,1.82802244425135e-05,3.56639895139362e-05,1.34274039181245e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_900",1.68104567734593,"nosig",0.0396126372884111,0.891864932396467,"nosig",0.25737527242319,-0.789180744949465,"nosig",0.340880544703719,0.000185329187903316,6.9178607590488e-05,0.000101037733739701,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2681",0.326644183190111,"nosig",0.69408622120647,0.762326342306476,"nosig",0.385450607667544,0.435682159116366,"nosig",0.624544379235449,3.12732523944845e-05,3.01858108859071e-05,1.7620710964021e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2804",-0.159925810563965,"nosig",0.871532751721389,-0.842259113875514,"nosig",0.385173962593234,-0.682333303311549,"nosig",0.473352302809577,3.52611193546582e-05,5.03789234349567e-05,7.13408735963455e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1519",-1.4972742939669,"nosig",0.0591984787958188,-0.373322079104301,"nosig",0.658767986561451,1.1239522148626,"nosig",0.139430746475299,3.11359285511076e-05,0.000115170375638652,4.50400304663188e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1790",-0.806193727962166,"nosig",0.274771145812686,-1.10955460095195,"nosig",0.124154394190752,-0.303360872989782,"nosig",0.64223127469751,3.19906650957161e-05,7.08348296315626e-05,7.64556273060071e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2765",-1.4905412186711,"nosig",0.0902526690970288,-1.10765155231746,"nosig",0.221954224981066,0.382889666353639,"nosig",0.626391376513314,2.00609853956026e-05,7.0990157799581e-05,4.49204310350898e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1885",0.552999788129696,"nosig",0.50173553514529,-1.14450282600376,"nosig",0.0993111456918931,-1.69750261413346,"nosig",0.0194932023239472,3.20854393489472e-05,2.54034358815659e-05,7.54691605248371e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2793",-0.764486493257283,"nosig",0.384572823224962,0.391923450326423,"nosig",0.691111698879887,1.15640994358371,"nosig",0.202913401332121,1.80840952090361e-05,3.98409503190803e-05,1.31399424226008e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2792",0.0995880302634666,"nosig",0.928036021855999,-1.44243503411622,"nosig",0.142369904620009,-1.54202306437969,"nosig",0.111916719122768,9.62757972835732e-06,1.01409167772799e-05,3.14740763976101e-05,"Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_271",-0.587048615238122,"nosig",0.122984890679161,0.256013875884153,"nosig",0.515373573022603,0.843062491122275,"nosig",0.0284229826807734,0.000481343654155256,0.000871637239499505,0.00040240340067724,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_ginsenosidimutans"
"ASV_1836",-0.238485276879321,"nosig",0.679659526662231,-0.0801220350261397,"nosig",0.891694774803526,0.158363241853182,"nosig",0.780536076764194,7.86429997580365e-05,0.000110133747987045,8.5151809096833e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_2276",-0.659180194685551,"nosig",0.458190270806618,0.0451692644810278,"nosig",0.960257538236504,0.704349459166579,"nosig",0.42592044060222,2.9285652154516e-05,5.59697580576405e-05,2.69270861355639e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_2393",-0.901015045023242,"nosig",0.238277500291661,-0.233060327767976,"nosig",0.772836805749318,0.667954717255266,"nosig",0.369860169188447,4.20130909804198e-05,9.63968460999841e-05,4.92358070976648e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_1358",-0.412939877620828,"nosig",0.49460513164272,-0.229910285672888,"nosig",0.70915542916726,0.18302959194794,"nosig",0.755900420527812,7.60609260644144e-05,0.000126312465112523,9.40590137377004e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_1883",-1.1897135413575,"nosig",0.159258289742883,-0.356165279903007,"nosig",0.693890088621214,0.83354826145449,"nosig",0.306309481678694,2.77731778726059e-05,8.03763004810823e-05,3.5659111668987e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_1918",1.23595028670732,"nosig",0.120419734773955,2.21819983525022,"nosig",0.0123447111287892,0.982249548542903,"nosig",0.303461673297512,7.18640079741107e-05,3.49983156984119e-05,1.33835572336732e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_pauli"
"ASV_1697",0.204665420271974,"nosig",0.714922521713732,0.39103922978077,"nosig",0.497443070264201,0.186373809508796,"nosig",0.747945494770028,8.72984518730248e-05,9.11718873281021e-05,6.69436368648321e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_1758",0.742198184291516,"nosig",0.158866454884855,1.36209394951655,"nosig",0.0143700132454027,0.619895765225032,"nosig",0.280179237715336,0.000205621102558566,0.000157523241967577,8.4971573773091e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_648",-0.5919882389666,"nosig",0.098151962727988,0.30514358943464,"nosig",0.433467458303258,0.897131828401239,"nosig",0.0141848648567326,0.000216548104873182,0.000404487489905617,0.000183173304266607,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_1256",-0.0663298689430025,"nosig",0.906251586365486,0.319452623339129,"nosig",0.587377360576962,0.385782492282132,"nosig",0.503438564163588,8.71316300378123e-05,0.000111900159645354,7.18848977281451e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_1261",0.0995404520757368,"nosig",0.872418397488831,1.8527965848249,"nosig",0.0115736043396564,1.75325613274917,"nosig",0.0169018660886443,0.000104576611287453,0.000116249265594969,2.6523499656274e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_2310",-0.115068994023628,"nosig",0.869285364060675,0.729463532887377,"nosig",0.344394421409484,0.844532526911005,"nosig",0.261032648723558,4.48038196141644e-05,6.07417649440594e-05,2.66517290668217e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_2612",0.287331174874782,"nosig",0.702660616631063,1.45423076291217,"nosig",0.0943385650528718,1.16689958803739,"nosig",0.185246562773298,4.15169996995473e-05,4.06045360248531e-05,1.34842059455469e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_556",0.52065798237504,"nosig",0.326887585211435,1.01144227288239,"nosig",0.0631517667411365,0.490784290507355,"nosig",0.369865612385115,0.000452342900472077,0.000385203267589797,0.00022308556794729,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter_arvalis"
"ASV_1294",-0.551375722466395,"nosig",0.358941575868088,-0.295998950857717,"nosig",0.628906228911807,0.255376771608677,"nosig",0.6616967897002,8.74520315163564e-05,0.000157370891976765,0.000112122011064203,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2581",-0.458234794126122,"nosig",0.556114702576724,-0.332470368738678,"nosig",0.675009527307419,0.125764425387445,"nosig",0.866643128973757,4.10715371399576e-05,7.03841235474271e-05,5.36903078765802e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter_arvalis"
"ASV_1443",-0.0394154968580515,"nosig",0.936140043790468,0.300096412755079,"nosig",0.558122735766458,0.33951190961313,"nosig",0.499973250846952,0.000125916290457771,0.000162372203932307,0.000107337453839177,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter_arvalis"
"ASV_972",-0.108342377715725,"nosig",0.844905794832639,-0.297371827982954,"nosig",0.588625135393961,-0.189029450267229,"nosig",0.724678927426465,8.9496609175143e-05,0.000122215804894662,0.000116221448098964,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1498",-0.632220725112426,"nosig",0.310737281452754,0.0768435817470757,"nosig",0.908945107540153,0.709064306859502,"nosig",0.254724113190128,5.46807326686341e-05,0.000106384346631916,5.34217446287032e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2460",-1.81049839325598,"nosig",0.00532431274067714,0.432717694589099,"nosig",0.588043548813921,2.24321608784508,"nosig",0.000909761170883608,3.66580305390902e-05,0.000167688729361863,2.68434417798803e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1874",0.225780998027426,"nosig",0.73116946034879,0.351367545054126,"nosig",0.597873758037974,0.1255865470267,"nosig",0.850281604488777,9.81532469269226e-05,0.00010710782560337,7.97237356774138e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_pauli"
"ASV_2123",0.633315411434727,"nosig",0.328480364532509,1.89137795116926,"nosig",0.0126122850792982,1.25806253973453,"nosig",0.114730754474048,7.31597838897369e-05,5.57198694798353e-05,1.79649744869672e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_563",0.028641501218149,"nosig",0.946382937418678,0.655538351407449,"nosig",0.14542317262197,0.626896850189299,"nosig",0.160220703786283,0.000216512546315062,0.000262759113303462,0.000143643349732487,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2047",-0.338983640222576,"nosig",0.62437139897039,0.202635920903155,"nosig",0.781807817827666,0.541619561125732,"nosig",0.439228519923767,4.45448112151124e-05,7.07325178948287e-05,4.01758364987813e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1238",0.464359232386999,"nosig",0.441216402070524,0.593349875486499,"nosig",0.333986409588555,0.1289906430995,"nosig",0.836243347965588,0.000114195242310844,0.00010178422853685,7.58824343171677e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_1340",-0.371040711947085,"nosig",0.568086769368227,-0.336917873505539,"nosig",0.607351666479651,0.0341228384415459,"nosig",0.956353024265954,4.91522696650768e-05,7.98556022905592e-05,6.695374245674e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_2344",-0.063077534933547,"nosig",0.938011405877232,0.295557763158174,"nosig",0.731085803975375,0.35863529809172,"nosig",0.668086309151044,2.62390527005172e-05,3.53979530509587e-05,2.21817520160138e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_838",-0.201553228416795,"nosig",0.688962418210998,0.152583832600169,"nosig",0.768926983381108,0.354137061016964,"nosig",0.484731540856754,0.000137647210002142,0.000192186688441295,0.00012520777733172,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_910",0.09298737483691,"nosig",0.859235511407793,0.317141031311468,"nosig",0.555762094293613,0.224153656474558,"nosig",0.674962301628026,0.000111300943807495,0.000131397724923834,9.32931677474792e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_1956",-0.0854140039357176,"nosig",0.893624034063772,0.393039954741001,"nosig",0.558875363252631,0.478453958676719,"nosig",0.46684377106851,7.14649583406326e-05,9.65679488499199e-05,5.87166887081659e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_857",0.192955724835314,"nosig",0.733598923393909,-0.043576715211262,"nosig",0.937983902532796,-0.236532440046576,"nosig",0.673457940957877,0.000102970308831725,0.000110651468000362,0.000112020146841809,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_1922",-0.733163419164706,"nosig",0.291414581743125,0.354887440335051,"nosig",0.632168196473823,1.08805085949976,"nosig",0.124195872448136,7.530277942628e-05,0.000167709315184153,6.24600797746535e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_2790",0.119751047979188,"nosig",0.908354068124413,-0.573200218468311,"nosig",0.559514262427685,-0.692951266447499,"nosig",0.476369709006768,1.4642826077258e-05,1.55389057966735e-05,2.22479737366398e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1887",-1.07314411200597,"nosig",0.127873930380939,0.212847478890116,"nosig",0.786385423378797,1.28599159089609,"nosig",0.0717749205220618,4.20146869222224e-05,0.000111103489814213,3.56935386602347e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2658",-0.390843807324415,"nosig",0.542965744896465,0.191809815661484,"nosig",0.779575916733503,0.582653622985899,"nosig",0.369988194660415,5.06658455502962e-05,8.09797514056787e-05,4.47375634494785e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2646",0.898583019651813,"nosig",0.178302828727579,-0.0996144568438302,"nosig",0.867648416388651,-0.998197476495643,"nosig",0.126620096892652,6.2527881011063e-05,4.06523881146297e-05,7.17032906069944e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_1423",0.225833017647743,"nosig",0.747230602693616,-1.05906293138829,"nosig",0.101715956385754,-1.28489594903604,"nosig",0.0484703384420852,6.5747663315849e-05,6.62350669512387e-05,0.000138520750580689,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_564",0.758392816119828,"nosig",0.172234126262714,0.338770688106722,"nosig",0.534136858331041,-0.419622128013106,"nosig",0.45345706787086,0.00022536051072157,0.000171369695118533,0.000196555922340193,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1306",1.30912430276277,"nosig",0.205850358361089,-1.43319080581069,"nosig",0.136504704758788,-2.74231510857346,"nosig",0.00771964309527971,6.18608650016342e-05,3.07502236443284e-05,0.000177048025947807,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1827",1.90089138433603,"nosig",0.0524887762014704,-0.518631890522938,"nosig",0.536506737513504,-2.41952327485897,"nosig",0.011668029201552,5.83073111247674e-05,1.54767007942581e-05,7.97636371638264e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2886",0.125023368360099,"nosig",0.892631809319116,-1.01406893791156,"nosig",0.233874565094223,-1.13909230627166,"nosig",0.178224444888904,2.37662477116453e-05,2.56798225739534e-05,4.87525226735586e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_297",-0.450637979119328,"nosig",0.325949517714351,0.293997650021916,"nosig",0.531305502770244,0.744635629141244,"nosig",0.108008133349932,0.000444060624963479,0.000751815797230346,0.000365869373085436,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1398",-0.174023062246051,"nosig",0.781876622557958,0.713874529411411,"nosig",0.297726060174672,0.887897591657462,"nosig",0.183505922458946,7.24424810442255e-05,0.000101003706590881,4.48807983813429e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_2413",-0.988630210672602,"nosig",0.168486640988511,0.278223200512061,"nosig",0.734394832539549,1.26685341118466,"nosig",0.0836750814335741,3.33196024736407e-05,7.99413510903518e-05,2.70122585755451e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
