ASV_185	otu014016	98.118	372	7	0	1	372	790	1161	0.0	649
ASV_186	otu014822	94.709	378	18	2	1	377	772	1148	2.71e-167	586
ASV_187	otu011049	98.118	372	7	0	1	372	792	1163	0.0	649
ASV_188	otu017401	99.737	380	1	0	1	380	742	1121	0.0	697
ASV_189	otu009290	98.400	375	6	0	1	375	737	1111	0.0	660
ASV_190	otu018054	99.474	380	2	0	1	380	740	1119	0.0	691
ASV_191	otu010077	89.894	376	33	5	1	373	786	1159	4.68e-135	479
ASV_192	otu007781	98.387	372	5	1	1	371	790	1161	0.0	652
ASV_193	otu004025	97.884	378	8	0	1	378	770	1147	0.0	654
ASV_194	otu012183	86.226	363	42	8	1	358	747	1106	2.80e-107	387
ASV_195	otu004354	93.915	378	23	0	1	378	373	750	7.61e-163	571
ASV_196	otu002758	94.301	386	13	6	1	385	772	1149	3.59e-166	582
ASV_197	otu006917	95.238	378	16	2	1	377	735	1111	1.26e-170	597
ASV_198	otu018305	96.063	381	11	4	1	379	773	1151	9.67e-177	617
ASV_199	otu009290	97.333	375	10	0	1	375	737	1111	0.0	638
ASV_200	otu000232	86.479	355	42	6	1	352	747	1098	1.01e-106	385
ASV_201	otu015939	98.387	372	6	0	1	372	785	1156	0.0	654
ASV_202	otu018319	100.000	378	0	0	1	378	792	1169	0.0	699
ASV_203	otu000461	93.085	376	26	0	1	376	792	1167	9.86e-157	551
ASV_204	otu007190	88.828	367	41	0	1	367	789	1155	1.02e-126	451
ASV_205	otu012183	84.848	363	45	9	1	356	747	1106	2.18e-98	357
ASV_206	otu017035	98.684	380	5	0	1	380	742	1121	0.0	675
ASV_207	otu015357	96.021	377	15	0	1	377	740	1116	1.24e-175	614
ASV_208	otu014834	98.961	385	4	0	1	385	769	1153	0.0	689
ASV_209	otu018037	100.000	378	0	0	1	378	769	1146	0.0	699
ASV_210	otu016423	89.005	382	39	3	1	381	804	1183	2.88e-132	470
ASV_211	otu000374	98.158	380	7	0	1	380	738	1117	0.0	664
ASV_212	otu007781	98.118	372	7	0	1	372	790	1161	0.0	649
ASV_213	otu000461	98.670	376	5	0	1	376	792	1167	0.0	667
ASV_214	otu017101	92.348	379	25	4	1	378	788	1163	2.78e-152	536
ASV_215	otu000228	98.674	377	5	0	1	377	770	1146	0.0	669
ASV_216	otu000232	86.197	355	43	6	1	352	747	1098	4.72e-105	379
ASV_217	otu008536	100.000	378	0	0	1	378	786	1163	0.0	699
ASV_218	otu012183	85.475	358	40	10	1	352	747	1098	4.75e-100	363
ASV_219	otu016958	99.208	379	3	0	1	379	784	1162	0.0	684
ASV_220	otu007781	97.312	372	10	0	1	372	790	1161	0.0	632
ASV_221	otu016659	96.570	379	13	0	1	379	788	1166	4.47e-180	628
ASV_222	otu017101	92.612	379	24	4	1	378	788	1163	5.97e-154	542
ASV_223	otu010077	89.037	374	40	1	1	373	786	1159	4.71e-130	462
ASV_224	otu012753	100.000	377	0	0	1	377	770	1146	0.0	697
ASV_225	otu002423	88.482	382	38	5	1	379	804	1182	2.23e-128	457
ASV_226	otu017335	96.552	377	13	0	1	377	769	1145	5.74e-179	625
ASV_227	otu000461	99.468	376	2	0	1	376	792	1167	0.0	684
ASV_228	otu016991	95.174	373	16	2	1	372	792	1163	7.43e-168	588
ASV_229	otu012034	90.551	381	35	1	1	380	806	1186	2.83e-142	503
ASV_230	otu006396	89.488	371	31	8	1	366	788	1155	4.69e-130	462
ASV_231	otu008252	100.000	376	0	0	1	376	788	1163	0.0	695
ASV_232	otu012889	97.632	380	9	0	1	380	738	1117	0.0	652
ASV_233	otu015959	100.000	379	0	0	1	379	796	1174	0.0	701
ASV_234	otu018461	98.118	372	7	0	1	372	786	1157	0.0	649
ASV_235	otu010914	98.143	377	7	0	1	377	768	1144	0.0	658
ASV_236	otu004391	90.501	379	32	3	1	378	800	1175	1.31e-140	497
ASV_237	otu018461	98.656	372	5	0	1	372	786	1157	0.0	660
ASV_238	otu007238	99.474	380	2	0	1	380	742	1121	0.0	691
ASV_239	otu018209	98.947	380	4	0	1	380	796	1175	0.0	680
ASV_240	otu016110	95.822	383	9	4	1	383	781	1156	4.55e-175	612
ASV_241	otu016029	92.084	379	29	1	1	378	790	1168	3.59e-151	532
ASV_242	otu015959	99.472	379	2	0	1	379	796	1174	0.0	689
ASV_243	otu018143	99.204	377	3	0	1	377	770	1146	0.0	680
ASV_244	otu007000	98.143	377	7	0	1	377	768	1144	0.0	658
ASV_245	otu013202	92.651	381	21	6	1	378	792	1168	5.97e-154	542
ASV_246	otu018442	100.000	377	0	0	1	377	807	1183	0.0	697
ASV_247	otu002623	97.872	376	8	0	1	376	794	1169	0.0	651
ASV_248	otu000374	96.316	380	8	5	1	377	738	1114	2.69e-177	619
ASV_249	otu002423	89.529	382	34	5	1	379	804	1182	4.76e-135	479
ASV_250	otu012034	91.601	381	31	1	1	380	806	1186	6.04e-149	525
ASV_251	otu015939	98.656	372	5	0	1	372	785	1156	0.0	660
ASV_252	otu017664	97.625	379	9	0	1	379	796	1174	0.0	651
ASV_253	otu007781	98.387	372	6	0	1	372	790	1161	0.0	654
ASV_254	otu000922	91.623	382	29	3	1	380	806	1186	6.04e-149	525
ASV_255	otu017701	94.180	378	21	1	1	377	790	1167	5.87e-164	575
ASV_256	otu017335	96.286	377	14	0	1	377	769	1145	2.67e-177	619
ASV_257	otu008140	100.000	377	0	0	1	377	738	1114	0.0	697
ASV_258	otu015243	98.378	370	6	0	1	370	785	1154	0.0	651
ASV_259	otu000461	93.883	376	23	0	1	376	792	1167	9.79e-162	568
ASV_260	otu015572	92.913	381	22	5	1	379	750	1127	3.58e-156	549
ASV_261	otu012753	99.469	377	2	0	1	377	770	1146	0.0	686
ASV_262	otu018305	93.931	379	23	0	1	379	773	1151	2.12e-163	573
ASV_263	otu010914	97.878	377	8	0	1	377	768	1144	0.0	652
ASV_264	otu000154	94.430	377	21	0	1	377	774	1150	1.26e-165	580
ASV_265	otu000461	98.936	376	4	0	1	376	792	1167	0.0	673
ASV_266	otu005154	99.481	385	1	1	1	384	770	1154	0.0	699
ASV_267	otu018060	93.867	375	19	4	1	373	739	1111	4.56e-160	562
ASV_268	otu016707	96.000	375	15	0	1	375	737	1111	1.60e-174	610
ASV_269	otu008140	98.939	377	4	0	1	377	738	1114	0.0	675
ASV_270	otu000232	85.915	355	44	6	1	352	747	1098	2.19e-103	374
ASV_271	otu004391	97.872	376	8	0	1	376	800	1175	0.0	651
ASV_272	otu010077	89.362	376	35	4	1	373	786	1159	1.01e-131	468
ASV_273	otu017454	99.471	378	2	0	1	378	769	1146	0.0	688
ASV_274	otu012753	98.674	377	5	0	1	377	770	1146	0.0	669
ASV_275	otu000922	91.361	382	30	3	1	380	806	1186	2.81e-147	520
ASV_276	otu000461	97.347	377	8	2	1	376	792	1167	0.0	640
ASV_277	otu011217	95.491	377	16	1	1	376	772	1148	9.65e-172	601
ASV_278	otu008140	96.552	377	13	0	1	377	738	1114	5.74e-179	625
ASV_279	otu007000	97.613	377	9	0	1	377	768	1144	0.0	647
ASV_280	otu014585	95.251	379	18	0	1	379	737	1115	9.74e-172	601
ASV_281	otu013528	93.701	381	22	2	1	380	775	1154	2.75e-162	569
ASV_282	otu008140	96.021	377	15	0	1	377	738	1114	1.24e-175	614
ASV_283	otu000461	98.408	377	4	2	1	376	792	1167	0.0	662
ASV_284	otu006042	96.021	377	11	4	1	375	770	1144	1.60e-174	610
ASV_285	otu000461	99.468	376	2	0	1	376	792	1167	0.0	684
ASV_286	otu006628	92.388	381	25	4	1	379	737	1115	2.15e-153	540
ASV_287	otu005099	95.442	373	15	2	1	372	790	1161	1.60e-169	593
ASV_288	otu004391	91.799	378	29	2	1	378	800	1175	6.01e-149	525
ASV_289	otu014873	99.736	379	1	0	1	379	773	1151	0.0	695
ASV_290	otu014585	94.195	379	22	0	1	379	737	1115	4.56e-165	579
ASV_291	otu013347	98.681	379	5	0	1	379	796	1174	0.0	673
ASV_292	otu008140	96.552	377	13	0	1	377	738	1114	5.74e-179	625
ASV_293	otu015911	100.000	372	0	0	1	372	786	1157	0.0	688
ASV_294	otu000461	92.819	376	27	0	1	376	792	1167	4.59e-155	545
ASV_295	otu009874	95.699	372	16	0	1	372	752	1123	3.43e-171	599
ASV_296	otu015946	100.000	380	0	0	1	380	735	1114	0.0	702
ASV_297	otu004391	94.987	379	14	4	1	377	800	1175	2.10e-168	590
ASV_298	otu008615	99.474	380	2	0	1	380	736	1115	0.0	691
ASV_299	otu006013	87.978	366	41	3	1	364	748	1112	4.66e-120	429
ASV_300	otu008824	92.350	366	27	1	1	365	758	1123	2.79e-147	520
ASV_301	otu004354	94.180	378	22	0	1	378	373	750	1.64e-164	577
ASV_302	otu000733	89.544	373	38	1	1	372	788	1160	7.81e-133	472
ASV_303	otu015782	98.674	377	5	0	1	377	768	1144	0.0	669
ASV_304	otu008720	91.076	381	27	7	1	378	738	1114	6.05e-144	508
ASV_305	otu008824	92.896	366	25	1	1	365	758	1123	1.29e-150	531
ASV_306	otu011682	96.552	377	13	0	1	377	737	1113	5.79e-179	625
ASV_307	otu007074	98.143	377	5	2	1	375	771	1147	0.0	656
ASV_308	otu012183	85.675	363	46	5	1	360	747	1106	1.70e-104	377
ASV_309	otu017005	86.813	364	40	8	1	360	748	1107	3.62e-111	399
ASV_310	otu017850	100.000	378	0	0	1	378	790	1167	0.0	699
ASV_311	otu018054	91.979	374	29	1	1	373	740	1113	2.16e-148	523
ASV_312	otu015469	98.667	375	5	0	1	375	739	1113	0.0	665
ASV_313	otu005822	86.441	354	37	11	1	347	747	1096	1.68e-104	377
ASV_314	otu017963	100.000	385	0	0	1	385	769	1153	0.0	712
ASV_315	otu007781	98.387	372	6	0	1	372	790	1161	0.0	654
ASV_316	otu013301	97.340	376	10	0	1	376	768	1143	0.0	640
ASV_317	otu008972	99.202	376	3	0	1	376	734	1109	0.0	678
ASV_318	otu015940	98.670	376	5	0	1	376	769	1144	0.0	667
ASV_319	otu005242	97.638	381	8	1	1	380	806	1186	0.0	652
ASV_320	otu000681	93.369	377	23	2	1	375	771	1147	2.11e-158	556
ASV_321	otu018161	99.734	376	0	1	1	375	771	1146	0.0	688
ASV_322	otu011682	97.347	377	10	0	1	377	737	1113	0.0	641
ASV_323	otu004391	94.695	377	18	2	1	376	800	1175	9.72e-167	584
ASV_324	otu018461	98.656	372	5	0	1	372	786	1157	0.0	660
ASV_325	otu006562	91.799	378	27	4	1	376	740	1115	2.16e-148	523
ASV_326	otu005765	88.315	368	35	8	1	364	760	1123	1.04e-121	435
ASV_327	otu000461	98.670	376	5	0	1	376	792	1167	0.0	667
ASV_328	otu003053	99.194	372	3	0	1	372	788	1159	0.0	671
ASV_329	otu010077	89.305	374	39	1	1	373	786	1159	1.01e-131	468
ASV_330	otu003053	100.000	372	0	0	1	372	788	1159	0.0	688
ASV_331	otu008140	96.552	377	13	0	1	377	738	1114	5.74e-179	625
ASV_332	otu000232	85.359	362	49	4	1	360	747	1106	7.89e-103	372
ASV_333	otu014541	94.987	379	18	1	1	379	787	1164	1.63e-169	593
ASV_334	otu006396	93.566	373	24	0	1	373	788	1160	2.10e-158	556
ASV_335	otu016430	91.270	378	30	2	1	378	735	1109	4.68e-145	512
ASV_336	otu015357	96.825	378	10	2	1	377	740	1116	1.23e-180	630
ASV_337	otu012034	90.601	383	31	3	1	380	806	1186	2.83e-142	503
ASV_338	otu014016	98.925	372	4	0	1	372	790	1161	0.0	665
ASV_339	otu008140	97.878	377	8	0	1	377	738	1114	0.0	652
ASV_340	otu011310	100.000	384	0	0	1	384	770	1153	0.0	710
ASV_341	otu017005	86.813	364	40	8	1	360	748	1107	3.62e-111	399
ASV_342	otu009874	95.968	372	15	0	1	372	752	1123	7.38e-173	604
ASV_343	otu012034	90.026	381	37	1	1	380	806	1186	6.13e-139	492
ASV_344	otu009607	97.105	380	9	2	1	379	796	1174	0.0	640
ASV_345	otu010914	97.613	377	8	1	1	376	768	1144	0.0	645
ASV_346	otu014822	94.709	378	18	2	1	377	772	1148	2.71e-167	586
ASV_347	otu000461	91.223	376	33	0	1	376	792	1167	4.65e-145	512
ASV_348	otu010077	91.200	375	30	3	1	373	786	1159	2.15e-143	507
ASV_349	otu015357	96.021	377	15	0	1	377	740	1116	1.24e-175	614
ASV_350	otu018461	97.312	372	10	0	1	372	786	1157	0.0	632
ASV_351	otu000922	100.000	381	0	0	1	381	806	1186	0.0	704
ASV_352	otu001813	88.283	367	38	5	1	364	770	1134	1.04e-121	435
ASV_353	otu006042	95.733	375	16	0	1	375	770	1144	7.44e-173	604
ASV_354	otu013058	99.206	378	3	0	1	378	799	1176	0.0	682
ASV_355	otu008824	92.857	378	26	1	1	377	758	1135	1.28e-155	547
ASV_356	otu009633	89.446	379	36	4	1	378	770	1145	6.14e-134	475
ASV_357	otu017035	98.947	380	4	0	1	380	742	1121	0.0	680
ASV_358	otu018461	97.581	372	9	0	1	372	786	1157	0.0	638
ASV_359	otu015357	97.090	378	9	2	1	377	740	1116	0.0	636
ASV_360	otu000461	98.138	376	7	0	1	376	792	1167	0.0	656
ASV_361	otu006521	98.153	379	7	0	1	379	790	1168	0.0	662
ASV_362	otu000461	99.468	376	2	0	1	376	792	1167	0.0	684
ASV_363	otu016409	93.404	379	25	0	1	379	800	1178	4.59e-160	562
ASV_364	otu018305	94.459	379	21	0	1	379	773	1151	9.81e-167	584
ASV_365	otu016341	95.467	375	17	0	1	375	739	1113	3.46e-171	599
ASV_366	otu016110	93.211	383	18	5	1	382	781	1156	2.16e-158	556
ASV_367	otu017240	91.579	380	26	6	1	378	791	1166	2.80e-147	520
ASV_368	otu017335	97.082	377	11	0	1	377	769	1145	0.0	636
ASV_369	otu008140	98.143	377	7	0	1	377	738	1114	0.0	658
ASV_370	otu006134	90.476	378	35	1	1	378	809	1185	1.31e-140	497
ASV_371	otu000202	95.251	379	18	0	1	379	796	1174	9.74e-172	601
ASV_372	otu010914	98.408	377	6	0	1	377	768	1144	0.0	664
ASV_373	otu016423	89.501	381	39	1	1	381	804	1183	1.33e-135	481
ASV_374	otu012034	89.764	381	38	1	1	380	806	1186	2.85e-137	486
ASV_375	otu018010	92.632	380	24	3	1	378	790	1167	1.66e-154	544
ASV_376	otu017576	100.000	379	0	0	1	379	803	1181	0.0	701
ASV_377	otu015357	95.503	378	16	1	1	378	740	1116	2.70e-172	603
ASV_378	otu005934	96.817	377	10	2	1	376	769	1144	4.43e-180	628
ASV_379	otu007600	96.325	381	12	2	1	380	739	1118	5.79e-179	625
